--------------------------------------------------------------------------------
TIMESTAMP: 05:34:50.279 PM 28-Jun-2022
PARAMS:
  population 0
  wiggle-angle 45
  look-ahead 1
  sniff-threshold 0.9
  sniff-angle 45
  chemical-drop 3
  diffuse-share 1
  evaporation-rate 0.95
  cluster-threshold 25
  cluster-radius 10
  learning-turtles 50
  ticks-per-episode 500
  episodes 1500
  learning-rate 0.1
  discount-factor 0.9
  reward 100
  penalty -1
  e-greedy 0.5 0.9
ACTION SPACE: move-toward-chemical random-walk move-and-drop walk-and-drop drop-chemical
OBSERVATION SPACE: chemical-here in-cluster
REWARD: rewardFunc8
--------------------------------------------------------------------------------
Episode, Tick, Avg cluster size X tick, Avg reward X episode, move-toward-chemical, random-walk, move-and-drop, walk-and-drop, drop-chemical
920, 459599, 30.03846153846154, 0, 2437, 886, 690, 700, 287
920, 459699, 36.8974358974359, 0, 3480, 1685, 2320, 1636, 879
920, 459799, 41.808510638297875, 0, 4708, 2353, 3990, 2490, 1459
920, 459899, 40.81395348837209, 0, 5867, 3077, 5722, 3275, 2059
920, 459999, 33.55555555555556, 0, 7046, 3717, 7477, 4103, 2657
921, 460099, 31.393939393939394, 0, 2341, 840, 833, 613, 373
921, 460199, 37, 0, 3709, 1626, 2258, 1337, 1070
921, 460299, 35.457142857142856, 0, 5126, 2315, 3847, 1939, 1773
921, 460399, 37.76923076923077, 0, 6510, 2976, 5417, 2621, 2476
921, 460499, 33.4375, 0, 7779, 3544, 7137, 3368, 3172
922, 460599, 30.962962962962962, 0, 2684, 912, 516, 668, 220
922, 460699, 31.037037037037038, 0, 3994, 1874, 1888, 1646, 598
922, 460799, 31.93103448275862, 0, 5337, 2642, 3273, 2608, 1140
922, 460899, 37.108108108108105, 0, 6757, 3264, 4798, 3461, 1720
922, 460999, 33.25, 0, 7940, 3882, 6536, 4308, 2334
923, 461099, 0, 0, 2717, 816, 580, 706, 181
923, 461199, 0, 0, 4609, 2125, 1280, 1665, 321
923, 461299, 0, 0, 6351, 3540, 1924, 2707, 478
923, 461399, 0, 0, 8069, 4985, 2587, 3749, 610
923, 461499, 0, 0, 9830, 6338, 3322, 4777, 733
924, 461599, 0, 0, 2607, 910, 502, 747, 234
924, 461699, 31.185185185185187, 0, 4348, 2083, 1334, 1663, 572
924, 461799, 28.476190476190474, 0, 5802, 2914, 2682, 2409, 1193
924, 461899, 37.25, 0, 7292, 3680, 3921, 3282, 1825
924, 461999, 33, 0, 8715, 4248, 5425, 4125, 2487
925, 462099, 0, 0, 2565, 921, 574, 738, 202
925, 462199, 29, 0, 4193, 2074, 1383, 1790, 560
925, 462299, 26.833333333333332, 0, 5709, 2843, 2554, 2863, 1031
925, 462399, 28.653846153846153, 0, 7293, 3634, 3614, 3891, 1568
925, 462499, 29, 0, 8918, 4582, 4531, 5002, 1967
926, 462599, 0, 0, 2771, 869, 531, 672, 157
926, 462699, 0, 0, 4527, 2304, 1173, 1735, 261
926, 462799, 0, 0, 6256, 3762, 1801, 2820, 361
926, 462899, 0, 0, 7981, 5211, 2454, 3893, 461
926, 462999, 0, 0, 9708, 6641, 3087, 5001, 563
927, 463099, 27.428571428571427, 0, 2454, 832, 642, 793, 279
927, 463199, 30.333333333333332, 0, 4021, 2080, 1414, 1906, 579
927, 463299, 38.08108108108108, 0, 5517, 2596, 3058, 2763, 1066
927, 463399, 39.666666666666664, 0, 6800, 3261, 4903, 3454, 1582
927, 463499, 32.421052631578945, 0, 8058, 3811, 6738, 4293, 2100
928, 463599, 26, 0, 2397, 898, 685, 871, 149
928, 463699, 0, 0, 4269, 2241, 1355, 1882, 253
928, 463799, 0, 0, 6137, 3603, 1994, 2894, 372
928, 463899, 0, 0, 8003, 4953, 2637, 3925, 482
928, 463999, 0, 0, 9829, 6327, 3280, 4978, 586
929, 464099, 0, 0, 2702, 866, 521, 776, 135
929, 464199, 29.23076923076923, 0, 4406, 2103, 1364, 1835, 292
929, 464299, 27.545454545454547, 0, 5676, 3203, 2685, 2686, 750
929, 464399, 28.56, 0, 6860, 4256, 4225, 3308, 1351
929, 464499, 27.571428571428573, 0, 8080, 5335, 5781, 3942, 1862
930, 464599, 0, 0, 3103, 658, 428, 653, 158
930, 464699, 0, 0, 5075, 1915, 988, 1714, 308
930, 464799, 0, 0, 6905, 3283, 1546, 2793, 473
930, 464899, 0, 0, 8834, 4597, 2117, 3816, 636
930, 464999, 0, 0, 10681, 5913, 2684, 4916, 806
931, 465099, 0, 0, 2658, 866, 574, 779, 123
931, 465199, 26.5, 0, 4481, 2195, 1261, 1832, 231
931, 465299, 30.20689655172414, 0, 5865, 3163, 2599, 2733, 640
931, 465399, 29.178571428571427, 0, 7281, 3967, 4104, 3510, 1138
931, 465499, 27.166666666666668, 0, 8539, 4929, 5491, 4368, 1673
932, 465599, 35.77777777777778, 0, 2538, 560, 918, 753, 231
932, 465699, 34.94285714285714, 0, 3915, 1225, 2708, 1559, 593
932, 465799, 40.19047619047619, 0, 5137, 1827, 4591, 2320, 1125
932, 465899, 41.86046511627907, 0, 6278, 2426, 6532, 3037, 1727
932, 465999, 33.94444444444444, 0, 7492, 3015, 8500, 3670, 2323
933, 466099, 0, 0, 2666, 936, 523, 726, 149
933, 466199, 28.32, 0, 4386, 2272, 1354, 1644, 344
933, 466299, 27.875, 0, 5958, 3432, 2616, 2405, 589
933, 466399, 27, 0, 7504, 4866, 3457, 3410, 763
933, 466499, 0, 0, 9053, 6122, 4572, 4251, 1002
934, 466599, 27.61111111111111, 0, 2715, 810, 525, 807, 143
934, 466699, 27.333333333333332, 0, 4203, 1696, 2021, 1560, 520
934, 466799, 30.166666666666668, 0, 5688, 2510, 3505, 2296, 1001
934, 466899, 32.9375, 0, 7086, 3224, 5089, 3012, 1589
934, 466999, 29.11111111111111, 0, 8469, 3983, 6695, 3668, 2185
935, 467099, 31, 0, 2376, 855, 789, 641, 339
935, 467199, 29.73076923076923, 0, 3877, 1662, 2105, 1473, 883
935, 467299, 31.033333333333335, 0, 5350, 2453, 3441, 2318, 1438
935, 467399, 31.516129032258064, 0, 6829, 3243, 4713, 3225, 1990
935, 467499, 27.5, 0, 8287, 3986, 6027, 4150, 2550
936, 467599, 27.333333333333332, 0, 2632, 928, 508, 793, 139
936, 467699, 31, 0, 4266, 1643, 1904, 1838, 349
936, 467799, 37, 0, 5922, 2303, 3664, 2547, 564
936, 467899, 38.51282051282051, 0, 7463, 2822, 5471, 3349, 895
936, 467999, 33.64, 0, 8952, 3380, 7271, 4045, 1352
937, 468099, 26.727272727272727, 0, 2415, 972, 600, 766, 247
937, 468199, 0, 0, 3836, 2317, 1460, 1765, 622
937, 468299, 35.05882352941177, 0, 5340, 3253, 2596, 2778, 1033
937, 468399, 39.73809523809524, 0, 6819, 3631, 4260, 3757, 1533
937, 468499, 34.857142857142854, 0, 8056, 4252, 6172, 4483, 2037
938, 468599, 31.444444444444443, 0, 2250, 887, 820, 790, 253
938, 468699, 36.05714285714286, 0, 3622, 1923, 2383, 1526, 546
938, 468799, 35.65714285714286, 0, 5104, 2773, 4053, 2225, 845
938, 468899, 35.4, 0, 6549, 3681, 5704, 2919, 1147
938, 468999, 27.714285714285715, 0, 8032, 4599, 7325, 3599, 1445
939, 469099, 39.35, 0, 2433, 475, 1162, 557, 373
939, 469199, 43.659574468085104, 0, 3649, 1079, 3050, 1349, 873
939, 469299, 39.88095238095238, 0, 4844, 1697, 4984, 2098, 1377
939, 469399, 43.80434782608695, 0, 6114, 2213, 6912, 2881, 1880
939, 469499, 35.22222222222222, 0, 7362, 2823, 8830, 3608, 2377
940, 469599, 0, 0, 2776, 851, 527, 697, 149
940, 469699, 0, 0, 4700, 2157, 1173, 1710, 260
940, 469799, 0, 0, 6610, 3514, 1802, 2709, 365
940, 469899, 0, 0, 8592, 4791, 2452, 3688, 477
940, 469999, 28.555555555555557, 0, 10539, 5803, 3363, 4640, 655
941, 470099, 0, 0, 2814, 784, 624, 582, 196
941, 470199, 39.395348837209305, 0, 4263, 1540, 2064, 1521, 612
941, 470299, 42.47727272727273, 0, 5486, 2199, 4014, 2190, 1111
941, 470399, 39.21951219512195, 0, 6739, 2780, 5900, 2969, 1612
941, 470499, 36.63157894736842, 0, 7979, 3369, 7819, 3724, 2109
942, 470599, 26, 0, 2746, 856, 470, 787, 141
942, 470699, 33.41935483870968, 0, 4350, 2081, 1380, 1843, 346
942, 470799, 32.90909090909091, 0, 5843, 2860, 2835, 2715, 747
942, 470899, 32.21875, 0, 7356, 3546, 4375, 3571, 1152
942, 470999, 29.875, 0, 8758, 4348, 5855, 4491, 1548
943, 471099, 35.23529411764706, 0, 2499, 616, 1018, 577, 290
943, 471199, 40.523809523809526, 0, 3787, 1217, 2923, 1283, 790
943, 471299, 41.2, 0, 5011, 1829, 4857, 2014, 1289
943, 471399, 42.47727272727273, 0, 6279, 2361, 6805, 2767, 1788
943, 471499, 35.130434782608695, 0, 7486, 2983, 8747, 3498, 2286
944, 471599, 29.88888888888889, 0, 2663, 634, 829, 611, 263
944, 471699, 34.42857142857143, 0, 4287, 1367, 2378, 1302, 666
944, 471799, 34.15625, 0, 5936, 2108, 3897, 1979, 1080
944, 471899, 33.970588235294116, 0, 7547, 2867, 5421, 2677, 1488
944, 471999, 32, 0, 9178, 3574, 6956, 3396, 1896
945, 472099, 0, 0, 2697, 881, 541, 720, 161
945, 472199, 0, 0, 4639, 2235, 1229, 1636, 261
945, 472299, 36, 0, 6011, 3419, 2383, 2625, 562
945, 472399, 40.41463414634146, 0, 7268, 4029, 4207, 3460, 1036
945, 472499, 33.294117647058826, 0, 8504, 4622, 6115, 4222, 1537
946, 472599, 0, 0, 2555, 987, 531, 793, 134
946, 472699, 0, 0, 4323, 2407, 1183, 1843, 244
946, 472799, 0, 0, 6203, 3759, 1833, 2859, 346
946, 472899, 0, 0, 8094, 5109, 2463, 3884, 450
946, 472999, 0, 0, 9982, 6422, 3114, 4926, 556
947, 473099, 29.074074074074073, 0, 2780, 820, 563, 593, 244
947, 473199, 31.903225806451612, 0, 4270, 1688, 1956, 1423, 663
947, 473299, 32.78125, 0, 5839, 2573, 3403, 2099, 1086
947, 473399, 31.838709677419356, 0, 7392, 3480, 4816, 2815, 1497
947, 473499, 29.857142857142858, 0, 8895, 4420, 6263, 3514, 1908
948, 473599, 0, 0, 3155, 640, 452, 632, 121
948, 473699, 40.02439024390244, 0, 4737, 1557, 1680, 1560, 466
948, 473799, 39.42857142857143, 0, 5902, 2098, 3612, 2339, 1049
948, 473899, 41.285714285714285, 0, 7077, 2640, 5569, 3065, 1649
948, 473999, 33.95, 0, 8208, 3213, 7497, 3839, 2243
949, 474099, 0, 0, 2872, 811, 447, 708, 162
949, 474199, 0, 0, 4735, 2110, 1098, 1725, 332
949, 474299, 26, 0, 6444, 3524, 1766, 2800, 466
949, 474399, 0, 0, 8093, 4949, 2494, 3887, 577
949, 474499, 0, 0, 9802, 6377, 3175, 4947, 699
950, 474599, 28.25, 0, 2571, 967, 545, 794, 123
950, 474699, 35.65625, 0, 3953, 1985, 1766, 1719, 577
950, 474799, 40.90243902439025, 0, 5184, 2606, 3539, 2495, 1176
950, 474899, 38.7027027027027, 0, 6347, 3142, 5487, 3248, 1776
950, 474999, 35.578947368421055, 0, 7602, 3720, 7403, 3964, 2311
951, 475099, 0, 0, 2561, 973, 491, 854, 121
951, 475199, 26.857142857142858, 0, 4246, 2385, 1228, 1882, 259
951, 475299, 31.03448275862069, 0, 5815, 3138, 2604, 2698, 745
951, 475399, 29.214285714285715, 0, 7354, 3854, 4057, 3475, 1260
951, 475499, 29.166666666666668, 0, 9023, 4588, 5536, 4098, 1755
952, 475599, 29.25925925925926, 0, 2318, 784, 884, 734, 280
952, 475699, 31.79310344827586, 0, 3526, 1447, 2559, 1597, 871
952, 475799, 32.3125, 0, 4736, 2090, 4271, 2432, 1471
952, 475899, 33.375, 0, 6023, 2661, 5995, 3250, 2071
952, 475999, 30.384615384615383, 0, 7430, 3286, 7684, 3931, 2669
953, 476099, 0, 0, 3020, 695, 395, 761, 129
953, 476199, 0, 0, 5457, 1631, 948, 1716, 248
953, 476299, 31.84375, 0, 7291, 2572, 1950, 2676, 511
953, 476399, 31.14814814814815, 0, 8866, 3294, 3576, 3320, 944
953, 476499, 30, 0, 10339, 3992, 5250, 3971, 1448
954, 476599, 0, 0, 2774, 880, 517, 683, 146
954, 476699, 27.894736842105264, 0, 4405, 2072, 1532, 1635, 356
954, 476799, 30.035714285714285, 0, 5849, 3002, 2917, 2467, 765
954, 476899, 29.48148148148148, 0, 7360, 3781, 4454, 3166, 1239
954, 476999, 27.285714285714285, 0, 8775, 4591, 5980, 3949, 1705
955, 477099, 0, 0, 2557, 1015, 489, 815, 124
955, 477199, 27, 0, 4250, 2389, 1113, 2018, 230
955, 477299, 26, 0, 5742, 3847, 1766, 3244, 401
955, 477399, 26, 0, 7315, 5285, 2447, 4421, 532
955, 477499, 0, 0, 8743, 6752, 3257, 5560, 688
956, 477599, 0, 0, 2551, 1017, 540, 772, 120
956, 477699, 0, 0, 4356, 2427, 1193, 1804, 220
956, 477799, 0, 0, 6214, 3818, 1849, 2798, 321
956, 477899, 34, 0, 7699, 4708, 3301, 3721, 571
956, 477999, 31.142857142857142, 0, 9049, 5406, 5143, 4531, 871
957, 478099, 30.185185185185187, 0, 2530, 871, 662, 791, 146
957, 478199, 41.47826086956522, 0, 3740, 1597, 2639, 1476, 548
957, 478299, 43.52173913043478, 0, 4822, 2226, 4874, 2171, 907
957, 478399, 42.95348837209303, 0, 5897, 2864, 7109, 2824, 1306
957, 478499, 36.476190476190474, 0, 6972, 3510, 9317, 3497, 1704
958, 478599, 27.772727272727273, 0, 2735, 622, 722, 667, 254
958, 478699, 34.411764705882355, 0, 3886, 1535, 2333, 1607, 639
958, 478799, 38.78048780487805, 0, 5125, 2057, 4501, 2179, 1138
958, 478899, 39.8, 0, 6339, 2577, 6715, 2731, 1638
958, 478999, 32.89473684210526, 0, 7429, 3034, 9014, 3385, 2138
959, 479099, 0, 0, 2582, 943, 590, 763, 122
959, 479199, 35.25714285714286, 0, 3721, 1834, 2415, 1629, 401
959, 479299, 38.9, 0, 4870, 2481, 4561, 2291, 797
959, 479399, 37.62162162162162, 0, 6050, 3091, 6696, 2963, 1200
959, 479499, 33.57142857142857, 0, 7273, 3626, 8788, 3716, 1597
960, 479599, 0, 0, 2572, 985, 525, 777, 141
960, 479699, 0, 0, 4588, 2285, 1109, 1755, 263
960, 479799, 0, 0, 6539, 3588, 1804, 2683, 386
960, 479899, 0, 0, 8568, 4873, 2427, 3603, 529
960, 479999, 0, 0, 10406, 6257, 3075, 4624, 638
961, 480099, 26.727272727272727, 0, 2723, 836, 528, 764, 149
961, 480199, 34.42857142857143, 0, 4131, 1670, 2214, 1439, 546
961, 480299, 33.5, 0, 5294, 2407, 4134, 2123, 1042
961, 480399, 34.516129032258064, 0, 6526, 3188, 6045, 2701, 1540
961, 480499, 31.75, 0, 7758, 3917, 7938, 3358, 2029
962, 480599, 26, 0, 2975, 766, 538, 590, 131
962, 480699, 31.153846153846153, 0, 4480, 1996, 1451, 1668, 405
962, 480799, 39.30769230769231, 0, 5669, 2679, 3234, 2536, 882
962, 480899, 43.404761904761905, 0, 6737, 3289, 5315, 3277, 1382
962, 480999, 34.89473684210526, 0, 7681, 3912, 7538, 3988, 1881
963, 481099, 26.285714285714285, 0, 2610, 869, 614, 747, 160
963, 481199, 26, 0, 4081, 2229, 1579, 1798, 313
963, 481299, 0, 0, 5910, 3636, 2238, 2781, 435
963, 481399, 28.05, 0, 7400, 4954, 3206, 3818, 622
963, 481499, 28.75, 0, 8342, 5997, 5153, 4589, 919
964, 481599, 0, 0, 2474, 954, 690, 753, 129
964, 481699, 0, 0, 4139, 2374, 1530, 1722, 235
964, 481799, 0, 0, 5725, 3764, 2461, 2711, 339
964, 481899, 0, 0, 7248, 5167, 3439, 3709, 437
964, 481999, 29, 0, 8731, 6506, 4438, 4779, 546
965, 482099, 0, 0, 2987, 718, 544, 701, 50
965, 482199, 26.25, 0, 4743, 2003, 1390, 1794, 70
965, 482299, 35.2, 0, 6017, 2837, 3105, 2751, 290
965, 482399, 41.292682926829265, 0, 7016, 3564, 5196, 3550, 674
965, 482499, 34.05555555555556, 0, 8058, 4164, 7412, 4305, 1061
966, 482599, 0, 0, 2472, 949, 691, 853, 35
966, 482699, 27.571428571428573, 0, 4018, 2192, 1892, 1793, 105
966, 482799, 33.233333333333334, 0, 5479, 3211, 3325, 2777, 208
966, 482899, 35.52777777777778, 0, 6825, 3760, 5322, 3583, 510
966, 482999, 32.42857142857143, 0, 8185, 4346, 7359, 4301, 809
967, 483099, 0, 0, 2443, 942, 652, 861, 102
967, 483199, 0, 0, 4189, 2261, 1491, 1891, 168
967, 483299, 0, 0, 6003, 3572, 2344, 2902, 179
967, 483399, 0, 0, 7856, 4839, 3166, 3875, 264
967, 483499, 0, 0, 9706, 6138, 3987, 4846, 323
968, 483599, 0, 0, 2652, 876, 683, 719, 70
968, 483699, 0, 0, 4539, 2043, 1537, 1786, 95
968, 483799, 0, 0, 6277, 3309, 2419, 2879, 116
968, 483899, 27.954545454545453, 0, 8019, 4453, 3334, 3985, 209
968, 483999, 28, 0, 9269, 5278, 5051, 4944, 458
969, 484099, 32.3125, 0, 2643, 737, 863, 639, 118
969, 484199, 32.71875, 0, 3946, 1570, 2663, 1453, 368
969, 484299, 31.70967741935484, 0, 5250, 2403, 4493, 2217, 637
969, 484399, 31.666666666666668, 0, 6500, 3287, 6344, 2960, 909
969, 484499, 29, 0, 7794, 4162, 8173, 3693, 1178
970, 484599, 0, 0, 2397, 994, 721, 827, 61
970, 484699, 0, 0, 4120, 2343, 1608, 1832, 97
970, 484799, 0, 0, 5845, 3687, 2481, 2838, 149
970, 484899, 0, 0, 7550, 4993, 3382, 3870, 205
970, 484999, 0, 0, 9258, 6329, 4224, 4916, 273
971, 485099, 0, 0, 2403, 975, 671, 804, 147
971, 485199, 26, 0, 4133, 2197, 1602, 1785, 283
971, 485299, 26, 0, 5789, 3489, 2470, 2869, 383
971, 485399, 0, 0, 7248, 4803, 3465, 3956, 528
971, 485499, 28, 0, 8459, 6011, 4646, 5168, 716
972, 485599, 0, 0, 2347, 1007, 697, 834, 115
972, 485699, 0, 0, 4046, 2340, 1535, 1864, 215
972, 485799, 0, 0, 5692, 3667, 2372, 2954, 315
972, 485899, 0, 0, 7427, 4951, 3222, 3973, 427
972, 485999, 0, 0, 9047, 6230, 4110, 5044, 569
973, 486099, 0, 0, 2624, 811, 674, 775, 116
973, 486199, 0, 0, 4434, 2014, 1546, 1790, 216
973, 486299, 0, 0, 6282, 3209, 2450, 2741, 318
973, 486399, 0, 0, 8070, 4468, 3277, 3767, 418
973, 486499, 0, 0, 9818, 5735, 4144, 4785, 518
974, 486599, 28.88235294117647, 0, 2570, 749, 691, 794, 196
974, 486699, 29.40740740740741, 0, 3884, 1487, 2299, 1808, 522
974, 486799, 38.3, 0, 5098, 2064, 4139, 2706, 993
974, 486899, 40.5, 0, 6293, 2653, 6176, 3385, 1493
974, 486999, 33.43478260869565, 0, 7486, 3212, 8265, 4082, 1955
975, 487099, 0, 0, 2511, 902, 734, 779, 74
975, 487199, 26, 0, 4141, 2190, 1674, 1871, 124
975, 487299, 31.806451612903224, 0, 5502, 3308, 2884, 2930, 376
975, 487399, 31.666666666666668, 0, 6665, 4018, 4765, 3779, 773
975, 487499, 30.46153846153846, 0, 7849, 4567, 6852, 4571, 1161
976, 487599, 27.625, 0, 2258, 717, 1083, 787, 155
976, 487699, 29.928571428571427, 0, 3455, 1375, 2932, 1809, 429
976, 487799, 31.4375, 0, 4871, 1766, 4875, 2741, 747
976, 487899, 33.24242424242424, 0, 6209, 2227, 6990, 3429, 1145
976, 487999, 32.1875, 0, 7374, 2764, 9364, 3953, 1545
977, 488099, 0, 0, 2312, 1009, 786, 866, 27
977, 488199, 27.166666666666668, 0, 3926, 2339, 1742, 1961, 32
977, 488299, 27.785714285714285, 0, 5346, 3641, 2877, 3011, 125
977, 488399, 27.681818181818183, 0, 6713, 4632, 4335, 3942, 378
977, 488499, 26, 0, 8018, 5784, 5689, 4901, 608
978, 488599, 27.235294117647058, 0, 2519, 745, 1024, 638, 74
978, 488699, 26.8, 0, 3910, 1974, 2306, 1670, 140
978, 488799, 26.857142857142858, 0, 5334, 3222, 3439, 2714, 291
978, 488899, 26.5, 0, 6791, 4449, 4593, 3662, 505
978, 488999, 27, 0, 8234, 5878, 5495, 4664, 729
979, 489099, 0, 0, 3114, 713, 522, 600, 51
979, 489199, 28.962962962962962, 0, 4368, 1700, 1850, 1742, 340
979, 489299, 30.115384615384617, 0, 5449, 2674, 3349, 2817, 711
979, 489399, 31.735294117647058, 0, 6513, 3465, 5008, 3799, 1215
979, 489499, 28.555555555555557, 0, 7577, 4300, 6672, 4739, 1712
980, 489599, 31.59259259259259, 0, 2577, 871, 705, 752, 95
980, 489699, 38.58536585365854, 0, 3671, 1570, 2165, 1748, 846
980, 489799, 39.627906976744185, 0, 4728, 2266, 3662, 2698, 1646
980, 489899, 38.1219512195122, 0, 5770, 2924, 5140, 3720, 2446
980, 489999, 34.095238095238095, 0, 6813, 3604, 6647, 4694, 3242
981, 490099, 30.76, 0, 2437, 741, 804, 777, 241
981, 490199, 36.19444444444444, 0, 3827, 1254, 2208, 1792, 919
981, 490299, 35.578947368421055, 0, 5035, 1867, 3704, 2705, 1689
981, 490399, 36.86486486486486, 0, 6195, 2494, 5246, 3604, 2461
981, 490499, 29, 0, 7294, 3084, 6685, 4717, 3220
982, 490599, 27.88235294117647, 0, 2393, 914, 777, 781, 135
982, 490699, 26, 0, 3697, 2178, 1968, 1741, 416
982, 490799, 26.142857142857142, 0, 5082, 3565, 2994, 2839, 520
982, 490899, 27.571428571428573, 0, 6553, 4777, 4084, 3902, 684
982, 490999, 27.4, 0, 7831, 6026, 5396, 4739, 1008
983, 491099, 38.825, 0, 2286, 499, 994, 747, 474
983, 491199, 39.977777777777774, 0, 3370, 1258, 2434, 1672, 1266
983, 491299, 39.17948717948718, 0, 4399, 2051, 3913, 2572, 2065
983, 491399, 39.61904761904762, 0, 5469, 2727, 5390, 3550, 2864
983, 491499, 32.57142857142857, 0, 6523, 3503, 6814, 4489, 3671
984, 491599, 0, 0, 2402, 998, 747, 790, 63
984, 491699, 0, 0, 3978, 2328, 1697, 1886, 111
984, 491799, 27.75, 0, 5298, 3381, 2834, 2882, 605
984, 491899, 28.217391304347824, 0, 6393, 4358, 4066, 3904, 1279
984, 491999, 28, 0, 7494, 5404, 5317, 4772, 2013
985, 492099, 0, 0, 2399, 978, 790, 749, 84
985, 492199, 0, 0, 4317, 2159, 1692, 1685, 147
985, 492299, 26.625, 0, 5972, 3482, 2608, 2714, 224
985, 492399, 26, 0, 7572, 4846, 3532, 3745, 305
985, 492499, 0, 0, 9086, 6245, 4436, 4779, 454
986, 492599, 30.444444444444443, 0, 2719, 782, 689, 723, 87
986, 492699, 30.464285714285715, 0, 3755, 1472, 2256, 1881, 636
986, 492799, 31.322580645161292, 0, 4779, 2106, 3848, 2983, 1284
986, 492899, 30.208333333333332, 0, 5758, 2746, 5502, 4034, 1960
986, 492999, 29.8, 0, 6771, 3381, 7148, 5088, 2612
987, 493099, 0, 0, 2790, 803, 627, 652, 128
987, 493199, 0, 0, 4540, 2084, 1519, 1610, 247
987, 493299, 26, 0, 6277, 3376, 2419, 2577, 351
987, 493399, 32.407407407407405, 0, 7769, 4467, 3544, 3626, 594
987, 493499, 29.125, 0, 9143, 5302, 4894, 4583, 1078
988, 493599, 26, 0, 2611, 846, 737, 699, 107
988, 493699, 26.8, 0, 4123, 2181, 1679, 1719, 298
988, 493799, 27, 0, 5553, 3551, 2580, 2749, 567
988, 493899, 26, 0, 7055, 4945, 3524, 3744, 732
988, 493999, 0, 0, 8536, 6357, 4435, 4810, 862
989, 494099, 36.648648648648646, 0, 2529, 559, 826, 707, 379
989, 494199, 42.38297872340426, 0, 3524, 1304, 2262, 1640, 1270
989, 494299, 41.58139534883721, 0, 4585, 1927, 3742, 2598, 2148
989, 494399, 41.16279069767442, 0, 5656, 2552, 5217, 3529, 3046
989, 494499, 32, 0, 6730, 3070, 6696, 4564, 3940
990, 494599, 0, 0, 3484, 579, 403, 418, 116
990, 494699, 38.69767441860465, 0, 5741, 1476, 1167, 1197, 419
990, 494799, 41.595238095238095, 0, 6777, 2080, 2617, 2209, 1317
990, 494899, 37.58974358974359, 0, 7858, 2723, 4090, 3146, 2183
990, 494999, 34.588235294117645, 0, 8916, 3400, 5547, 4066, 3071
991, 495099, 31.74074074074074, 0, 2478, 582, 830, 780, 330
991, 495199, 29.53846153846154, 0, 3710, 1215, 2283, 1763, 1029
991, 495299, 30, 0, 5000, 1787, 3820, 2665, 1728
991, 495399, 31.413793103448278, 0, 6296, 2342, 5287, 3647, 2428
991, 495499, 28.428571428571427, 0, 7504, 3058, 6740, 4572, 3126
992, 495599, 0, 0, 2615, 924, 679, 683, 99
992, 495699, 0, 0, 4232, 2305, 1585, 1670, 208
992, 495799, 0, 0, 5767, 3701, 2494, 2730, 308
992, 495899, 0, 0, 7237, 5101, 3407, 3847, 408
992, 495999, 0, 0, 8754, 6495, 4321, 4924, 506
993, 496099, 30.103448275862068, 0, 2281, 755, 830, 760, 374
993, 496199, 31.035714285714285, 0, 3692, 1516, 1969, 1854, 969
993, 496299, 28.095238095238095, 0, 5042, 2266, 3167, 2957, 1568
993, 496399, 31.448275862068964, 0, 6431, 3101, 4293, 4010, 2165
993, 496499, 28, 0, 7801, 3880, 5510, 5040, 2769
994, 496599, 30.14814814814815, 0, 2823, 565, 617, 824, 171
994, 496699, 35, 0, 3994, 1268, 2142, 1880, 716
994, 496799, 33.90909090909091, 0, 5198, 1887, 3649, 2673, 1593
994, 496899, 35.5, 0, 6420, 2473, 5290, 3362, 2455
994, 496999, 31.444444444444443, 0, 7633, 2967, 6967, 4110, 3323
995, 497099, 29.076923076923077, 0, 2287, 941, 707, 859, 206
995, 497199, 37.7027027027027, 0, 3400, 1744, 1852, 2019, 985
995, 497299, 36.94736842105263, 0, 4532, 2490, 3236, 2887, 1855
995, 497399, 39.55, 0, 5603, 3099, 4718, 3850, 2730
995, 497499, 32.5, 0, 6660, 3700, 6220, 4792, 3628
996, 497599, 27.807692307692307, 0, 2313, 842, 763, 692, 390
996, 497699, 26.125, 0, 3554, 2186, 1695, 1632, 933
996, 497799, 28.869565217391305, 0, 4818, 3411, 2701, 2504, 1566
996, 497899, 27.36842105263158, 0, 6057, 4655, 3699, 3348, 2241
996, 497999, 26.5, 0, 7412, 5846, 4692, 4278, 2772
997, 498099, 0, 0, 3066, 568, 642, 626, 98
997, 498199, 28.272727272727273, 0, 5271, 1579, 1466, 1458, 226
997, 498299, 29.925925925925927, 0, 6915, 2389, 2730, 2342, 624
997, 498399, 34.583333333333336, 0, 8482, 3200, 4033, 3201, 1084
997, 498499, 33, 0, 9884, 3861, 5354, 4043, 1858
998, 498599, 30.96153846153846, 0, 2897, 671, 584, 687, 161
998, 498699, 32.1, 0, 3992, 1534, 1763, 1720, 991
998, 498799, 35.583333333333336, 0, 5131, 2146, 3190, 2642, 1891
998, 498899, 36.24324324324324, 0, 6307, 2700, 4670, 3532, 2791
998, 498999, 30.857142857142858, 0, 7432, 3303, 6141, 4438, 3686
999, 499099, 29.333333333333332, 0, 2144, 564, 974, 757, 561
999, 499199, 27.608695652173914, 0, 3326, 1319, 2275, 1724, 1356
999, 499299, 33.23529411764706, 0, 4531, 1896, 3885, 2458, 2230
999, 499399, 34.57142857142857, 0, 5761, 2267, 5600, 3244, 3128
999, 499499, 30.916666666666668, 0, 7021, 2657, 7263, 4036, 4023
