--------------------------------------------------------------------------------
TIMESTAMP: 10:15:09.592 PM 24-Jun-2022
PARAMS:
  population 0
  wiggle-angle 45
  look-ahead 1
  sniff-threshold 0.9
  sniff-angle 45
  chemical-drop 3
  diffuse-share 1
  evaporation-rate 0.95
  cluster-threshold 25
  cluster-radius 10
  learning-turtles 50
  ticks-per-episode 500
  episodes 1500
  learning-rate 0.1
  discount-factor 0.9
  reward 100
  penalty -1
  e-greedy 0.5 0.9
ACTION SPACE: move-toward-chemical random-walk drop-chemical
OBSERVATION SPACE: chemical-here in-cluster
REWARD: rewardFunc6
--------------------------------------------------------------------------------
Episode, Tick, Avg cluster size X tick, Avg reward X episode, move-toward-chemical, random-walk, drop-chemical
292, 145699, 0, 0, 6452, 2273, 1275
292, 145799, 0, 0, 9617, 3566, 1817
292, 145899, 0, 0, 12846, 4772, 2382
292, 145999, 0, 0, 15969, 6066, 2965
293, 146099, 0, 0, 3415, 987, 598
293, 146199, 26.25, 0, 6631, 2193, 1176
293, 146299, 0, 0, 9808, 3418, 1774
293, 146399, 0, 0, 13045, 4582, 2373
293, 146499, 0, 0, 16194, 5814, 2992
294, 146599, 0, 0, 3231, 1216, 553
294, 146699, 26, 0, 5804, 2964, 1232
294, 146799, 0, 0, 8681, 4585, 1734
294, 146899, 0, 0, 11605, 6160, 2235
294, 146999, 26.8, 0, 14196, 7861, 2943
295, 147099, 0, 0, 3287, 1168, 545
295, 147199, 0, 0, 6431, 2423, 1146
295, 147299, 0, 0, 9568, 3683, 1749
295, 147399, 0, 0, 12719, 4934, 2347
295, 147499, 0, 0, 15852, 6211, 2937
296, 147599, 0, 0, 3321, 1196, 483
296, 147699, 0, 0, 6396, 2599, 1005
296, 147799, 0, 0, 9560, 3920, 1520
296, 147899, 0, 0, 12662, 5292, 2046
296, 147999, 0, 0, 15851, 6573, 2576
297, 148099, 0, 0, 3272, 1194, 534
297, 148199, 0, 0, 6481, 2445, 1074
297, 148299, 0, 0, 9683, 3698, 1619
297, 148399, 0, 0, 12868, 4968, 2164
297, 148499, 0, 0, 16039, 6259, 2702
298, 148599, 0, 0, 3356, 1142, 502
298, 148699, 0, 0, 6333, 2576, 1091
298, 148799, 26, 0, 9077, 4181, 1742
298, 148899, 26.6, 0, 11230, 6186, 2584
298, 148999, 26.5, 0, 13403, 8124, 3473
299, 149099, 0, 0, 3345, 1140, 515
299, 149199, 0, 0, 6505, 2496, 999
299, 149299, 0, 0, 9618, 3888, 1494
299, 149399, 0, 0, 12746, 5264, 1990
299, 149499, 0, 0, 15808, 6709, 2483
300, 149599, 0, 0, 3267, 1187, 546
300, 149699, 0, 0, 6436, 2429, 1135
300, 149799, 26.333333333333332, 0, 9557, 3714, 1729
300, 149899, 26, 0, 12451, 5181, 2368
300, 149999, 0, 0, 15517, 6528, 2955
301, 150099, 0, 0, 3210, 1265, 525
301, 150199, 0, 0, 6091, 2848, 1061
301, 150299, 0, 0, 9081, 4322, 1597
301, 150399, 0, 0, 12039, 5820, 2141
301, 150499, 0, 0, 15077, 7233, 2690
302, 150599, 0, 0, 3267, 1189, 544
302, 150699, 0, 0, 6331, 2561, 1108
302, 150799, 0, 0, 9217, 4055, 1728
302, 150899, 0, 0, 12023, 5633, 2344
302, 150999, 0, 0, 15008, 7018, 2974
303, 151099, 0, 0, 3285, 1117, 598
303, 151199, 0, 0, 6454, 2347, 1199
303, 151299, 0, 0, 9653, 3548, 1799
303, 151399, 0, 0, 12749, 4859, 2392
303, 151499, 0, 0, 15790, 6226, 2984
304, 151599, 0, 0, 3146, 1190, 664
304, 151699, 0, 0, 6131, 2527, 1342
304, 151799, 0, 0, 9137, 3847, 2016
304, 151899, 0, 0, 11962, 5322, 2716
304, 151999, 0, 0, 14824, 6809, 3367
305, 152099, 26, 0, 2858, 1396, 746
305, 152199, 26, 0, 5825, 2795, 1380
305, 152299, 26, 0, 8788, 4172, 2040
305, 152399, 26.4, 0, 11330, 5794, 2876
305, 152499, 27, 0, 13958, 7328, 3714
306, 152599, 0, 0, 3155, 1220, 625
306, 152699, 0, 0, 6253, 2464, 1283
306, 152799, 0, 0, 9381, 3666, 1953
306, 152899, 0, 0, 12457, 4926, 2617
306, 152999, 0, 0, 15437, 6273, 3290
307, 153099, 0, 0, 3345, 1015, 640
307, 153199, 0, 0, 6547, 2156, 1297
307, 153299, 0, 0, 9719, 3359, 1922
307, 153399, 0, 0, 12860, 4551, 2589
307, 153499, 0, 0, 15921, 5828, 3251
308, 153599, 0, 0, 3270, 1122, 608
308, 153699, 27.333333333333332, 0, 6112, 2602, 1286
308, 153799, 32.03333333333333, 0, 8460, 4437, 2103
308, 153899, 28.181818181818183, 0, 10724, 6220, 3056
308, 153999, 31, 0, 13051, 7931, 4018
309, 154099, 0, 0, 3342, 1055, 603
309, 154199, 0, 0, 6599, 2221, 1180
309, 154299, 0, 0, 9921, 3341, 1738
309, 154399, 0, 0, 13187, 4523, 2290
309, 154499, 0, 0, 16448, 5718, 2834
310, 154599, 0, 0, 3396, 989, 615
310, 154699, 0, 0, 6589, 2237, 1174
310, 154799, 0, 0, 9911, 3394, 1695
310, 154899, 0, 0, 13252, 4554, 2194
310, 154999, 0, 0, 16561, 5752, 2687
311, 155099, 0, 0, 3403, 1016, 581
311, 155199, 0, 0, 6653, 2194, 1153
311, 155299, 0, 0, 9864, 3418, 1718
311, 155399, 0, 0, 13063, 4655, 2282
311, 155499, 0, 0, 16151, 5991, 2858
312, 155599, 0, 0, 3491, 939, 570
312, 155699, 27.11764705882353, 0, 6508, 2275, 1217
312, 155799, 29.263157894736842, 0, 8979, 3937, 2084
312, 155899, 32.121212121212125, 0, 11321, 5758, 2921
312, 155999, 30.8, 0, 13889, 7336, 3775
313, 156099, 0, 0, 3550, 887, 563
313, 156199, 27, 0, 6656, 2190, 1154
313, 156299, 0, 0, 9860, 3385, 1755
313, 156399, 0, 0, 13205, 4476, 2319
313, 156499, 0, 0, 16685, 5542, 2773
314, 156599, 0, 0, 3543, 968, 489
314, 156699, 0, 0, 6948, 2097, 955
314, 156799, 27.2, 0, 10387, 3189, 1424
314, 156899, 0, 0, 13753, 4328, 1919
314, 156999, 0, 0, 17226, 5380, 2394
315, 157099, 0, 0, 3574, 942, 484
315, 157199, 0, 0, 6992, 2054, 954
315, 157299, 0, 0, 10447, 3138, 1415
315, 157399, 28, 0, 13752, 4352, 1896
315, 157499, 0, 0, 17092, 5583, 2325
316, 157599, 0, 0, 3561, 961, 478
316, 157699, 0, 0, 6983, 2103, 914
316, 157799, 0, 0, 10438, 3225, 1337
316, 157899, 0, 0, 13885, 4400, 1715
316, 157999, 0, 0, 17346, 5514, 2140
317, 158099, 0, 0, 3509, 1077, 414
317, 158199, 0, 0, 6971, 2223, 806
317, 158299, 0, 0, 10428, 3357, 1215
317, 158399, 0, 0, 13920, 4442, 1638
317, 158499, 0, 0, 17392, 5543, 2065
318, 158599, 27.714285714285715, 0, 3554, 951, 495
318, 158699, 0, 0, 6940, 2090, 970
318, 158799, 0, 0, 10394, 3162, 1444
318, 158899, 0, 0, 13859, 4228, 1913
318, 158999, 0, 0, 17316, 5299, 2385
319, 159099, 0, 0, 3591, 917, 492
319, 159199, 26.5, 0, 7012, 2039, 949
319, 159299, 26.875, 0, 10070, 3425, 1505
319, 159399, 0, 0, 13211, 4749, 2040
319, 159499, 0, 0, 16693, 5791, 2516
320, 159599, 0, 0, 3571, 935, 494
320, 159699, 0, 0, 7017, 2010, 973
320, 159799, 0, 0, 10492, 3060, 1448
320, 159899, 0, 0, 13960, 4122, 1918
320, 159999, 0, 0, 17422, 5180, 2398
321, 160099, 0, 0, 3592, 947, 461
321, 160199, 31.647058823529413, 0, 6844, 2229, 927
321, 160299, 32.3, 0, 9061, 4252, 1687
321, 160399, 34.32432432432432, 0, 11248, 6243, 2509
321, 160499, 31.454545454545453, 0, 13471, 8064, 3465
322, 160599, 26, 0, 3516, 938, 546
322, 160699, 0, 0, 6897, 2076, 1027
322, 160799, 0, 0, 10300, 3198, 1502
322, 160899, 0, 0, 13751, 4267, 1982
322, 160999, 0, 0, 17206, 5321, 2473
323, 161099, 0, 0, 3574, 878, 548
323, 161199, 0, 0, 7038, 1870, 1092
323, 161299, 0, 0, 10418, 2972, 1610
323, 161399, 0, 0, 13862, 3984, 2154
323, 161499, 0, 0, 17284, 5035, 2681
324, 161599, 0, 0, 3618, 839, 543
324, 161699, 0, 0, 7062, 1849, 1089
324, 161799, 0, 0, 10458, 2917, 1625
324, 161899, 28.75, 0, 13457, 4218, 2325
324, 161999, 27.5, 0, 16232, 5669, 3099
325, 162099, 27.5, 0, 3399, 1006, 595
325, 162199, 26, 0, 6786, 2075, 1139
325, 162299, 29.38095238095238, 0, 9600, 3505, 1895
325, 162399, 27.153846153846153, 0, 12327, 4982, 2691
325, 162499, 26.8, 0, 15151, 6406, 3443
326, 162599, 0, 0, 3428, 980, 592
326, 162699, 27.636363636363637, 0, 6673, 2145, 1182
326, 162799, 0, 0, 9728, 3412, 1860
326, 162899, 0, 0, 13027, 4547, 2426
326, 162999, 28, 0, 15717, 6150, 3133
327, 163099, 0, 0, 3295, 1106, 599
327, 163199, 0, 0, 6610, 2192, 1198
327, 163299, 0, 0, 9923, 3308, 1769
327, 163399, 0, 0, 13125, 4534, 2341
327, 163499, 0, 0, 16373, 5691, 2936
328, 163599, 26.416666666666668, 0, 3144, 1287, 569
328, 163699, 0, 0, 6376, 2521, 1103
328, 163799, 0, 0, 9767, 3580, 1653
328, 163899, 0, 0, 13168, 4606, 2226
328, 163999, 0, 0, 16581, 5620, 2799
329, 164099, 0, 0, 3554, 893, 553
329, 164199, 27.818181818181817, 0, 6863, 2026, 1111
329, 164299, 28.38095238095238, 0, 9387, 3759, 1854
329, 164399, 29.363636363636363, 0, 11973, 5303, 2724
329, 164499, 28.75, 0, 14564, 6809, 3627
330, 164599, 0, 0, 3499, 917, 584
330, 164699, 0, 0, 6851, 1985, 1164
330, 164799, 0, 0, 10238, 3034, 1728
330, 164899, 28.24, 0, 13045, 4566, 2389
330, 164999, 27, 0, 15674, 6233, 3093
331, 165099, 0, 0, 3582, 866, 552
331, 165199, 0, 0, 6945, 1980, 1075
331, 165299, 26.2, 0, 10018, 3279, 1703
331, 165399, 28, 0, 13324, 4417, 2259
331, 165499, 29.142857142857142, 0, 15874, 5976, 3150
332, 165599, 0, 0, 3571, 847, 582
332, 165699, 27.058823529411764, 0, 6912, 1889, 1199
332, 165799, 0, 0, 9802, 3252, 1946
332, 165899, 0, 0, 13237, 4262, 2501
332, 165999, 27, 0, 16236, 5572, 3192
333, 166099, 0, 0, 3542, 888, 570
333, 166199, 0, 0, 6945, 1923, 1132
333, 166299, 26, 0, 10321, 2989, 1690
333, 166399, 0, 0, 13726, 4020, 2254
333, 166499, 0, 0, 17119, 5069, 2812
334, 166599, 0, 0, 3542, 838, 620
334, 166699, 0, 0, 6881, 1915, 1204
334, 166799, 0, 0, 10299, 2953, 1748
334, 166899, 0, 0, 13697, 4024, 2279
334, 166999, 0, 0, 17097, 5076, 2827
335, 167099, 0, 0, 3567, 855, 578
335, 167199, 28.785714285714285, 0, 6937, 1897, 1166
335, 167299, 27.63157894736842, 0, 9621, 3433, 1946
335, 167399, 35.28947368421053, 0, 12116, 5082, 2802
335, 167499, 30.615384615384617, 0, 14457, 6911, 3632
336, 167599, 0, 0, 3526, 841, 633
336, 167699, 0, 0, 6913, 1856, 1231
336, 167799, 0, 0, 10460, 2780, 1760
336, 167899, 0, 0, 14012, 3707, 2281
336, 167999, 0, 0, 17450, 4751, 2799
337, 168099, 0, 0, 3656, 846, 498
337, 168199, 26.6, 0, 7165, 1808, 1027
337, 168299, 0, 0, 10667, 2811, 1522
337, 168399, 0, 0, 14206, 3830, 1964
337, 168499, 0, 0, 17730, 4841, 2429
338, 168599, 0, 0, 3682, 826, 492
338, 168699, 26.09090909090909, 0, 7158, 1845, 997
338, 168799, 26.727272727272727, 0, 10168, 3266, 1566
338, 168899, 27, 0, 13092, 4685, 2223
338, 168999, 27.5, 0, 15991, 6133, 2876
339, 169099, 0, 0, 3649, 811, 540
339, 169199, 0, 0, 7198, 1750, 1052
339, 169299, 0, 0, 10729, 2716, 1555
339, 169399, 0, 0, 14249, 3674, 2077
339, 169499, 0, 0, 17765, 4639, 2596
340, 169599, 33.5, 0, 3394, 1005, 601
340, 169699, 30.875, 0, 6024, 2523, 1453
340, 169799, 30.366666666666667, 0, 8766, 3924, 2310
340, 169899, 31.689655172413794, 0, 11473, 5358, 3169
340, 169999, 30.2, 0, 13925, 6948, 4127
341, 170099, 0, 0, 3533, 821, 646
341, 170199, 0, 0, 6855, 1838, 1307
341, 170299, 26.166666666666668, 0, 9690, 3222, 2088
341, 170399, 0, 0, 12679, 4455, 2866
341, 170499, 0, 0, 15998, 5484, 3518
342, 170599, 0, 0, 3465, 971, 564
342, 170699, 0, 0, 6695, 2191, 1114
342, 170799, 0, 0, 9995, 3306, 1699
342, 170899, 0, 0, 13333, 4409, 2258
342, 170999, 0, 0, 16733, 5450, 2817
343, 171099, 0, 0, 3459, 845, 696
343, 171199, 0, 0, 6793, 1832, 1375
343, 171299, 0, 0, 10117, 2848, 2035
343, 171399, 0, 0, 13442, 3872, 2686
343, 171499, 0, 0, 16754, 4904, 3342
344, 171599, 0, 0, 3458, 867, 675
344, 171699, 26.666666666666668, 0, 6812, 1841, 1347
344, 171799, 0, 0, 10007, 2973, 2020
344, 171899, 0, 0, 13317, 4014, 2669
344, 171999, 0, 0, 16677, 5004, 3319
345, 172099, 0, 0, 3494, 843, 663
345, 172199, 0, 0, 6852, 1840, 1308
345, 172299, 0, 0, 10188, 2875, 1937
345, 172399, 0, 0, 13503, 3941, 2556
345, 172499, 0, 0, 16908, 4967, 3125
346, 172599, 0, 0, 3373, 951, 676
346, 172699, 0, 0, 6750, 1967, 1283
346, 172799, 26.727272727272727, 0, 9603, 3371, 2026
346, 172899, 27.791666666666668, 0, 12176, 4941, 2883
346, 172999, 27.75, 0, 14725, 6543, 3732
347, 173099, 26, 0, 3279, 1074, 647
347, 173199, 0, 0, 6365, 2357, 1278
347, 173299, 0, 0, 9578, 3525, 1897
347, 173399, 0, 0, 12858, 4630, 2512
347, 173499, 0, 0, 15787, 6106, 3107
348, 173599, 0, 0, 3258, 1061, 681
348, 173699, 0, 0, 6467, 2140, 1393
348, 173799, 0, 0, 9630, 3280, 2090
348, 173899, 0, 0, 12754, 4447, 2799
348, 173999, 0, 0, 15809, 5673, 3518
349, 174099, 0, 0, 3178, 1087, 735
349, 174199, 26, 0, 6206, 2343, 1451
349, 174299, 0, 0, 9097, 3729, 2174
349, 174399, 0, 0, 12085, 4999, 2916
349, 174499, 26, 0, 15094, 6228, 3678
350, 174599, 0, 0, 3386, 942, 672
350, 174699, 0, 0, 6656, 1995, 1349
350, 174799, 0, 0, 9886, 3093, 2021
350, 174899, 0, 0, 13142, 4160, 2698
350, 174999, 0, 0, 16354, 5289, 3357
351, 175099, 0, 0, 3333, 990, 677
351, 175199, 0, 0, 6613, 2016, 1371
351, 175299, 0, 0, 9840, 3108, 2052
351, 175399, 0, 0, 13028, 4244, 2728
351, 175499, 0, 0, 16223, 5369, 3408
352, 175599, 0, 0, 3267, 1051, 682
352, 175699, 0, 0, 6275, 2352, 1373
352, 175799, 0, 0, 9290, 3691, 2019
352, 175899, 0, 0, 12453, 4979, 2568
352, 175999, 0, 0, 15699, 6180, 3121
353, 176099, 0, 0, 3248, 1052, 700
353, 176199, 0, 0, 6394, 2216, 1390
353, 176299, 0, 0, 9558, 3363, 2079
353, 176399, 0, 0, 12729, 4599, 2672
353, 176499, 0, 0, 16097, 5746, 3157
354, 176599, 0, 0, 3426, 994, 580
354, 176699, 0, 0, 6716, 2137, 1147
354, 176799, 0, 0, 10102, 3212, 1686
354, 176899, 0, 0, 13467, 4303, 2230
354, 176999, 0, 0, 16696, 5528, 2776
355, 177099, 0, 0, 3409, 949, 642
355, 177199, 0, 0, 6669, 2058, 1273
355, 177299, 0, 0, 9980, 3158, 1862
355, 177399, 0, 0, 13375, 4214, 2411
355, 177499, 0, 0, 16776, 5270, 2954
356, 177599, 0, 0, 3497, 946, 557
356, 177699, 0, 0, 6883, 2025, 1092
356, 177799, 0, 0, 10285, 3108, 1607
356, 177899, 0, 0, 13501, 4383, 2116
356, 177999, 0, 0, 16652, 5659, 2689
357, 178099, 0, 0, 3507, 945, 548
357, 178199, 0, 0, 6919, 1980, 1101
357, 178299, 0, 0, 10349, 3003, 1648
357, 178399, 0, 0, 13741, 4062, 2197
357, 178499, 0, 0, 17156, 5037, 2807
358, 178599, 0, 0, 3594, 790, 616
358, 178699, 0, 0, 7076, 1686, 1238
358, 178799, 0, 0, 10444, 2759, 1797
358, 178899, 0, 0, 13854, 3757, 2389
358, 178999, 0, 0, 17277, 4752, 2971
359, 179099, 0, 0, 3556, 842, 602
359, 179199, 0, 0, 7004, 1793, 1203
359, 179299, 0, 0, 10448, 2743, 1809
359, 179399, 0, 0, 13919, 3644, 2437
359, 179499, 0, 0, 17366, 4602, 3032
360, 179599, 0, 0, 3512, 879, 609
360, 179699, 0, 0, 6913, 1939, 1148
360, 179799, 0, 0, 10341, 2987, 1672
360, 179899, 0, 0, 13703, 4077, 2220
360, 179999, 26.5, 0, 17153, 5065, 2782
361, 180099, 0, 0, 3537, 864, 599
361, 180199, 0, 0, 6984, 1827, 1189
361, 180299, 0, 0, 10373, 2865, 1762
361, 180399, 0, 0, 13847, 3799, 2354
361, 180499, 0, 0, 17217, 4875, 2908
362, 180599, 0, 0, 3512, 856, 632
362, 180699, 0, 0, 6968, 1804, 1228
362, 180799, 0, 0, 10439, 2739, 1822
362, 180899, 0, 0, 13897, 3694, 2409
362, 180999, 0, 0, 17354, 4673, 2973
363, 181099, 0, 0, 3531, 880, 589
363, 181199, 0, 0, 6969, 1898, 1133
363, 181299, 0, 0, 10411, 2901, 1688
363, 181399, 0, 0, 13819, 3929, 2252
363, 181499, 0, 0, 17255, 4904, 2841
364, 181599, 31.037037037037038, 0, 3384, 1007, 609
364, 181699, 30.296296296296298, 0, 5903, 2695, 1402
364, 181799, 30.44, 0, 8459, 4311, 2230
364, 181899, 29.2, 0, 10984, 5927, 3089
364, 181999, 27.4, 0, 13588, 7461, 3951
365, 182099, 0, 0, 3686, 779, 535
365, 182199, 27, 0, 7199, 1765, 1036
365, 182299, 0, 0, 10734, 2738, 1528
365, 182399, 0, 0, 14300, 3656, 2044
365, 182499, 27.75, 0, 17135, 5133, 2732
366, 182599, 0, 0, 3610, 842, 548
366, 182699, 0, 0, 7125, 1785, 1090
366, 182799, 0, 0, 10599, 2769, 1632
366, 182899, 0, 0, 14092, 3721, 2187
366, 182999, 0, 0, 17555, 4719, 2726
367, 183099, 0, 0, 3600, 902, 498
367, 183199, 0, 0, 7186, 1821, 993
367, 183299, 0, 0, 10742, 2774, 1484
367, 183399, 0, 0, 14307, 3721, 1972
367, 183499, 0, 0, 17807, 4756, 2437
368, 183599, 27, 0, 3474, 952, 574
368, 183699, 0, 0, 7119, 1874, 1007
368, 183799, 0, 0, 10682, 2826, 1492
368, 183899, 0, 0, 14265, 3791, 1944
368, 183999, 0, 0, 17849, 4765, 2386
369, 184099, 0, 0, 3621, 837, 542
369, 184199, 27.954545454545453, 0, 6959, 1973, 1068
369, 184299, 0, 0, 9930, 3361, 1709
369, 184399, 0, 0, 13412, 4351, 2237
369, 184499, 0, 0, 16882, 5344, 2774
370, 184599, 0, 0, 3712, 850, 438
370, 184699, 0, 0, 7272, 1870, 858
370, 184799, 0, 0, 10808, 2901, 1291
370, 184899, 0, 0, 14373, 3900, 1727
370, 184999, 0, 0, 17826, 5011, 2163
371, 185099, 0, 0, 3617, 890, 493
371, 185199, 0, 0, 7085, 1930, 985
371, 185299, 0, 0, 10535, 2989, 1476
371, 185399, 28.833333333333332, 0, 13254, 4573, 2173
371, 185499, 28.5, 0, 15786, 6285, 2929
372, 185599, 28.285714285714285, 0, 3552, 923, 525
372, 185699, 26.647058823529413, 0, 6204, 2501, 1295
372, 185799, 27.11111111111111, 0, 8853, 4101, 2046
372, 185899, 29, 0, 11507, 5665, 2828
372, 185999, 29.428571428571427, 0, 14107, 7313, 3580
373, 186099, 0, 0, 3631, 812, 557
373, 186199, 26.8, 0, 7058, 1851, 1091
373, 186299, 0, 0, 10463, 2916, 1621
373, 186399, 34.513513513513516, 0, 13612, 4163, 2225
373, 186499, 27, 0, 16403, 5583, 3014
374, 186599, 0, 0, 3607, 849, 544
374, 186699, 0, 0, 7003, 1913, 1084
374, 186799, 30, 0, 10469, 2907, 1624
374, 186899, 28.42105263157895, 0, 13015, 4603, 2382
374, 186999, 27, 0, 15533, 6320, 3147
375, 187099, 0, 0, 3592, 895, 513
375, 187199, 0, 0, 7162, 1880, 958
375, 187299, 29.59259259259259, 0, 10638, 2919, 1443
375, 187399, 28.772727272727273, 0, 13224, 4535, 2241
375, 187499, 30.666666666666668, 0, 15725, 6218, 3057
376, 187599, 0, 0, 3635, 859, 506
376, 187699, 0, 0, 7064, 1918, 1018
376, 187799, 0, 0, 10601, 2859, 1540
376, 187899, 26.352941176470587, 0, 13834, 4003, 2163
376, 187999, 0, 0, 17022, 5241, 2737
377, 188099, 0, 0, 3641, 839, 520
377, 188199, 0, 0, 7192, 1791, 1017
377, 188299, 0, 0, 10746, 2747, 1507
377, 188399, 0, 0, 14262, 3732, 2006
377, 188499, 26, 0, 17396, 4996, 2608
378, 188599, 0, 0, 3609, 832, 559
378, 188699, 0, 0, 7118, 1799, 1083
378, 188799, 0, 0, 10670, 2713, 1617
378, 188899, 27.38095238095238, 0, 14083, 3771, 2146
378, 188999, 27, 0, 17193, 5010, 2797
379, 189099, 0, 0, 3652, 785, 563
379, 189199, 0, 0, 7088, 1833, 1079
379, 189299, 28.307692307692307, 0, 10470, 2909, 1621
379, 189399, 27.714285714285715, 0, 13133, 4532, 2335
379, 189499, 0, 0, 15747, 6136, 3117
380, 189599, 0, 0, 3627, 804, 569
380, 189699, 0, 0, 7123, 1767, 1110
380, 189799, 0, 0, 10453, 2878, 1669
380, 189899, 28.142857142857142, 0, 13663, 4073, 2264
380, 189999, 28.5, 0, 16329, 5603, 3068
381, 190099, 0, 0, 3628, 823, 549
381, 190199, 0, 0, 7129, 1823, 1048
381, 190299, 28, 0, 10388, 3016, 1596
381, 190399, 0, 0, 13833, 4034, 2133
381, 190499, 0, 0, 17301, 5059, 2640
382, 190599, 0, 0, 3610, 862, 528
382, 190699, 0, 0, 7077, 1887, 1036
382, 190799, 0, 0, 10589, 2837, 1574
382, 190899, 0, 0, 14026, 3864, 2110
382, 190999, 0, 0, 17487, 4858, 2655
383, 191099, 0, 0, 3641, 793, 566
383, 191199, 0, 0, 7158, 1741, 1101
383, 191299, 26.416666666666668, 0, 10342, 2974, 1684
383, 191399, 30.296296296296298, 0, 13138, 4522, 2340
383, 191499, 28.8, 0, 15839, 6143, 3018
384, 191599, 0, 0, 3595, 850, 555
384, 191699, 0, 0, 7084, 1822, 1094
384, 191799, 0, 0, 10595, 2774, 1631
384, 191899, 0, 0, 14089, 3760, 2151
384, 191999, 0, 0, 17583, 4750, 2667
385, 192099, 0, 0, 3609, 834, 557
385, 192199, 0, 0, 7113, 1783, 1104
385, 192299, 0, 0, 10491, 2860, 1649
385, 192399, 0, 0, 14001, 3806, 2193
385, 192499, 0, 0, 17575, 4685, 2740
386, 192599, 0, 0, 3653, 830, 517
386, 192699, 0, 0, 7067, 1923, 1010
386, 192799, 26, 0, 10474, 3101, 1425
386, 192899, 0, 0, 13789, 4328, 1883
386, 192999, 0, 0, 17194, 5458, 2348
387, 193099, 0, 0, 3666, 787, 547
387, 193199, 0, 0, 7222, 1688, 1090
387, 193299, 0, 0, 10765, 2596, 1639
387, 193399, 0, 0, 14312, 3511, 2177
387, 193499, 0, 0, 17849, 4436, 2715
388, 193599, 0, 0, 3630, 819, 551
388, 193699, 29, 0, 6815, 2013, 1172
388, 193799, 0, 0, 10250, 3025, 1725
388, 193899, 0, 0, 13743, 4002, 2255
388, 193999, 0, 0, 17247, 4946, 2807
389, 194099, 0, 0, 3633, 824, 543
389, 194199, 0, 0, 7145, 1782, 1073
389, 194299, 0, 0, 10641, 2748, 1611
389, 194399, 0, 0, 14186, 3658, 2156
389, 194499, 0, 0, 17689, 4623, 2688
390, 194599, 0, 0, 3616, 859, 525
390, 194699, 0, 0, 7099, 1886, 1015
390, 194799, 0, 0, 10569, 2916, 1515
390, 194899, 26.666666666666668, 0, 13743, 4143, 2114
390, 194999, 27, 0, 16760, 5491, 2749
391, 195099, 0, 0, 3612, 831, 557
391, 195199, 0, 0, 7119, 1797, 1084
391, 195299, 0, 0, 10650, 2729, 1621
391, 195399, 29.545454545454547, 0, 13861, 3909, 2230
391, 195499, 30, 0, 16507, 5545, 2948
392, 195599, 0, 0, 3521, 891, 588
392, 195699, 30.5, 0, 6988, 1917, 1095
392, 195799, 0, 0, 10480, 2913, 1607
392, 195899, 0, 0, 13968, 3900, 2132
392, 195999, 0, 0, 17533, 4801, 2666
393, 196099, 0, 0, 3605, 828, 567
393, 196199, 0, 0, 7069, 1828, 1103
393, 196299, 0, 0, 10577, 2776, 1647
393, 196399, 0, 0, 14099, 3703, 2198
393, 196499, 0, 0, 17609, 4642, 2749
394, 196599, 0, 0, 3626, 806, 568
394, 196699, 0, 0, 7197, 1690, 1113
394, 196799, 0, 0, 10732, 2617, 1651
394, 196899, 0, 0, 14055, 3723, 2222
394, 196999, 0, 0, 17546, 4704, 2750
395, 197099, 26.681818181818183, 0, 3218, 1114, 668
395, 197199, 26.4, 0, 6075, 2544, 1381
395, 197299, 0, 0, 9520, 3562, 1918
395, 197399, 0, 0, 13034, 4529, 2437
395, 197499, 26.5, 0, 16062, 5810, 3128
396, 197599, 0, 0, 3626, 816, 558
396, 197699, 0, 0, 7163, 1734, 1103
396, 197799, 0, 0, 10727, 2634, 1639
396, 197899, 0, 0, 14285, 3532, 2183
396, 197999, 0, 0, 17851, 4426, 2723
397, 198099, 29.1, 0, 3137, 1244, 619
397, 198199, 27.42105263157895, 0, 5874, 2877, 1249
397, 198299, 32.729729729729726, 0, 8633, 4484, 1883
397, 198399, 29, 0, 11228, 6055, 2717
397, 198499, 30.444444444444443, 0, 13833, 7605, 3562
398, 198599, 0, 0, 3648, 788, 564
398, 198699, 0, 0, 7171, 1720, 1109
398, 198799, 0, 0, 10709, 2659, 1632
398, 198899, 0, 0, 14127, 3700, 2173
398, 198999, 0, 0, 17580, 4739, 2681
399, 199099, 0, 0, 3565, 881, 554
399, 199199, 0, 0, 7063, 1836, 1101
399, 199299, 0, 0, 10560, 2793, 1647
399, 199399, 0, 0, 14042, 3775, 2183
399, 199499, 0, 0, 17536, 4731, 2733
400, 199599, 0, 0, 3620, 825, 555
400, 199699, 0, 0, 7132, 1790, 1078
400, 199799, 0, 0, 10681, 2726, 1593
400, 199899, 0, 0, 14210, 3686, 2104
400, 199999, 0, 0, 17753, 4622, 2625
401, 200099, 0, 0, 3625, 829, 546
401, 200199, 26.2, 0, 7178, 1755, 1067
401, 200299, 0, 0, 10707, 2715, 1578
401, 200399, 0, 0, 14293, 3622, 2085
401, 200499, 28.875, 0, 17298, 5004, 2698
402, 200599, 0, 0, 3664, 833, 503
402, 200699, 0, 0, 7231, 1772, 997
402, 200799, 0, 0, 10803, 2701, 1496
402, 200899, 28.96, 0, 14170, 3821, 2009
402, 200999, 27, 0, 16796, 5458, 2746
403, 201099, 0, 0, 3653, 811, 536
403, 201199, 0, 0, 7200, 1748, 1052
403, 201299, 0, 0, 10775, 2650, 1575
403, 201399, 0, 0, 14351, 3556, 2093
403, 201499, 0, 0, 17935, 4452, 2613
