--------------------------------------------------------------------------------
TIMESTAMP: 08:59:35.899 AM 30-Jun-2022
PARAMS:
  population 0
  wiggle-angle 45
  look-ahead 1
  sniff-threshold 0.9
  sniff-angle 45
  chemical-drop 3
  diffuse-share 1
  evaporation-rate 0.95
  cluster-threshold 25
  cluster-radius 10
  learning-turtles 50
  ticks-per-episode 500
  episodes 1500
  learning-rate 0.1
  discount-factor 0.9
  reward 100
  penalty -1
  e-greedy 0.5 0.9
ACTION SPACE: move-toward-chemical random-walk drop-chemical
OBSERVATION SPACE: chemical-here in-cluster
REWARD: rewardFunc8
--------------------------------------------------------------------------------
Episode, Tick, Avg cluster size X tick, Avg reward X episode, move-toward-chemical, random-walk, drop-chemical
281, 140199, 0, 0, 6036, 2657, 1307
281, 140299, 0, 0, 9076, 4000, 1924
281, 140399, 0, 0, 12062, 5385, 2553
281, 140499, 26.5, 0, 14416, 7166, 3418
282, 140599, 0, 0, 3239, 1196, 565
282, 140699, 0, 0, 6336, 2526, 1138
282, 140799, 0, 0, 9451, 3828, 1721
282, 140899, 0, 0, 12523, 5153, 2324
282, 140999, 0, 0, 15523, 6481, 2996
283, 141099, 0, 0, 3207, 1152, 641
283, 141199, 0, 0, 6240, 2469, 1291
283, 141299, 0, 0, 9282, 3736, 1982
283, 141399, 0, 0, 12370, 4958, 2672
283, 141499, 0, 0, 15362, 6246, 3392
284, 141599, 0, 0, 3054, 1193, 753
284, 141699, 0, 0, 6040, 2454, 1506
284, 141799, 0, 0, 9035, 3687, 2278
284, 141899, 0, 0, 12011, 4976, 3013
284, 141999, 0, 0, 14994, 6313, 3693
285, 142099, 0, 0, 3020, 1198, 782
285, 142199, 0, 0, 5968, 2499, 1533
285, 142299, 0, 0, 8904, 3823, 2273
285, 142399, 0, 0, 11789, 5205, 3006
285, 142499, 29.75, 0, 14464, 6645, 3891
286, 142599, 0, 0, 3112, 1188, 700
286, 142699, 0, 0, 6152, 2515, 1333
286, 142799, 0, 0, 9166, 3838, 1996
286, 142899, 0, 0, 12107, 5258, 2635
286, 142999, 0, 0, 15048, 6703, 3249
287, 143099, 0, 0, 3108, 1149, 743
287, 143199, 0, 0, 6115, 2445, 1440
287, 143299, 0, 0, 9132, 3715, 2153
287, 143399, 0, 0, 12079, 5019, 2902
287, 143499, 0, 0, 15021, 6334, 3645
288, 143599, 0, 0, 3036, 1186, 778
288, 143699, 0, 0, 5977, 2485, 1538
288, 143799, 0, 0, 8930, 3777, 2293
288, 143899, 0, 0, 11899, 5035, 3066
288, 143999, 0, 0, 14806, 6393, 3801
289, 144099, 0, 0, 3031, 1204, 765
289, 144199, 0, 0, 6009, 2466, 1525
289, 144299, 0, 0, 8973, 3752, 2275
289, 144399, 0, 0, 11968, 4946, 3086
289, 144499, 0, 0, 14895, 6241, 3864
290, 144599, 0, 0, 3021, 1212, 767
290, 144699, 0, 0, 5979, 2552, 1469
290, 144799, 0, 0, 8965, 3808, 2227
290, 144899, 0, 0, 11902, 5113, 2985
290, 144999, 0, 0, 14898, 6374, 3728
291, 145099, 0, 0, 3106, 1170, 724
291, 145199, 0, 0, 6112, 2399, 1489
291, 145299, 0, 0, 9075, 3663, 2262
291, 145399, 0, 0, 12069, 4904, 3027
291, 145499, 0, 0, 15066, 6116, 3818
292, 145599, 0, 0, 3077, 1129, 794
292, 145699, 0, 0, 6069, 2306, 1625
292, 145799, 0, 0, 8993, 3572, 2435
292, 145899, 0, 0, 11960, 4797, 3243
292, 145999, 0, 0, 14937, 5981, 4082
293, 146099, 0, 0, 2991, 1144, 865
293, 146199, 0, 0, 5860, 2393, 1747
293, 146299, 0, 0, 8755, 3663, 2582
293, 146399, 0, 0, 11619, 4922, 3459
293, 146499, 0, 0, 14431, 6259, 4310
294, 146599, 0, 0, 2804, 1263, 933
294, 146699, 0, 0, 5493, 2656, 1851
294, 146799, 0, 0, 8184, 4035, 2781
294, 146899, 0, 0, 10858, 5424, 3718
294, 146999, 0, 0, 13547, 6798, 4655
295, 147099, 0, 0, 2818, 1162, 1020
295, 147199, 26.75, 0, 5324, 2621, 2055
295, 147299, 26, 0, 7625, 4113, 3262
295, 147399, 28.77777777777778, 0, 9993, 5669, 4338
295, 147499, 30.454545454545453, 0, 12198, 7352, 5450
296, 147599, 0, 0, 2816, 1158, 1026
296, 147699, 0, 0, 5615, 2344, 2041
296, 147799, 0, 0, 8455, 3471, 3074
296, 147899, 0, 0, 11219, 4707, 4074
296, 147999, 0, 0, 13932, 6025, 5043
297, 148099, 0, 0, 2822, 1171, 1007
297, 148199, 0, 0, 5548, 2516, 1936
297, 148299, 0, 0, 8200, 3926, 2874
297, 148399, 0, 0, 10815, 5393, 3792
297, 148499, 0, 0, 13496, 6804, 4700
298, 148599, 0, 0, 2910, 1149, 941
298, 148699, 0, 0, 5700, 2474, 1826
298, 148799, 0, 0, 8500, 3793, 2707
298, 148899, 0, 0, 11278, 5113, 3609
298, 148999, 0, 0, 14043, 6454, 4503
299, 149099, 0, 0, 2723, 1249, 1028
299, 149199, 0, 0, 5316, 2654, 2030
299, 149299, 26, 0, 7893, 4216, 2891
299, 149399, 26, 0, 10471, 5664, 3865
299, 149499, 0, 0, 13082, 7140, 4778
300, 149599, 0, 0, 2870, 1183, 947
300, 149699, 0, 0, 5730, 2429, 1841
300, 149799, 0, 0, 8534, 3759, 2707
300, 149899, 0, 0, 11323, 5080, 3597
300, 149999, 0, 0, 14163, 6354, 4483
301, 150099, 0, 0, 2890, 1136, 974
301, 150199, 0, 0, 5602, 2505, 1893
301, 150299, 0, 0, 8237, 3995, 2768
301, 150399, 0, 0, 10909, 5398, 3693
301, 150499, 0, 0, 13641, 6721, 4638
302, 150599, 0, 0, 2808, 1205, 987
302, 150699, 0, 0, 5506, 2506, 1988
302, 150799, 0, 0, 8271, 3779, 2950
302, 150899, 0, 0, 11081, 5023, 3896
302, 150999, 0, 0, 13944, 6332, 4724
303, 151099, 0, 0, 2769, 1316, 915
303, 151199, 0, 0, 5465, 2719, 1816
303, 151299, 27.88235294117647, 0, 8066, 4217, 2717
303, 151399, 27.25925925925926, 0, 10556, 5723, 3721
303, 151499, 27.75, 0, 12977, 7185, 4838
304, 151599, 26.142857142857142, 0, 2880, 1278, 842
304, 151699, 28, 0, 5584, 2683, 1733
304, 151799, 30.06896551724138, 0, 8082, 4067, 2851
304, 151899, 0, 0, 10541, 5481, 3978
304, 151999, 28, 0, 13154, 7006, 4840
305, 152099, 0, 0, 2961, 1107, 932
305, 152199, 0, 0, 5790, 2393, 1817
305, 152299, 0, 0, 8718, 3582, 2700
305, 152399, 0, 0, 11668, 4783, 3549
305, 152499, 0, 0, 14664, 5981, 4355
306, 152599, 0, 0, 2971, 1166, 863
306, 152699, 0, 0, 5796, 2499, 1705
306, 152799, 0, 0, 8572, 3855, 2573
306, 152899, 0, 0, 11293, 5237, 3470
306, 152999, 0, 0, 14010, 6636, 4354
307, 153099, 0, 0, 2900, 1133, 967
307, 153199, 0, 0, 5707, 2409, 1884
307, 153299, 0, 0, 8501, 3765, 2734
307, 153399, 0, 0, 11184, 5201, 3615
307, 153499, 0, 0, 13847, 6639, 4514
308, 153599, 0, 0, 2858, 1275, 867
308, 153699, 0, 0, 5627, 2640, 1733
308, 153799, 0, 0, 8384, 4044, 2572
308, 153899, 0, 0, 11133, 5399, 3468
308, 153999, 0, 0, 13936, 6801, 4263
309, 154099, 0, 0, 2893, 1238, 869
309, 154199, 0, 0, 5677, 2605, 1718
309, 154299, 0, 0, 8315, 4115, 2570
309, 154399, 0, 0, 11076, 5534, 3390
309, 154499, 0, 0, 13776, 7039, 4185
310, 154599, 0, 0, 3001, 1193, 806
310, 154699, 0, 0, 5784, 2582, 1634
310, 154799, 0, 0, 8543, 4044, 2413
310, 154899, 0, 0, 11198, 5586, 3216
310, 154999, 0, 0, 13990, 7008, 4002
311, 155099, 0, 0, 2840, 1308, 852
311, 155199, 0, 0, 5535, 2673, 1792
311, 155299, 0, 0, 8299, 3995, 2706
311, 155399, 0, 0, 11132, 5290, 3578
311, 155499, 0, 0, 13904, 6675, 4421
312, 155599, 0, 0, 2745, 1320, 935
312, 155699, 0, 0, 5332, 2760, 1908
312, 155799, 0, 0, 7914, 4194, 2892
312, 155899, 0, 0, 10470, 5651, 3879
312, 155999, 0, 0, 13002, 7149, 4849
313, 156099, 0, 0, 2809, 1228, 963
313, 156199, 0, 0, 5466, 2616, 1918
313, 156299, 0, 0, 8110, 4049, 2841
313, 156399, 0, 0, 10809, 5464, 3727
313, 156499, 0, 0, 13491, 6892, 4617
314, 156599, 0, 0, 2753, 1340, 907
314, 156699, 0, 0, 5448, 2722, 1830
314, 156799, 0, 0, 8082, 4211, 2707
314, 156899, 0, 0, 10832, 5576, 3592
314, 156999, 0, 0, 13495, 7058, 4447
315, 157099, 0, 0, 2822, 1367, 811
315, 157199, 0, 0, 5503, 2906, 1591
315, 157299, 0, 0, 8206, 4460, 2334
315, 157399, 26.857142857142858, 0, 10904, 6026, 3070
315, 157499, 0, 0, 13535, 7568, 3897
316, 157599, 0, 0, 2867, 1281, 852
316, 157699, 0, 0, 5624, 2662, 1714
316, 157799, 0, 0, 8368, 4080, 2552
316, 157899, 0, 0, 11146, 5482, 3372
316, 157999, 0, 0, 13852, 6946, 4202
317, 158099, 0, 0, 2853, 1289, 858
317, 158199, 0, 0, 5643, 2723, 1634
317, 158299, 0, 0, 8491, 4103, 2406
317, 158399, 0, 0, 11379, 5500, 3121
317, 158499, 0, 0, 14329, 6874, 3797
318, 158599, 0, 0, 2920, 1296, 784
318, 158699, 0, 0, 5826, 2659, 1515
318, 158799, 0, 0, 8681, 4049, 2270
318, 158899, 0, 0, 11493, 5512, 2995
318, 158999, 0, 0, 14355, 6928, 3717
319, 159099, 0, 0, 2999, 1212, 789
319, 159199, 0, 0, 5837, 2634, 1529
319, 159299, 0, 0, 8609, 4137, 2254
319, 159399, 26, 0, 11488, 5535, 2977
319, 159499, 0, 0, 14274, 7000, 3726
320, 159599, 27.523809523809526, 0, 2696, 1456, 848
320, 159699, 28.318181818181817, 0, 4908, 3148, 1944
320, 159799, 29.862068965517242, 0, 7056, 4843, 3101
320, 159899, 30.20689655172414, 0, 9429, 6416, 4155
320, 159999, 30.857142857142858, 0, 11809, 7904, 5287
321, 160099, 28.2, 0, 2988, 1292, 720
321, 160199, 30.64516129032258, 0, 5191, 2994, 1815
321, 160299, 34.09090909090909, 0, 7349, 4730, 2921
321, 160399, 33.970588235294116, 0, 9494, 6422, 4084
321, 160499, 32.81818181818182, 0, 11648, 8114, 5238
322, 160599, 0, 0, 3006, 1273, 721
322, 160699, 0, 0, 5834, 2718, 1448
322, 160799, 0, 0, 8725, 4083, 2192
322, 160899, 0, 0, 11592, 5520, 2888
322, 160999, 0, 0, 14489, 6913, 3598
323, 161099, 0, 0, 2983, 1260, 757
323, 161199, 0, 0, 5838, 2715, 1447
323, 161299, 27.4, 0, 8557, 4251, 2192
323, 161399, 27.666666666666668, 0, 11223, 5814, 2963
323, 161499, 0, 0, 13967, 7300, 3733
324, 161599, 0, 0, 2750, 1473, 777
324, 161699, 27.5, 0, 5284, 3130, 1586
324, 161799, 30.565217391304348, 0, 7509, 4836, 2655
324, 161899, 27.347826086956523, 0, 9621, 6543, 3836
324, 161999, 27.6, 0, 11568, 8332, 5100
325, 162099, 0, 0, 2949, 1216, 835
325, 162199, 0, 0, 5708, 2663, 1629
325, 162299, 0, 0, 8496, 4046, 2458
325, 162399, 0, 0, 11253, 5462, 3285
325, 162499, 0, 0, 13993, 6917, 4090
326, 162599, 0, 0, 2753, 1392, 855
326, 162699, 0, 0, 5307, 3022, 1671
326, 162799, 0, 0, 7880, 4583, 2537
326, 162899, 0, 0, 10522, 6164, 3314
326, 162999, 26, 0, 13169, 7761, 4070
327, 163099, 0, 0, 2889, 1253, 858
327, 163199, 28.75, 0, 5587, 2813, 1600
327, 163299, 0, 0, 7981, 4512, 2507
327, 163399, 0, 0, 10625, 6044, 3331
327, 163499, 0, 0, 13380, 7437, 4183
328, 163599, 0, 0, 2805, 1339, 856
328, 163699, 0, 0, 5412, 2891, 1697
328, 163799, 0, 0, 7993, 4455, 2552
328, 163899, 0, 0, 10601, 5990, 3409
328, 163999, 26, 0, 13198, 7535, 4267
329, 164099, 0, 0, 2902, 1250, 848
329, 164199, 0, 0, 5687, 2632, 1681
329, 164299, 0, 0, 8361, 4149, 2490
329, 164399, 0, 0, 11120, 5635, 3245
329, 164499, 0, 0, 13888, 7163, 3949
330, 164599, 0, 0, 2862, 1325, 813
330, 164699, 0, 0, 5660, 2717, 1623
330, 164799, 0, 0, 8444, 4161, 2395
330, 164899, 0, 0, 11265, 5600, 3135
330, 164999, 0, 0, 14028, 7075, 3897
331, 165099, 0, 0, 2826, 1420, 754
331, 165199, 0, 0, 5430, 3080, 1490
331, 165299, 0, 0, 8007, 4760, 2233
331, 165399, 0, 0, 10573, 6454, 2973
331, 165499, 0, 0, 13167, 8118, 3715
332, 165599, 0, 0, 2863, 1425, 712
332, 165699, 0, 0, 5600, 2954, 1446
332, 165799, 0, 0, 8369, 4497, 2134
332, 165899, 0, 0, 11189, 6056, 2755
332, 165999, 0, 0, 13970, 7657, 3373
333, 166099, 0, 0, 2933, 1416, 651
333, 166199, 0, 0, 5826, 2923, 1251
333, 166299, 0, 0, 8644, 4514, 1842
333, 166399, 0, 0, 11540, 6032, 2428
333, 166499, 0, 0, 14470, 7510, 3020
334, 166599, 0, 0, 2928, 1453, 619
334, 166699, 0, 0, 5796, 2986, 1218
334, 166799, 0, 0, 8686, 4530, 1784
334, 166899, 0, 0, 11537, 6128, 2335
334, 166999, 0, 0, 14419, 7686, 2895
335, 167099, 0, 0, 2932, 1421, 647
335, 167199, 0, 0, 5851, 2884, 1265
335, 167299, 0, 0, 8796, 4343, 1861
335, 167399, 0, 0, 11735, 5813, 2452
335, 167499, 0, 0, 14679, 7251, 3070
336, 167599, 0, 0, 2881, 1480, 639
336, 167699, 0, 0, 5636, 3092, 1272
336, 167799, 0, 0, 8393, 4690, 1917
336, 167899, 0, 0, 11189, 6247, 2564
336, 167999, 0, 0, 13974, 7824, 3202
337, 168099, 0, 0, 2947, 1406, 647
337, 168199, 0, 0, 5746, 2997, 1257
337, 168299, 0, 0, 8537, 4551, 1912
337, 168399, 0, 0, 11317, 6118, 2565
337, 168499, 0, 0, 14098, 7694, 3208
338, 168599, 0, 0, 2920, 1464, 616
338, 168699, 0, 0, 5762, 3036, 1202
338, 168799, 0, 0, 8659, 4557, 1784
338, 168899, 0, 0, 11589, 6034, 2377
338, 168999, 0, 0, 14472, 7556, 2972
339, 169099, 0, 0, 2959, 1396, 645
339, 169199, 0, 0, 5828, 2915, 1257
339, 169299, 0, 0, 8678, 4440, 1882
339, 169399, 0, 0, 11500, 6003, 2497
339, 169499, 0, 0, 14372, 7508, 3120
340, 169599, 0, 0, 2941, 1444, 615
340, 169699, 0, 0, 5794, 2970, 1236
340, 169799, 29.32, 0, 8122, 4855, 2023
340, 169899, 30.25925925925926, 0, 10213, 6808, 2979
340, 169999, 28.5, 0, 12443, 8589, 3968
341, 170099, 0, 0, 2965, 1422, 613
341, 170199, 0, 0, 5894, 2883, 1223
341, 170299, 0, 0, 8798, 4350, 1852
341, 170399, 0, 0, 11686, 5848, 2466
341, 170499, 0, 0, 14606, 7309, 3085
342, 170599, 0, 0, 2939, 1459, 602
342, 170699, 0, 0, 5751, 3092, 1157
342, 170799, 0, 0, 8528, 4692, 1780
342, 170899, 0, 0, 11469, 6135, 2396
342, 170999, 26, 0, 13938, 7879, 3183
343, 171099, 0, 0, 2944, 1452, 604
343, 171199, 0, 0, 5775, 3038, 1187
343, 171299, 0, 0, 8564, 4651, 1785
343, 171399, 0, 0, 11312, 6292, 2396
343, 171499, 0, 0, 14145, 7840, 3015
344, 171599, 0, 0, 2936, 1424, 640
344, 171699, 0, 0, 5869, 2858, 1273
344, 171799, 0, 0, 8779, 4332, 1889
344, 171899, 0, 0, 11681, 5822, 2497
344, 171999, 0, 0, 14590, 7318, 3092
345, 172099, 0, 0, 2984, 1368, 648
345, 172199, 0, 0, 5870, 2866, 1264
345, 172299, 0, 0, 8730, 4389, 1881
345, 172399, 27, 0, 11549, 5965, 2486
345, 172499, 0, 0, 14299, 7592, 3109
346, 172599, 0, 0, 2894, 1491, 615
346, 172699, 0, 0, 5775, 3016, 1209
346, 172799, 0, 0, 8650, 4528, 1822
346, 172899, 30.7, 0, 11236, 6257, 2507
346, 172999, 30.25, 0, 13341, 8211, 3448
347, 173099, 0, 0, 2983, 1397, 620
347, 173199, 0, 0, 5828, 2932, 1240
347, 173299, 0, 0, 8666, 4485, 1849
347, 173399, 26, 0, 11444, 6124, 2432
347, 173499, 0, 0, 14289, 7667, 3044
348, 173599, 0, 0, 2965, 1393, 642
348, 173699, 26, 0, 5798, 2934, 1268
348, 173799, 26, 0, 8626, 4483, 1891
348, 173899, 26, 0, 11126, 6164, 2710
348, 173999, 0, 0, 13917, 7762, 3321
349, 174099, 0, 0, 2928, 1428, 644
349, 174199, 0, 0, 5810, 2919, 1271
349, 174299, 0, 0, 8668, 4447, 1885
349, 174399, 0, 0, 11541, 5960, 2499
349, 174499, 0, 0, 14338, 7550, 3112
350, 174599, 0, 0, 2969, 1384, 647
350, 174699, 0, 0, 5840, 2896, 1264
350, 174799, 0, 0, 8673, 4453, 1874
350, 174899, 0, 0, 11472, 6069, 2459
350, 174999, 0, 0, 14205, 7739, 3056
351, 175099, 0, 0, 2955, 1418, 627
351, 175199, 0, 0, 5911, 2838, 1251
351, 175299, 0, 0, 8871, 4259, 1870
351, 175399, 0, 0, 11776, 5736, 2488
351, 175499, 0, 0, 14639, 7283, 3078
352, 175599, 0, 0, 2948, 1421, 631
352, 175699, 0, 0, 5816, 2939, 1245
352, 175799, 0, 0, 8702, 4451, 1847
352, 175899, 0, 0, 11542, 6018, 2440
352, 175999, 0, 0, 14335, 7636, 3029
353, 176099, 0, 0, 2988, 1365, 647
353, 176199, 0, 0, 5845, 2894, 1261
353, 176299, 0, 0, 8645, 4484, 1871
353, 176399, 0, 0, 11521, 5981, 2498
353, 176499, 0, 0, 14365, 7542, 3093
354, 176599, 27.285714285714285, 0, 2856, 1500, 644
354, 176699, 0, 0, 5702, 3049, 1249
354, 176799, 27.38095238095238, 0, 8267, 4811, 1922
354, 176899, 27.5625, 0, 10411, 6775, 2814
354, 176999, 28.90909090909091, 0, 12339, 8935, 3726
355, 177099, 0, 0, 3015, 1386, 599
355, 177199, 0, 0, 5930, 2912, 1158
355, 177299, 28, 0, 8832, 4478, 1690
355, 177399, 0, 0, 11709, 6011, 2280
355, 177499, 0, 0, 14613, 7545, 2842
356, 177599, 0, 0, 2967, 1450, 583
356, 177699, 0, 0, 5939, 2915, 1146
356, 177799, 0, 0, 8834, 4438, 1728
356, 177899, 0, 0, 11768, 5908, 2324
356, 177999, 0, 0, 14672, 7435, 2893
357, 178099, 0, 0, 2964, 1431, 605
357, 178199, 0, 0, 5868, 2963, 1169
357, 178299, 26.818181818181817, 0, 8548, 4631, 1821
357, 178399, 29.185185185185187, 0, 10719, 6411, 2870
357, 178499, 27.75, 0, 12933, 8063, 4004
358, 178599, 0, 0, 2979, 1414, 607
358, 178699, 0, 0, 5895, 2900, 1205
358, 178799, 0, 0, 8832, 4379, 1789
358, 178899, 0, 0, 11786, 5832, 2382
358, 178999, 0, 0, 14687, 7331, 2982
359, 179099, 0, 0, 2966, 1446, 588
359, 179199, 0, 0, 5858, 2964, 1178
359, 179299, 0, 0, 8776, 4444, 1780
359, 179399, 26, 0, 11527, 6084, 2389
359, 179499, 0, 0, 14419, 7608, 2973
360, 179599, 0, 0, 3004, 1377, 619
360, 179699, 0, 0, 5913, 2916, 1171
360, 179799, 0, 0, 8820, 4452, 1728
360, 179899, 0, 0, 11722, 6011, 2267
360, 179999, 0, 0, 14646, 7485, 2869
361, 180099, 0, 0, 2958, 1473, 569
361, 180199, 0, 0, 5878, 2998, 1124
361, 180299, 0, 0, 8806, 4465, 1729
361, 180399, 0, 0, 11733, 5959, 2308
361, 180499, 0, 0, 14667, 7452, 2881
362, 180599, 0, 0, 3003, 1384, 613
362, 180699, 0, 0, 5912, 2884, 1204
362, 180799, 0, 0, 8814, 4403, 1783
362, 180899, 0, 0, 11645, 5916, 2439
362, 180999, 0, 0, 14561, 7406, 3033
363, 181099, 0, 0, 2996, 1421, 583
363, 181199, 0, 0, 5911, 2915, 1174
363, 181299, 0, 0, 8847, 4388, 1765
363, 181399, 0, 0, 11757, 5919, 2324
363, 181499, 0, 0, 14678, 7408, 2914
364, 181599, 0, 0, 3027, 1392, 581
364, 181699, 0, 0, 5899, 2911, 1190
364, 181799, 0, 0, 8807, 4420, 1773
364, 181899, 0, 0, 11745, 5909, 2346
364, 181999, 0, 0, 14654, 7452, 2894
365, 182099, 0, 0, 2924, 1481, 595
365, 182199, 0, 0, 5862, 2977, 1161
365, 182299, 0, 0, 8770, 4500, 1730
365, 182399, 0, 0, 11680, 6030, 2290
365, 182499, 0, 0, 14603, 7514, 2883
366, 182599, 0, 0, 3025, 1361, 614
366, 182699, 0, 0, 5951, 2849, 1200
366, 182799, 0, 0, 8876, 4326, 1798
366, 182899, 0, 0, 11798, 5842, 2360
366, 182999, 0, 0, 14622, 7456, 2922
367, 183099, 0, 0, 2968, 1416, 616
367, 183199, 0, 0, 5884, 2909, 1207
367, 183299, 0, 0, 8796, 4425, 1779
367, 183399, 0, 0, 11728, 5911, 2361
367, 183499, 0, 0, 14613, 7447, 2940
368, 183599, 0, 0, 2994, 1413, 593
368, 183699, 0, 0, 5949, 2891, 1160
368, 183799, 32.241379310344826, 0, 8411, 4653, 1936
368, 183899, 33.6875, 0, 10209, 6774, 3017
368, 183999, 29, 0, 12089, 8806, 4105
369, 184099, 0, 0, 2997, 1385, 618
369, 184199, 0, 0, 5885, 2914, 1201
369, 184299, 0, 0, 8740, 4508, 1752
369, 184399, 0, 0, 11457, 6172, 2371
369, 184499, 0, 0, 14381, 7656, 2963
370, 184599, 0, 0, 3007, 1418, 575
370, 184699, 0, 0, 5936, 2912, 1152
370, 184799, 0, 0, 8876, 4377, 1747
370, 184899, 0, 0, 11801, 5855, 2344
370, 184999, 0, 0, 14731, 7359, 2910
371, 185099, 0, 0, 3040, 1367, 593
371, 185199, 0, 0, 5992, 2850, 1158
371, 185299, 0, 0, 8885, 4412, 1703
371, 185399, 0, 0, 11753, 5975, 2272
371, 185499, 0, 0, 14646, 7492, 2862
372, 185599, 0, 0, 3040, 1363, 597
372, 185699, 0, 0, 5933, 2900, 1167
372, 185799, 0, 0, 8854, 4387, 1759
372, 185899, 0, 0, 11722, 5974, 2304
372, 185999, 0, 0, 14561, 7538, 2901
373, 186099, 0, 0, 2903, 1493, 604
373, 186199, 0, 0, 5725, 3082, 1193
373, 186299, 29.4, 0, 8106, 4932, 1962
373, 186399, 30.4, 0, 9884, 6992, 3124
373, 186499, 30.727272727272727, 0, 11560, 9185, 4255
374, 186599, 0, 0, 2939, 1451, 610
374, 186699, 0, 0, 5827, 2959, 1214
374, 186799, 0, 0, 8684, 4481, 1835
374, 186899, 0, 0, 11539, 6010, 2451
374, 186999, 0, 0, 14411, 7525, 3064
375, 187099, 0, 0, 2984, 1370, 646
375, 187199, 0, 0, 5885, 2852, 1263
375, 187299, 0, 0, 8745, 4383, 1872
375, 187399, 0, 0, 11592, 5947, 2461
375, 187499, 0, 0, 14487, 7432, 3081
376, 187599, 0, 0, 2990, 1392, 618
376, 187699, 0, 0, 5868, 2891, 1241
376, 187799, 0, 0, 8760, 4386, 1854
376, 187899, 0, 0, 11608, 5935, 2457
376, 187999, 0, 0, 14259, 7656, 3085
377, 188099, 0, 0, 2965, 1391, 644
377, 188199, 0, 0, 5806, 2945, 1249
377, 188299, 0, 0, 8665, 4472, 1863
377, 188399, 0, 0, 11461, 6038, 2501
377, 188499, 0, 0, 14265, 7643, 3092
378, 188599, 0, 0, 2903, 1465, 632
378, 188699, 0, 0, 5814, 2928, 1258
378, 188799, 0, 0, 8703, 4438, 1859
378, 188899, 0, 0, 11626, 5897, 2477
378, 188999, 0, 0, 14410, 7514, 3076
379, 189099, 0, 0, 2995, 1363, 642
379, 189199, 0, 0, 5862, 2899, 1239
379, 189299, 0, 0, 8685, 4467, 1848
379, 189399, 0, 0, 11564, 5982, 2454
379, 189499, 0, 0, 14284, 7636, 3080
380, 189599, 0, 0, 2957, 1429, 614
380, 189699, 0, 0, 5849, 2917, 1234
380, 189799, 0, 0, 8708, 4438, 1854
380, 189899, 0, 0, 11571, 5967, 2462
380, 189999, 0, 0, 14444, 7482, 3074
381, 190099, 0, 0, 2974, 1401, 625
381, 190199, 0, 0, 5817, 2934, 1249
381, 190299, 26.923076923076923, 0, 8287, 4714, 1999
381, 190399, 0, 0, 10990, 6403, 2607
381, 190499, 0, 0, 13854, 7966, 3180
382, 190599, 0, 0, 2954, 1448, 598
382, 190699, 0, 0, 5841, 2994, 1165
382, 190799, 0, 0, 8675, 4589, 1736
382, 190899, 0, 0, 11517, 6200, 2283
382, 190999, 0, 0, 14432, 7723, 2845
383, 191099, 0, 0, 3026, 1349, 625
383, 191199, 0, 0, 5908, 2857, 1235
383, 191299, 0, 0, 8818, 4317, 1865
383, 191399, 0, 0, 11736, 5796, 2468
383, 191499, 0, 0, 14417, 7466, 3117
384, 191599, 0, 0, 2940, 1482, 578
384, 191699, 0, 0, 5804, 2996, 1200
384, 191799, 0, 0, 8672, 4503, 1825
384, 191899, 0, 0, 11545, 6024, 2431
384, 191999, 0, 0, 14375, 7643, 2982
385, 192099, 0, 0, 2918, 1466, 616
385, 192199, 31.866666666666667, 0, 5488, 3096, 1416
385, 192299, 30.62962962962963, 0, 7578, 4994, 2428
385, 192399, 30.533333333333335, 0, 9525, 6985, 3490
385, 192499, 28.11111111111111, 0, 11547, 8867, 4586
386, 192599, 0, 0, 2980, 1381, 639
386, 192699, 0, 0, 5868, 2870, 1262
386, 192799, 0, 0, 8727, 4374, 1899
386, 192899, 0, 0, 11625, 5803, 2572
386, 192999, 0, 0, 14452, 7308, 3240
387, 193099, 0, 0, 2963, 1374, 663
387, 193199, 0, 0, 5806, 2963, 1231
387, 193299, 27, 0, 8626, 4530, 1844
387, 193399, 26, 0, 11228, 6253, 2519
387, 193499, 29, 0, 13647, 8036, 3317
388, 193599, 0, 0, 2965, 1310, 725
388, 193699, 0, 0, 5837, 2739, 1424
388, 193799, 0, 0, 8689, 4227, 2084
388, 193899, 0, 0, 11570, 5673, 2757
388, 193999, 0, 0, 14411, 7186, 3403
389, 194099, 0, 0, 2986, 1292, 722
389, 194199, 0, 0, 5792, 2791, 1417
389, 194299, 0, 0, 8652, 4243, 2105
389, 194399, 0, 0, 11523, 5682, 2795
389, 194499, 0, 0, 14395, 7139, 3466
390, 194599, 0, 0, 2914, 1396, 690
390, 194699, 0, 0, 5787, 2860, 1353
390, 194799, 0, 0, 8640, 4330, 2030
390, 194899, 0, 0, 11478, 5824, 2698
390, 194999, 0, 0, 14331, 7290, 3379
391, 195099, 0, 0, 2978, 1366, 656
391, 195199, 0, 0, 5959, 2756, 1285
391, 195299, 0, 0, 8900, 4166, 1934
391, 195399, 0, 0, 11864, 5571, 2565
391, 195499, 0, 0, 14782, 7040, 3178
392, 195599, 0, 0, 2996, 1304, 700
392, 195699, 0, 0, 5872, 2769, 1359
392, 195799, 0, 0, 8761, 4201, 2038
392, 195899, 0, 0, 11661, 5647, 2692
392, 195999, 0, 0, 14543, 7071, 3386
393, 196099, 0, 0, 2947, 1362, 691
393, 196199, 0, 0, 5791, 2827, 1382
393, 196299, 0, 0, 8642, 4281, 2077
393, 196399, 0, 0, 11508, 5708, 2784
