--------------------------------------------------------------------------------
TIMESTAMP: 09:05:01.366 AM 28-Jun-2022
PARAMS:
  population 0
  wiggle-angle 45
  look-ahead 1
  sniff-threshold 0.9
  sniff-angle 45
  chemical-drop 3
  diffuse-share 1
  evaporation-rate 0.95
  cluster-threshold 25
  cluster-radius 10
  learning-turtles 50
  ticks-per-episode 500
  episodes 1500
  learning-rate 0.9
  discount-factor 0.9
  reward 100
  penalty -1
  e-greedy 0.5 0.9
ACTION SPACE: move-toward-chemical random-walk move-and-drop walk-and-drop drop-chemical
OBSERVATION SPACE: chemical-here in-cluster
REWARD: rewardFunc8
--------------------------------------------------------------------------------
Episode, Tick, Avg cluster size X tick, Avg reward X episode, move-toward-chemical, random-walk, move-and-drop, walk-and-drop, drop-chemical
441, 220299, 35.03030303030303, 0, 6417, 2753, 2886, 2123, 821
441, 220399, 34.94117647058823, 0, 8279, 3453, 4106, 2948, 1214
441, 220499, 29.2, 0, 10131, 4207, 5428, 3622, 1612
442, 220599, 0, 0, 2571, 902, 789, 453, 285
442, 220699, 0, 0, 4367, 2225, 1802, 1079, 527
442, 220799, 0, 0, 6155, 3517, 2814, 1729, 785
442, 220899, 0, 0, 7850, 4882, 3837, 2379, 1052
442, 220999, 0, 0, 9542, 6195, 4871, 3077, 1315
443, 221099, 0, 0, 2368, 1016, 877, 455, 284
443, 221199, 0, 0, 4097, 2336, 1904, 1107, 556
443, 221299, 0, 0, 5849, 3659, 2954, 1717, 821
443, 221399, 0, 0, 7634, 4950, 3988, 2345, 1083
443, 221499, 0, 0, 9337, 6315, 5010, 3003, 1335
444, 221599, 0, 0, 2310, 1105, 828, 477, 280
444, 221699, 0, 0, 4043, 2494, 1800, 1108, 555
444, 221799, 0, 0, 5756, 3833, 2845, 1740, 826
444, 221899, 0, 0, 7614, 5153, 3881, 2253, 1099
444, 221999, 0, 0, 9281, 6597, 4930, 2834, 1358
445, 222099, 0, 0, 2738, 786, 732, 467, 277
445, 222199, 0, 0, 4778, 1720, 1822, 1133, 547
445, 222299, 0, 0, 6862, 2791, 2778, 1745, 824
445, 222399, 0, 0, 8586, 4164, 3780, 2369, 1101
445, 222499, 0, 0, 10233, 5656, 4769, 2993, 1349
446, 222599, 0, 0, 2386, 1061, 743, 501, 309
446, 222699, 0, 0, 4144, 2380, 1752, 1146, 578
446, 222799, 0, 0, 6003, 3669, 2734, 1750, 844
446, 222899, 0, 0, 8004, 4840, 3696, 2354, 1106
446, 222999, 0, 0, 9866, 6096, 4686, 2980, 1372
447, 223099, 27.181818181818183, 0, 2320, 1028, 825, 537, 290
447, 223199, 27.952380952380953, 0, 4087, 1994, 1727, 1459, 733
447, 223299, 29.708333333333332, 0, 5876, 2921, 2663, 2357, 1183
447, 223399, 30.192307692307693, 0, 7682, 3734, 3753, 3175, 1656
447, 223499, 27.75, 0, 9672, 4486, 4787, 3926, 2129
448, 223599, 0, 0, 2620, 933, 683, 474, 290
448, 223699, 26, 0, 4551, 2195, 1617, 1085, 552
448, 223799, 31.103448275862068, 0, 6170, 3554, 2543, 1833, 900
448, 223899, 28.666666666666668, 0, 7985, 4486, 3526, 2648, 1355
448, 223999, 28, 0, 9826, 5411, 4463, 3471, 1829
449, 224099, 0, 0, 2595, 1027, 725, 372, 281
449, 224199, 0, 0, 4323, 2494, 1696, 947, 540
449, 224299, 0, 0, 5959, 3912, 2711, 1623, 795
449, 224399, 0, 0, 7607, 5363, 3728, 2246, 1056
449, 224499, 0, 0, 9190, 6783, 4753, 2938, 1336
450, 224599, 27.2, 0, 2446, 973, 823, 483, 275
450, 224699, 36.38461538461539, 0, 3924, 2175, 1942, 1415, 544
450, 224799, 39.46341463414634, 0, 5780, 2748, 3255, 2383, 834
450, 224899, 42.88095238095238, 0, 7666, 3324, 4603, 3268, 1139
450, 224999, 33.5, 0, 9507, 3924, 5953, 4177, 1439
451, 225099, 26, 0, 2394, 1015, 791, 518, 282
451, 225199, 32.6, 0, 4209, 1903, 2031, 1340, 517
451, 225299, 33.6551724137931, 0, 6039, 2520, 3434, 2246, 761
451, 225399, 33.41935483870968, 0, 7875, 3153, 4724, 3195, 1053
451, 225499, 30.8, 0, 9672, 3732, 6174, 4070, 1352
452, 225599, 0, 0, 2541, 932, 765, 480, 282
452, 225699, 27.64, 0, 4365, 2049, 1695, 1269, 622
452, 225799, 28, 0, 6016, 3032, 2835, 2193, 924
452, 225899, 26.833333333333332, 0, 7562, 4210, 3860, 3109, 1259
452, 225999, 26.4, 0, 9151, 5465, 4822, 3946, 1616
453, 226099, 26.5, 0, 2332, 980, 876, 529, 283
453, 226199, 37.27777777777778, 0, 4246, 1844, 2094, 1362, 454
453, 226299, 38.21052631578947, 0, 6340, 2332, 3466, 2231, 631
453, 226399, 40.43589743589744, 0, 8432, 2834, 4929, 3043, 762
453, 226499, 35.04761904761905, 0, 10380, 3319, 6339, 3926, 1036
454, 226599, 32.15625, 0, 2275, 802, 921, 605, 397
454, 226699, 34.371428571428574, 0, 4016, 1498, 2271, 1350, 865
454, 226799, 33.529411764705884, 0, 5878, 2107, 3642, 2103, 1270
454, 226899, 33.806451612903224, 0, 7633, 2760, 5089, 2845, 1673
454, 226999, 29.555555555555557, 0, 9405, 3419, 6590, 3512, 2074
455, 227099, 0, 0, 2799, 741, 745, 495, 220
455, 227199, 30, 0, 4560, 1750, 1936, 1227, 527
455, 227299, 31.2, 0, 6269, 2339, 3463, 2000, 929
455, 227399, 28.615384615384617, 0, 8049, 2917, 5033, 2668, 1333
455, 227499, 28.2, 0, 9669, 3641, 6762, 3192, 1736
456, 227599, 26, 0, 2289, 1070, 840, 558, 243
456, 227699, 0, 0, 3982, 2577, 1770, 1202, 469
456, 227799, 0, 0, 5726, 3927, 2713, 1965, 669
456, 227899, 29.666666666666668, 0, 7409, 5275, 3705, 2733, 878
456, 227999, 31.571428571428573, 0, 9131, 5965, 5101, 3634, 1169
457, 228099, 0, 0, 2608, 842, 685, 641, 224
457, 228199, 0, 0, 4572, 2036, 1632, 1326, 434
457, 228299, 0, 0, 6388, 3289, 2692, 1991, 640
457, 228399, 0, 0, 8159, 4590, 3732, 2672, 847
457, 228499, 0, 0, 9899, 5910, 4754, 3355, 1082
458, 228599, 31.366666666666667, 0, 2989, 547, 681, 543, 240
458, 228699, 31.035714285714285, 0, 4662, 1288, 1949, 1468, 633
458, 228799, 29.11111111111111, 0, 6323, 1958, 3310, 2376, 1033
458, 228899, 31.310344827586206, 0, 7949, 2618, 4627, 3374, 1432
458, 228999, 30.25, 0, 9765, 3118, 6079, 4206, 1832
459, 229099, 0, 0, 3024, 560, 680, 522, 214
459, 229199, 0, 0, 4928, 1818, 1661, 1179, 414
459, 229299, 26, 0, 6734, 3062, 2713, 1875, 616
459, 229399, 26, 0, 8428, 4404, 3754, 2606, 808
459, 229499, 26, 0, 9993, 5745, 4829, 3366, 1067
460, 229599, 0, 0, 2388, 969, 871, 562, 210
460, 229699, 0, 0, 4184, 2328, 1875, 1203, 410
460, 229799, 0, 0, 5975, 3672, 2896, 1847, 610
460, 229899, 0, 0, 7746, 5034, 3900, 2505, 815
460, 229999, 0, 0, 9527, 6362, 4909, 3186, 1016
461, 230099, 0, 0, 2509, 807, 839, 633, 212
461, 230199, 28.208333333333332, 0, 4313, 1876, 2102, 1306, 403
461, 230299, 26.666666666666668, 0, 6147, 2952, 3191, 2039, 671
461, 230399, 32.84848484848485, 0, 7823, 3780, 4612, 2839, 946
461, 230499, 30.125, 0, 9436, 4580, 6033, 3687, 1264
462, 230599, 0, 0, 2707, 791, 723, 548, 231
462, 230699, 0, 0, 4422, 2166, 1755, 1216, 441
462, 230799, 26.5, 0, 6106, 3601, 2780, 1861, 652
462, 230899, 0, 0, 7826, 4969, 3775, 2543, 887
462, 230999, 0, 0, 9495, 6391, 4798, 3229, 1087
463, 231099, 0, 0, 2942, 640, 725, 449, 244
463, 231199, 0, 0, 4898, 1824, 1732, 1083, 463
463, 231299, 0, 0, 6769, 3011, 2748, 1781, 691
463, 231399, 0, 0, 8531, 4257, 3821, 2482, 909
463, 231499, 0, 0, 10302, 5518, 4810, 3224, 1146
464, 231599, 0, 0, 2613, 859, 743, 567, 218
464, 231699, 26, 0, 4405, 2144, 1788, 1242, 421
464, 231799, 27.11764705882353, 0, 6084, 3420, 2846, 2017, 633
464, 231899, 29.75862068965517, 0, 7871, 4239, 4374, 2673, 843
464, 231999, 29, 0, 9788, 4964, 6028, 3177, 1043
465, 232099, 29.642857142857142, 0, 3233, 514, 490, 573, 190
465, 232199, 29.25925925925926, 0, 5566, 1206, 1465, 1472, 291
465, 232299, 28.5, 0, 7728, 1998, 2501, 2361, 412
465, 232399, 30.678571428571427, 0, 9829, 2961, 3413, 3233, 564
465, 232499, 28.555555555555557, 0, 11860, 3872, 4306, 4188, 774
466, 232599, 0, 0, 3005, 656, 633, 486, 220
466, 232699, 0, 0, 4958, 1863, 1629, 1130, 420
466, 232799, 0, 0, 6811, 3127, 2666, 1774, 622
466, 232899, 0, 0, 8643, 4428, 3692, 2415, 822
466, 232999, 0, 0, 10422, 5749, 4725, 3071, 1033
467, 233099, 26, 0, 2737, 824, 693, 516, 230
467, 233199, 0, 0, 4567, 2130, 1685, 1187, 431
467, 233299, 26, 0, 6381, 3411, 2695, 1877, 636
467, 233399, 29.620689655172413, 0, 8137, 4555, 3821, 2542, 945
467, 233499, 28.2, 0, 10309, 5316, 5088, 3038, 1249
468, 233599, 28.391304347826086, 0, 2745, 641, 624, 668, 322
468, 233699, 41.83720930232558, 0, 4737, 1209, 1795, 1519, 740
468, 233799, 40.348837209302324, 0, 6694, 1744, 3105, 2312, 1145
468, 233899, 43.27906976744186, 0, 8647, 2293, 4399, 3116, 1545
468, 233999, 34.04347826086956, 0, 10627, 2871, 5657, 3899, 1946
469, 234099, 0, 0, 2824, 804, 604, 549, 219
469, 234199, 0, 0, 4583, 2171, 1627, 1200, 419
469, 234299, 0, 0, 6407, 3481, 2662, 1831, 619
469, 234399, 0, 0, 8152, 4833, 3681, 2515, 819
469, 234499, 0, 0, 9889, 6203, 4714, 3175, 1019
470, 234599, 0, 0, 2663, 861, 602, 650, 224
470, 234699, 26.23076923076923, 0, 4392, 2227, 1544, 1374, 463
470, 234799, 27.214285714285715, 0, 5985, 3553, 2500, 2200, 762
470, 234899, 28.076923076923077, 0, 7620, 4713, 3660, 3013, 994
470, 234999, 28.1, 0, 9448, 5601, 4941, 3807, 1203
471, 235099, 0, 0, 2692, 740, 769, 578, 221
471, 235199, 0, 0, 4578, 1920, 1848, 1233, 421
471, 235299, 0, 0, 6356, 3160, 2965, 1893, 626
471, 235399, 0, 0, 8178, 4403, 4057, 2536, 826
471, 235499, 31.2, 0, 9865, 5432, 5479, 3175, 1049
472, 235599, 0, 0, 2405, 927, 781, 673, 214
472, 235699, 26.2, 0, 4053, 2225, 1946, 1369, 407
472, 235799, 27.333333333333332, 0, 5548, 3456, 3187, 2201, 608
472, 235899, 28.391304347826086, 0, 7056, 4703, 4456, 2976, 809
472, 235999, 27.333333333333332, 0, 8591, 5802, 5903, 3688, 1016
473, 236099, 27, 0, 2337, 963, 878, 608, 214
473, 236199, 30.533333333333335, 0, 4176, 1884, 1831, 1531, 578
473, 236299, 34.44444444444444, 0, 6247, 2496, 2937, 2335, 985
473, 236399, 35.57575757575758, 0, 8309, 3065, 4227, 3012, 1387
473, 236499, 29.77777777777778, 0, 10376, 3600, 5595, 3642, 1787
474, 236599, 0, 0, 2608, 821, 741, 587, 243
474, 236699, 0, 0, 4781, 1957, 1599, 1187, 476
474, 236799, 0, 0, 6627, 3238, 2591, 1835, 709
474, 236899, 0, 0, 8334, 4646, 3599, 2496, 925
474, 236999, 0, 0, 10158, 5940, 4607, 3163, 1132
475, 237099, 26.916666666666668, 0, 2484, 802, 885, 526, 303
475, 237199, 26.36842105263158, 0, 4015, 2066, 1988, 1261, 670
475, 237299, 26, 0, 5472, 3416, 3052, 2087, 973
475, 237399, 0, 0, 7147, 4827, 3987, 2794, 1245
475, 237499, 26, 0, 8689, 6272, 4961, 3551, 1527
476, 237599, 27, 0, 3019, 588, 661, 509, 223
476, 237699, 37.75675675675676, 0, 4565, 1567, 1850, 1311, 707
476, 237799, 38.5945945945946, 0, 6187, 2262, 3144, 2098, 1309
476, 237899, 37.45945945945946, 0, 7796, 2948, 4481, 2867, 1908
476, 237999, 33.73684210526316, 0, 9567, 3596, 5694, 3637, 2506
477, 238099, 29.77777777777778, 0, 2616, 605, 860, 642, 277
477, 238199, 33.225806451612904, 0, 4229, 1361, 2214, 1444, 752
477, 238299, 36.05263157894737, 0, 5796, 2118, 3575, 2259, 1252
477, 238399, 39, 0, 7332, 2893, 4945, 3074, 1756
477, 238499, 30.363636363636363, 0, 8857, 3662, 6314, 3912, 2255
478, 238599, 26, 0, 3018, 618, 667, 471, 226
478, 238699, 26.7, 0, 4754, 1827, 1531, 1344, 544
478, 238799, 29.736842105263158, 0, 6555, 2946, 2400, 2149, 950
478, 238899, 33.3448275862069, 0, 8093, 3785, 3367, 3281, 1474
478, 238999, 30.416666666666668, 0, 9725, 4491, 4547, 4254, 1983
479, 239099, 0, 0, 2588, 748, 931, 504, 229
479, 239199, 0, 0, 4455, 1850, 2065, 1199, 431
479, 239299, 0, 0, 6518, 2861, 3222, 1765, 634
479, 239399, 0, 0, 8516, 3943, 4340, 2367, 834
479, 239499, 0, 0, 10221, 5180, 5509, 3056, 1034
480, 239599, 0, 0, 2559, 883, 745, 587, 226
480, 239699, 0, 0, 4231, 2229, 1852, 1262, 426
480, 239799, 0, 0, 5901, 3588, 2964, 1920, 627
480, 239899, 26, 0, 7563, 4945, 3994, 2646, 852
480, 239999, 27, 0, 8982, 6288, 5100, 3467, 1163
481, 240099, 26, 0, 2410, 909, 800, 614, 267
481, 240199, 26, 0, 4089, 2214, 1800, 1343, 554
481, 240299, 26.4, 0, 5757, 3500, 2652, 2204, 887
481, 240399, 27, 0, 7731, 4641, 3360, 2995, 1273
481, 240499, 26, 0, 9589, 5801, 4255, 3728, 1627
482, 240599, 0, 0, 2452, 910, 775, 602, 261
482, 240699, 0, 0, 4077, 2276, 1871, 1292, 484
482, 240799, 0, 0, 5837, 3535, 2977, 1955, 696
482, 240899, 0, 0, 7559, 4899, 4085, 2560, 897
482, 240999, 0, 0, 9169, 6320, 5210, 3200, 1101
483, 241099, 0, 0, 2577, 805, 795, 570, 253
483, 241199, 30.52, 0, 4213, 1945, 1864, 1415, 563
483, 241299, 34.205882352941174, 0, 5817, 2612, 3040, 2439, 1092
483, 241399, 32.666666666666664, 0, 7493, 3160, 4148, 3506, 1693
483, 241499, 29.2, 0, 9233, 3746, 5466, 4263, 2292
484, 241599, 0, 0, 2284, 941, 904, 639, 232
484, 241699, 0, 0, 4032, 2239, 2009, 1288, 432
484, 241799, 0, 0, 5706, 3622, 3114, 1921, 637
484, 241899, 0, 0, 7402, 4942, 4218, 2601, 837
484, 241999, 0, 0, 9073, 6278, 5342, 3270, 1037
485, 242099, 0, 0, 2396, 876, 990, 516, 222
485, 242199, 28.454545454545453, 0, 4165, 1975, 2150, 1239, 471
485, 242299, 27.833333333333332, 0, 5895, 2891, 3382, 2096, 736
485, 242399, 27.846153846153847, 0, 7643, 3815, 4585, 2951, 1006
485, 242499, 27, 0, 9499, 4638, 5858, 3751, 1254
486, 242599, 26, 0, 2388, 947, 834, 599, 232
486, 242699, 0, 0, 4033, 2297, 1935, 1292, 443
486, 242799, 0, 0, 5639, 3691, 3050, 1976, 644
486, 242899, 0, 0, 7231, 5103, 4157, 2665, 844
486, 242999, 0, 0, 8862, 6486, 5284, 3324, 1044
487, 243099, 0, 0, 2554, 875, 813, 515, 243
487, 243199, 0, 0, 4293, 2233, 1921, 1090, 463
487, 243299, 0, 0, 5965, 3604, 3003, 1730, 698
487, 243399, 0, 0, 7498, 5054, 4119, 2430, 899
487, 243499, 27.714285714285715, 0, 9139, 6239, 5211, 3190, 1221
488, 243599, 0, 0, 2415, 912, 898, 555, 220
488, 243699, 0, 0, 4119, 2246, 2019, 1196, 420
488, 243799, 27.333333333333332, 0, 5599, 3720, 3118, 1916, 647
488, 243899, 36.5, 0, 7308, 4627, 4013, 2800, 1252
488, 243999, 30.6, 0, 9096, 5402, 5079, 3482, 1941
489, 244099, 26.666666666666668, 0, 2454, 883, 798, 600, 265
489, 244199, 28.17391304347826, 0, 4191, 2080, 1864, 1260, 605
489, 244299, 27.272727272727273, 0, 5964, 3161, 2971, 1918, 986
489, 244399, 28.5, 0, 8120, 3944, 4051, 2433, 1452
489, 244499, 27, 0, 10424, 4568, 5255, 2806, 1947
490, 244599, 0, 0, 2646, 738, 691, 704, 221
490, 244699, 28.785714285714285, 0, 4453, 1972, 1683, 1440, 452
490, 244799, 29.28, 0, 6170, 3192, 2603, 2117, 918
490, 244899, 30.821428571428573, 0, 8233, 4198, 3543, 2602, 1424
490, 244999, 27.2, 0, 10366, 5137, 4564, 3012, 1921
491, 245099, 26.5, 0, 2398, 975, 885, 524, 218
491, 245199, 29.310344827586206, 0, 3866, 1911, 2420, 1187, 616
491, 245299, 30.933333333333334, 0, 5395, 2861, 3954, 1774, 1016
491, 245399, 30.93548387096774, 0, 6940, 3767, 5423, 2455, 1415
491, 245499, 28.142857142857142, 0, 8617, 4631, 6713, 3225, 1814
492, 245599, 0, 0, 2389, 989, 839, 574, 209
492, 245699, 0, 0, 4174, 2318, 1894, 1205, 409
492, 245799, 0, 0, 5792, 3663, 3015, 1921, 609
492, 245899, 0, 0, 7432, 4961, 4072, 2637, 898
492, 245999, 0, 0, 9003, 6391, 5135, 3373, 1098
493, 246099, 0, 0, 2716, 714, 756, 599, 215
493, 246199, 0, 0, 4377, 2037, 1801, 1370, 415
493, 246299, 0, 0, 6088, 3276, 2924, 2097, 615
493, 246399, 0, 0, 7701, 4570, 4072, 2842, 815
493, 246499, 0, 0, 9350, 5810, 5291, 3534, 1015
494, 246599, 27, 0, 2317, 828, 1020, 616, 219
494, 246699, 30.5, 0, 3880, 1992, 2059, 1395, 674
494, 246799, 34.22857142857143, 0, 5487, 2852, 3080, 2328, 1253
494, 246899, 33.542857142857144, 0, 7175, 3659, 4144, 3261, 1761
494, 246999, 30.6, 0, 8783, 4563, 5225, 4162, 2267
495, 247099, 26.333333333333332, 0, 2460, 860, 994, 560, 126
495, 247199, 28.916666666666668, 0, 3898, 2036, 2402, 1357, 307
495, 247299, 29.46153846153846, 0, 5213, 2953, 4051, 2171, 612
495, 247399, 29.115384615384617, 0, 6612, 3843, 5580, 3069, 896
495, 247499, 32.13333333333333, 0, 8067, 4750, 6721, 4044, 1418
496, 247599, 27.764705882352942, 0, 2502, 820, 944, 524, 210
496, 247699, 31.16, 0, 4426, 1761, 1900, 1252, 661
496, 247799, 35.68571428571428, 0, 6470, 2551, 2886, 1920, 1173
496, 247899, 35.529411764705884, 0, 8552, 3339, 3956, 2470, 1683
496, 247999, 29.923076923076923, 0, 10720, 4107, 5015, 2963, 2195
497, 248099, 0, 0, 2095, 986, 1164, 631, 124
497, 248199, 0, 0, 3788, 2197, 2486, 1285, 244
497, 248299, 0, 0, 5290, 3440, 3820, 2001, 449
497, 248399, 0, 0, 6855, 4724, 5096, 2645, 680
497, 248499, 0, 0, 8348, 6070, 6351, 3303, 928
498, 248599, 0, 0, 2457, 794, 897, 617, 235
498, 248699, 0, 0, 4147, 1955, 2048, 1364, 486
498, 248799, 0, 0, 5826, 3177, 3255, 2044, 698
498, 248899, 0, 0, 7465, 4419, 4388, 2828, 900
498, 248999, 0, 0, 8983, 5630, 5658, 3627, 1102
499, 249099, 26.066666666666666, 0, 2208, 903, 966, 675, 248
499, 249199, 36, 0, 4132, 1610, 1916, 1557, 785
499, 249299, 38.64102564102564, 0, 6080, 2220, 2915, 2323, 1462
499, 249399, 37.904761904761905, 0, 7893, 2829, 4004, 3117, 2157
499, 249499, 31.933333333333334, 0, 9758, 3431, 5076, 3878, 2857
500, 249599, 0, 0, 2516, 749, 855, 656, 224
500, 249699, 0, 0, 4186, 1955, 1975, 1453, 431
500, 249799, 29.82758620689655, 0, 6002, 3030, 2862, 2365, 741
500, 249899, 29.318181818181817, 0, 7960, 4011, 3792, 3191, 1046
500, 249999, 27, 0, 9923, 4979, 4694, 4054, 1350
501, 250099, 0, 0, 2692, 658, 876, 615, 159
501, 250199, 0, 0, 4458, 1745, 1977, 1455, 365
501, 250299, 0, 0, 6074, 3015, 3078, 2268, 565
501, 250399, 0, 0, 7754, 4240, 4193, 3047, 766
501, 250499, 0, 0, 9407, 5507, 5282, 3838, 966
502, 250599, 0, 0, 2323, 804, 960, 688, 225
502, 250699, 0, 0, 3995, 2043, 2057, 1476, 429
502, 250799, 0, 0, 5676, 3307, 3142, 2243, 632
502, 250899, 0, 0, 7276, 4589, 4237, 3066, 832
502, 250999, 26, 0, 8929, 5848, 5345, 3844, 1034
503, 251099, 32, 0, 2696, 581, 671, 651, 401
503, 251199, 36.38235294117647, 0, 4527, 1279, 1728, 1449, 1017
503, 251299, 36.52777777777778, 0, 6250, 1997, 2834, 2200, 1719
503, 251399, 33.94285714285714, 0, 8011, 2720, 3919, 2979, 2371
503, 251499, 30.692307692307693, 0, 9886, 3426, 4845, 3863, 2980
504, 251599, 0, 0, 2364, 759, 927, 724, 226
504, 251699, 0, 0, 4111, 1788, 2148, 1527, 426
504, 251799, 0, 0, 5875, 2854, 3323, 2321, 627
504, 251899, 0, 0, 7406, 4193, 4448, 3126, 827
504, 251999, 0, 0, 8994, 5455, 5568, 3955, 1028
505, 252099, 0, 0, 2233, 872, 950, 727, 218
505, 252199, 0, 0, 3954, 2002, 2124, 1496, 424
505, 252299, 26.6, 0, 5516, 3221, 3173, 2395, 695
505, 252399, 27.952380952380953, 0, 7044, 4382, 4183, 3299, 1092
505, 252499, 0, 0, 8521, 5597, 5342, 4081, 1459
506, 252599, 0, 0, 2322, 870, 907, 694, 207
506, 252699, 0, 0, 3926, 2133, 2011, 1521, 409
506, 252799, 26.4, 0, 5364, 3449, 3131, 2439, 617
506, 252899, 26.77777777777778, 0, 6786, 4843, 4208, 3302, 861
506, 252999, 32.714285714285715, 0, 8475, 5667, 5122, 4282, 1454
507, 253099, 0, 0, 2400, 820, 925, 656, 199
507, 253199, 30.32, 0, 4024, 2014, 1995, 1439, 528
507, 253299, 33.39393939393939, 0, 5948, 2633, 3067, 2114, 1238
507, 253399, 30.88888888888889, 0, 7906, 3320, 4136, 2699, 1939
507, 253499, 29.363636363636363, 0, 9830, 4087, 5065, 3383, 2635
508, 253599, 0, 0, 2845, 772, 822, 382, 179
508, 253699, 26, 0, 4752, 1882, 1838, 1156, 372
508, 253799, 26.333333333333332, 0, 6429, 3130, 2900, 1964, 577
508, 253899, 0, 0, 8158, 4323, 4030, 2704, 785
508, 253999, 0, 0, 9877, 5540, 5080, 3493, 1010
509, 254099, 0, 0, 2566, 775, 931, 502, 226
509, 254199, 0, 0, 4564, 1869, 1962, 1168, 437
509, 254299, 0, 0, 6355, 3086, 3067, 1845, 647
509, 254399, 0, 0, 8229, 4216, 4230, 2443, 882
509, 254499, 0, 0, 10072, 5323, 5446, 3075, 1084
510, 254599, 0, 0, 2368, 833, 1009, 561, 229
510, 254699, 0, 0, 4056, 2102, 2204, 1201, 437
510, 254799, 0, 0, 5645, 3426, 3387, 1868, 674
510, 254899, 0, 0, 7343, 4721, 4541, 2470, 925
510, 254999, 0, 0, 9087, 5987, 5663, 3074, 1189
511, 255099, 27.076923076923077, 0, 2425, 986, 807, 485, 297
511, 255199, 28.041666666666668, 0, 4314, 2175, 1445, 1104, 962
511, 255299, 29.22222222222222, 0, 6156, 3429, 2066, 1768, 1581
511, 255399, 28.08, 0, 8116, 4616, 2678, 2345, 2245
511, 255499, 27, 0, 9904, 5918, 3363, 2961, 2854
512, 255599, 0, 0, 2370, 865, 1015, 478, 272
512, 255699, 26, 0, 4150, 2061, 2135, 1118, 536
512, 255799, 0, 0, 5765, 3365, 3258, 1805, 807
512, 255899, 0, 0, 7330, 4768, 4396, 2441, 1065
512, 255999, 0, 0, 8872, 6181, 5515, 3123, 1309
513, 256099, 26, 0, 2368, 924, 908, 554, 246
513, 256199, 27.818181818181817, 0, 4063, 2214, 1839, 1059, 825
513, 256299, 29.037037037037038, 0, 5751, 3475, 2729, 1490, 1555
513, 256399, 28.304347826086957, 0, 7460, 4680, 3687, 1962, 2211
513, 256499, 27.666666666666668, 0, 9112, 5838, 4749, 2372, 2929
514, 256599, 0, 0, 2483, 950, 825, 529, 213
514, 256699, 0, 0, 4140, 2245, 2001, 1199, 415
514, 256799, 0, 0, 5737, 3568, 3118, 1962, 615
514, 256899, 27.142857142857142, 0, 7242, 4961, 4237, 2727, 833
514, 256999, 30.166666666666668, 0, 8906, 6147, 5216, 3335, 1396
515, 257099, 0, 0, 2349, 866, 841, 729, 215
515, 257199, 0, 0, 3987, 2173, 1871, 1553, 416
515, 257299, 26, 0, 5526, 3551, 2965, 2325, 633
515, 257399, 0, 0, 7042, 4955, 3979, 3179, 845
515, 257499, 0, 0, 8611, 6335, 5047, 3952, 1055
516, 257599, 0, 0, 2413, 821, 990, 595, 181
516, 257699, 0, 0, 4240, 2034, 2073, 1272, 381
516, 257799, 0, 0, 5904, 3345, 3213, 1944, 594
516, 257899, 0, 0, 7515, 4747, 4331, 2607, 800
516, 257999, 0, 0, 9171, 6140, 5429, 3260, 1000
517, 258099, 0, 0, 2690, 879, 771, 444, 216
517, 258199, 0, 0, 4265, 2323, 1893, 1103, 416
517, 258299, 0, 0, 5881, 3730, 3015, 1758, 616
517, 258399, 0, 0, 7489, 5146, 4140, 2407, 818
517, 258499, 0, 0, 9061, 6563, 5251, 3104, 1021
518, 258599, 35, 0, 2254, 913, 790, 538, 505
518, 258699, 38.810810810810814, 0, 3886, 1847, 1634, 1110, 1523
518, 258799, 35.3235294117647, 0, 5535, 2858, 2486, 1594, 2527
518, 258899, 38.351351351351354, 0, 7167, 3853, 3372, 2070, 3538
518, 258999, 31.785714285714285, 0, 8784, 4868, 4261, 2550, 4537
519, 259099, 26.9375, 0, 2248, 954, 917, 571, 310
519, 259199, 0, 0, 3759, 2072, 2008, 1254, 907
519, 259299, 26.642857142857142, 0, 5372, 3246, 3058, 1941, 1383
519, 259399, 27.76, 0, 6945, 4367, 4070, 2621, 1997
519, 259499, 0, 0, 8514, 5576, 5146, 3315, 2449
520, 259599, 0, 0, 2417, 1004, 879, 492, 208
520, 259699, 0, 0, 4187, 2314, 1972, 1119, 408
520, 259799, 0, 0, 5822, 3703, 3087, 1779, 609
520, 259899, 0, 0, 7454, 5067, 4216, 2448, 815
520, 259999, 0, 0, 9234, 6340, 5294, 3072, 1060
521, 260099, 26.666666666666668, 0, 2594, 802, 804, 464, 336
521, 260199, 0, 0, 4314, 2064, 1888, 1116, 618
521, 260299, 26.142857142857142, 0, 6150, 3253, 2774, 1790, 1033
521, 260399, 0, 0, 7949, 4524, 3600, 2441, 1486
521, 260499, 28, 0, 9768, 5743, 4473, 3068, 1948
522, 260599, 27.333333333333332, 0, 2498, 880, 712, 540, 370
522, 260699, 29.884615384615383, 0, 4157, 1952, 1705, 1241, 945
522, 260799, 28.09090909090909, 0, 5728, 2958, 2739, 1956, 1619
522, 260899, 27.75, 0, 7245, 4020, 3741, 2662, 2332
522, 260999, 28.428571428571427, 0, 8923, 4994, 4709, 3337, 3037
523, 261099, 0, 0, 2449, 804, 870, 511, 366
523, 261199, 0, 0, 4068, 2078, 1976, 1204, 674
523, 261299, 0, 0, 5686, 3338, 3060, 1913, 1003
523, 261399, 0, 0, 7337, 4619, 4150, 2578, 1316
523, 261499, 0, 0, 9134, 5776, 5235, 3240, 1615
524, 261599, 0, 0, 2548, 669, 951, 510, 322
