--------------------------------------------------------------------------------
TIMESTAMP: 08:23:21.995 AM 29-Jun-2022
PARAMS:
  population 0
  wiggle-angle 45
  look-ahead 1
  sniff-threshold 0.9
  sniff-angle 45
  chemical-drop 3
  diffuse-share 1
  evaporation-rate 0.95
  cluster-threshold 25
  cluster-radius 10
  learning-turtles 50
  ticks-per-episode 500
  episodes 1500
  learning-rate 0.1
  discount-factor 0.9
  reward 100
  penalty -1
  e-greedy 0.5 0.9
ACTION SPACE: move-toward-chemical random-walk move-and-drop walk-and-drop drop-chemical
OBSERVATION SPACE: chemical-here in-cluster
REWARD: rewardFunc6
--------------------------------------------------------------------------------
Episode, Tick, Avg cluster size X tick, Avg reward X episode, move-toward-chemical, random-walk, move-and-drop, walk-and-drop, drop-chemical
778, 388999, 28.857142857142858, 0, 11019, 3803, 4042, 3939, 2197
779, 389099, 0, 0, 3410, 652, 311, 471, 156
779, 389199, 28.75, 0, 6152, 1419, 873, 1116, 440
779, 389299, 34.4054054054054, 0, 7682, 2351, 2001, 2059, 907
779, 389399, 39.125, 0, 9135, 3272, 3237, 2971, 1385
779, 389499, 33, 0, 10542, 4194, 4460, 3975, 1829
780, 389599, 0, 0, 3413, 668, 265, 482, 172
780, 389699, 0, 0, 6586, 1492, 471, 1087, 364
780, 389799, 32.46875, 0, 8650, 2410, 1088, 2063, 789
780, 389899, 40.24390243902439, 0, 10198, 3231, 2234, 3074, 1263
780, 389999, 33.642857142857146, 0, 11628, 4141, 3457, 4030, 1744
781, 390099, 0, 0, 3290, 702, 280, 507, 221
781, 390199, 30.727272727272727, 0, 5595, 1822, 650, 1365, 568
781, 390299, 31.214285714285715, 0, 7594, 2783, 1289, 2292, 1042
781, 390399, 31.642857142857142, 0, 9491, 3742, 2100, 3150, 1517
781, 390499, 27.25, 0, 11392, 4813, 2779, 4026, 1990
782, 390599, 0, 0, 3364, 650, 293, 490, 203
782, 390699, 27.142857142857142, 0, 6379, 1642, 478, 1139, 362
782, 390799, 31.444444444444443, 0, 8509, 2824, 890, 2109, 668
782, 390899, 33.51428571428571, 0, 10230, 3945, 1656, 3091, 1078
782, 390999, 29.4, 0, 11982, 5052, 2469, 4021, 1476
783, 391099, 0, 0, 3222, 798, 234, 559, 187
783, 391199, 0, 0, 6170, 1882, 436, 1130, 382
783, 391299, 0, 0, 9017, 2981, 655, 1767, 580
783, 391399, 0, 0, 11775, 4177, 859, 2427, 762
783, 391499, 27.5, 0, 14110, 5425, 1198, 3269, 998
784, 391599, 0, 0, 3372, 618, 260, 538, 212
784, 391699, 0, 0, 6436, 1509, 471, 1178, 406
784, 391799, 0, 0, 9177, 2689, 615, 1959, 560
784, 391899, 26.125, 0, 11870, 3899, 772, 2688, 771
784, 391999, 0, 0, 14545, 5171, 925, 3384, 975
785, 392099, 34.78378378378378, 0, 2582, 773, 572, 790, 283
785, 392199, 36.72222222222222, 0, 4267, 1617, 1710, 1819, 587
785, 392299, 37.256410256410255, 0, 5913, 2454, 2922, 2814, 897
785, 392399, 37.48717948717949, 0, 7558, 3345, 4139, 3757, 1201
785, 392499, 31.705882352941178, 0, 9199, 4239, 5348, 4693, 1521
786, 392599, 0, 0, 3441, 639, 263, 456, 201
786, 392699, 32.83870967741935, 0, 5564, 1771, 777, 1369, 519
786, 392799, 30.37037037037037, 0, 7522, 2628, 1635, 2375, 840
786, 392899, 40.609756097560975, 0, 9329, 3464, 2673, 3330, 1204
786, 392999, 33.4, 0, 10845, 4373, 3878, 4297, 1607
787, 393099, 0, 0, 3416, 625, 305, 446, 208
787, 393199, 0, 0, 6227, 1716, 456, 1240, 361
787, 393299, 0, 0, 8985, 2881, 589, 2048, 497
787, 393399, 0, 0, 11673, 4102, 719, 2867, 639
787, 393499, 0, 0, 14297, 5331, 845, 3700, 827
788, 393599, 28.85, 0, 2651, 777, 535, 706, 331
788, 393699, 32.592592592592595, 0, 4538, 1774, 1188, 1734, 766
788, 393799, 31.583333333333332, 0, 6352, 2883, 1842, 2720, 1203
788, 393899, 31.296296296296298, 0, 8323, 3798, 2567, 3667, 1645
788, 393999, 31.5, 0, 10102, 4730, 3324, 4703, 2141
789, 394099, 0, 0, 3190, 675, 258, 677, 200
789, 394199, 27.416666666666668, 0, 5522, 1832, 624, 1608, 414
789, 394299, 28.181818181818183, 0, 7738, 3118, 926, 2570, 648
789, 394399, 28.105263157894736, 0, 9757, 4224, 1472, 3573, 974
789, 394499, 30.333333333333332, 0, 11866, 5213, 2164, 4462, 1295
790, 394599, 0, 0, 3255, 733, 233, 568, 211
790, 394699, 0, 0, 6032, 1833, 360, 1376, 399
790, 394799, 0, 0, 8758, 2970, 465, 2237, 570
790, 394899, 29.15, 0, 11191, 4087, 774, 3105, 843
790, 394999, 30, 0, 12980, 5038, 1542, 4204, 1236
791, 395099, 26.625, 0, 2611, 854, 447, 831, 257
791, 395199, 28.307692307692307, 0, 4770, 1847, 998, 1846, 539
791, 395299, 30.357142857142858, 0, 6908, 2999, 1419, 2906, 768
791, 395399, 29.08, 0, 8866, 3650, 2506, 3906, 1072
791, 395499, 30.90909090909091, 0, 10702, 4390, 3582, 4952, 1374
792, 395599, 27, 0, 3161, 790, 249, 595, 205
792, 395699, 26.166666666666668, 0, 5862, 1951, 372, 1471, 344
792, 395799, 0, 0, 8371, 3186, 526, 2411, 506
792, 395899, 26, 0, 10997, 4348, 663, 3328, 664
792, 395999, 28, 0, 13271, 5435, 1023, 4367, 904
793, 396099, 0, 0, 3236, 711, 263, 643, 147
793, 396199, 0, 0, 6384, 1503, 510, 1315, 288
793, 396299, 0, 0, 9399, 2327, 764, 2113, 397
793, 396399, 27.227272727272727, 0, 11814, 3358, 1169, 3050, 609
793, 396499, 28.166666666666668, 0, 13737, 4397, 1968, 3927, 971
794, 396599, 29.08695652173913, 0, 3048, 753, 346, 594, 259
794, 396699, 29.037037037037038, 0, 4816, 1746, 1064, 1596, 778
794, 396799, 33.193548387096776, 0, 6518, 2633, 1951, 2611, 1287
794, 396899, 32.83870967741935, 0, 8299, 3283, 2950, 3670, 1798
794, 396999, 30.5, 0, 10102, 3964, 4035, 4598, 2301
795, 397099, 0, 0, 3143, 688, 303, 688, 178
795, 397199, 27.142857142857142, 0, 5971, 1649, 506, 1541, 333
795, 397299, 30.966666666666665, 0, 8229, 2612, 1157, 2473, 529
795, 397399, 27.22222222222222, 0, 10403, 3657, 1887, 3324, 729
795, 397499, 27.4, 0, 12601, 4612, 2546, 4313, 928
796, 397599, 28.444444444444443, 0, 3273, 688, 277, 567, 195
796, 397699, 28.63157894736842, 0, 5362, 1826, 793, 1603, 416
796, 397799, 29.16, 0, 7345, 2994, 1274, 2767, 620
796, 397899, 29.48, 0, 9430, 4138, 1724, 3867, 841
796, 397999, 26.4, 0, 11440, 5160, 2414, 4938, 1048
797, 398099, 0, 0, 3144, 878, 212, 593, 173
797, 398199, 0, 0, 5887, 2026, 341, 1392, 354
797, 398299, 0, 0, 8643, 3112, 491, 2216, 538
797, 398399, 29.09090909090909, 0, 10791, 4453, 730, 3200, 826
797, 398499, 27.5, 0, 12724, 5746, 1134, 4271, 1125
798, 398599, 0, 0, 3127, 896, 158, 626, 193
798, 398699, 26, 0, 5925, 2037, 324, 1366, 348
798, 398799, 26.384615384615383, 0, 8142, 3399, 562, 2245, 652
798, 398899, 26, 0, 10531, 4662, 815, 3098, 894
798, 398999, 33.642857142857146, 0, 12304, 6001, 1389, 4105, 1201
799, 399099, 0, 0, 3374, 624, 243, 562, 197
799, 399199, 0, 0, 6422, 1447, 482, 1251, 398
799, 399299, 0, 0, 9267, 2441, 686, 2026, 580
799, 399399, 30.28, 0, 11572, 3536, 1043, 3062, 787
799, 399499, 29.2, 0, 13360, 4471, 1901, 4166, 1102
800, 399599, 0, 0, 3152, 788, 219, 665, 176
800, 399699, 0, 0, 5707, 1962, 346, 1677, 308
800, 399799, 29.318181818181817, 0, 8215, 3027, 538, 2710, 510
800, 399899, 27.285714285714285, 0, 9997, 4032, 1396, 3655, 920
800, 399999, 30, 0, 11780, 4937, 2265, 4729, 1289
801, 400099, 26.142857142857142, 0, 3257, 765, 201, 586, 191
801, 400199, 36.69230769230769, 0, 5008, 1823, 1008, 1754, 407
801, 400299, 38.05128205128205, 0, 6247, 2935, 2107, 3000, 711
801, 400399, 38.30769230769231, 0, 7532, 4032, 3217, 4201, 1018
801, 400499, 32.666666666666664, 0, 8837, 5089, 4416, 5323, 1335
802, 400599, 0, 0, 3372, 687, 289, 501, 151
802, 400699, 0, 0, 6403, 1621, 522, 1150, 304
802, 400799, 26, 0, 9434, 2602, 744, 1795, 425
802, 400899, 0, 0, 12261, 3715, 899, 2560, 565
802, 400999, 0, 0, 15207, 4822, 1044, 3234, 693
803, 401099, 0, 0, 3334, 681, 260, 565, 160
803, 401199, 27.076923076923077, 0, 5916, 1889, 495, 1405, 295
803, 401299, 38.21621621621622, 0, 7501, 3060, 1405, 2467, 567
803, 401399, 35.8974358974359, 0, 8695, 4207, 2577, 3570, 951
803, 401499, 30.46153846153846, 0, 9980, 5279, 3783, 4623, 1335
804, 401599, 0, 0, 3443, 634, 230, 511, 182
804, 401699, 26.75, 0, 6259, 1675, 423, 1271, 372
804, 401799, 29.576923076923077, 0, 8619, 2711, 877, 2069, 724
804, 401899, 29.833333333333332, 0, 10798, 3771, 1419, 2908, 1104
804, 401999, 31.5, 0, 12927, 4743, 2161, 3735, 1434
805, 402099, 0, 0, 3526, 556, 302, 434, 182
805, 402199, 0, 0, 6887, 1284, 541, 943, 345
805, 402299, 0, 0, 9870, 2284, 710, 1683, 453
805, 402399, 0, 0, 12898, 3244, 871, 2424, 563
805, 402499, 27.666666666666668, 0, 15356, 4498, 1152, 3295, 699
806, 402599, 0, 0, 3433, 594, 323, 452, 198
806, 402699, 0, 0, 6562, 1443, 565, 1124, 306
806, 402799, 26.23076923076923, 0, 9238, 2595, 779, 1968, 420
806, 402899, 26, 0, 11466, 4016, 964, 2957, 597
806, 402999, 0, 0, 14070, 5166, 1201, 3726, 837
807, 403099, 0, 0, 3327, 736, 223, 523, 191
807, 403199, 29.884615384615383, 0, 5952, 1708, 567, 1337, 436
807, 403299, 31.379310344827587, 0, 8054, 2513, 1339, 2315, 779
807, 403399, 32.03225806451613, 0, 10097, 3282, 2253, 3260, 1108
807, 403499, 31.444444444444443, 0, 12127, 4074, 3198, 4186, 1415
808, 403599, 0, 0, 3414, 704, 252, 381, 249
808, 403699, 0, 0, 6343, 1782, 427, 990, 458
808, 403799, 34.96666666666667, 0, 8748, 2810, 920, 1880, 642
808, 403899, 33.833333333333336, 0, 10634, 3562, 2043, 2858, 903
808, 403999, 27.4, 0, 12661, 4332, 3016, 3805, 1186
809, 404099, 0, 0, 3492, 626, 288, 341, 253
809, 404199, 0, 0, 6370, 1710, 482, 980, 458
809, 404299, 27.375, 0, 8997, 2794, 826, 1592, 791
809, 404399, 28.72, 0, 11023, 3739, 1846, 2149, 1243
809, 404499, 0, 0, 13080, 4648, 2868, 2714, 1690
810, 404599, 0, 0, 3410, 694, 313, 365, 218
810, 404699, 29.227272727272727, 0, 6367, 1668, 649, 918, 398
810, 404799, 29.5, 0, 8626, 2752, 1118, 1872, 632
810, 404899, 38, 0, 10182, 3959, 1913, 3116, 830
810, 404999, 30.705882352941178, 0, 11584, 4952, 3128, 4297, 1039
811, 405099, 0, 0, 3242, 820, 191, 490, 257
811, 405199, 0, 0, 6042, 1959, 307, 1206, 486
811, 405299, 0, 0, 8937, 3084, 414, 1883, 682
811, 405399, 0, 0, 11690, 4248, 513, 2620, 929
811, 405499, 31.357142857142858, 0, 13591, 5555, 1073, 3603, 1178
812, 405599, 0, 0, 3355, 711, 290, 407, 237
812, 405699, 0, 0, 6545, 1582, 551, 881, 441
812, 405799, 0, 0, 9647, 2496, 772, 1414, 671
812, 405899, 30.58823529411765, 0, 12030, 3610, 1094, 2352, 914
812, 405999, 30.545454545454547, 0, 13920, 4591, 1810, 3478, 1201
813, 406099, 0, 0, 3294, 755, 245, 445, 261
813, 406199, 29, 0, 5605, 1796, 819, 1234, 546
813, 406299, 37.22857142857143, 0, 7195, 2861, 1919, 2163, 862
813, 406399, 37.2972972972973, 0, 8483, 3889, 3202, 3231, 1195
813, 406499, 30.583333333333332, 0, 9755, 4904, 4493, 4316, 1532
814, 406599, 27, 0, 2916, 852, 351, 642, 239
814, 406699, 28.555555555555557, 0, 5097, 2039, 718, 1661, 485
814, 406799, 31.137931034482758, 0, 6693, 3155, 1470, 2947, 735
814, 406899, 37.58536585365854, 0, 8065, 4115, 2561, 4236, 1023
814, 406999, 32, 0, 9474, 5028, 3759, 5378, 1361
815, 407099, 0, 0, 3110, 762, 233, 543, 352
815, 407199, 26.333333333333332, 0, 5960, 1717, 423, 1236, 664
815, 407299, 34.94117647058823, 0, 7579, 2751, 1183, 2443, 1044
815, 407399, 36.5945945945946, 0, 9001, 3593, 2310, 3652, 1444
815, 407499, 32.666666666666664, 0, 10418, 4491, 3418, 4882, 1791
816, 407599, 0, 0, 3026, 1007, 211, 505, 251
816, 407699, 28.8, 0, 5557, 2117, 683, 1092, 551
816, 407799, 37.69230769230769, 0, 7350, 3127, 1676, 1975, 872
816, 407899, 36.34285714285714, 0, 8958, 4046, 2810, 3027, 1159
816, 407999, 34.2, 0, 10486, 4994, 3941, 4130, 1449
817, 408099, 0, 0, 3286, 798, 325, 429, 162
817, 408199, 0, 0, 6055, 1865, 631, 1151, 298
817, 408299, 26.75, 0, 8511, 3042, 928, 2057, 462
817, 408399, 26.6, 0, 10654, 4330, 1262, 3059, 695
817, 408499, 0, 0, 13048, 5690, 1477, 3958, 827
818, 408599, 0, 0, 3257, 793, 312, 430, 208
818, 408699, 0, 0, 6221, 1763, 543, 1067, 406
818, 408799, 0, 0, 9344, 2680, 789, 1605, 582
818, 408899, 0, 0, 12185, 3860, 1013, 2223, 719
818, 408999, 27, 0, 14967, 4999, 1268, 2923, 843
819, 409099, 26.666666666666668, 0, 3352, 737, 375, 383, 153
819, 409199, 28.8125, 0, 5543, 1999, 836, 1322, 300
819, 409299, 35.25, 0, 7265, 3028, 1744, 2436, 527
819, 409399, 37.41025641025641, 0, 8719, 4001, 2848, 3630, 802
819, 409499, 34.25, 0, 10142, 5041, 3903, 4829, 1085
820, 409599, 0, 0, 3458, 618, 401, 335, 188
820, 409699, 0, 0, 6355, 1660, 730, 921, 334
820, 409799, 26, 0, 9005, 2942, 997, 1580, 476
820, 409899, 26.88888888888889, 0, 11737, 4158, 1295, 2161, 649
820, 409999, 26, 0, 14441, 5283, 1621, 2845, 810
821, 410099, 0, 0, 3206, 863, 304, 495, 132
821, 410199, 26, 0, 6291, 1844, 547, 1044, 274
821, 410299, 32.25, 0, 8587, 3119, 927, 1927, 440
821, 410399, 33.13333333333333, 0, 10344, 3925, 1983, 3139, 609
821, 410499, 31.22222222222222, 0, 12163, 4726, 3052, 4307, 752
822, 410599, 0, 0, 3038, 912, 297, 513, 240
822, 410699, 0, 0, 5782, 2093, 504, 1180, 441
822, 410799, 0, 0, 8503, 3314, 727, 1856, 600
822, 410899, 31.633333333333333, 0, 10821, 4503, 1237, 2627, 812
822, 410999, 30, 0, 12702, 5569, 2151, 3468, 1110
823, 411099, 26, 0, 3039, 912, 359, 534, 156
823, 411199, 27, 0, 5335, 2205, 704, 1419, 337
823, 411299, 28.25, 0, 7443, 3391, 1178, 2412, 576
823, 411399, 29.235294117647058, 0, 9594, 4651, 1574, 3323, 858
823, 411499, 26, 0, 11745, 5751, 2113, 4262, 1129
824, 411599, 0, 0, 3239, 744, 312, 475, 230
824, 411699, 0, 0, 6218, 1745, 554, 1045, 438
824, 411799, 0, 0, 9024, 2884, 737, 1722, 633
824, 411899, 0, 0, 11763, 4059, 904, 2443, 831
824, 411999, 0, 0, 14444, 5295, 1057, 3186, 1018
825, 412099, 0, 0, 3396, 694, 378, 355, 177
825, 412199, 0, 0, 6209, 1785, 671, 1046, 289
825, 412299, 28.136363636363637, 0, 8376, 3087, 1175, 1900, 462
825, 412399, 29.166666666666668, 0, 10249, 4479, 1777, 2829, 666
825, 412499, 28.5, 0, 12060, 5863, 2427, 3770, 880
826, 412599, 0, 0, 3186, 798, 345, 451, 220
826, 412699, 0, 0, 5870, 1893, 640, 1141, 456
826, 412799, 0, 0, 8650, 2969, 937, 1782, 662
826, 412899, 0, 0, 11316, 4177, 1168, 2489, 850
826, 412999, 0, 0, 13885, 5484, 1344, 3247, 1040
827, 413099, 0, 0, 3245, 854, 253, 502, 146
827, 413199, 27.066666666666666, 0, 5570, 2064, 678, 1351, 337
827, 413299, 31.666666666666668, 0, 7585, 3000, 1566, 2313, 536
827, 413399, 30.458333333333332, 0, 9555, 3988, 2467, 3275, 715
827, 413499, 29.5, 0, 11587, 4862, 3403, 4246, 902
828, 413599, 28.153846153846153, 0, 2871, 932, 342, 612, 243
828, 413699, 28.384615384615383, 0, 5014, 2286, 790, 1474, 436
828, 413799, 26, 0, 7269, 3681, 1094, 2327, 629
828, 413899, 27.529411764705884, 0, 9357, 4940, 1636, 3243, 824
828, 413999, 30.375, 0, 11095, 6133, 2432, 4257, 1083
829, 414099, 0, 0, 2944, 985, 275, 572, 224
829, 414199, 26.5, 0, 5517, 2222, 515, 1306, 440
829, 414299, 28.166666666666668, 0, 7773, 3326, 1086, 2143, 672
829, 414399, 30.535714285714285, 0, 9830, 4406, 1827, 3019, 918
829, 414499, 28.5, 0, 11882, 5276, 2791, 3831, 1220
830, 414599, 28.5, 0, 2671, 943, 360, 736, 290
830, 414699, 33.43333333333333, 0, 4576, 1792, 1252, 1706, 674
830, 414799, 34.029411764705884, 0, 6349, 2531, 2441, 2627, 1052
830, 414899, 35.7027027027027, 0, 7896, 3345, 3687, 3680, 1392
830, 414999, 31.727272727272727, 0, 9394, 4220, 4999, 4658, 1729
831, 415099, 26, 0, 3120, 753, 339, 611, 177
831, 415199, 30.208333333333332, 0, 5299, 2008, 684, 1545, 464
831, 415299, 32.32142857142857, 0, 7099, 3224, 1340, 2530, 807
831, 415399, 32.666666666666664, 0, 8664, 4366, 2191, 3620, 1159
831, 415499, 30.125, 0, 10261, 5534, 2993, 4707, 1505
832, 415599, 27.11764705882353, 0, 2863, 862, 389, 688, 198
832, 415699, 26, 0, 5015, 2179, 746, 1693, 367
832, 415799, 27.27777777777778, 0, 7029, 3501, 1171, 2735, 564
832, 415899, 34.61290322580645, 0, 8621, 4804, 1838, 3920, 817
832, 415999, 31.166666666666668, 0, 10086, 5737, 2969, 5045, 1163
833, 416099, 0, 0, 3018, 823, 293, 645, 221
833, 416199, 0, 0, 5534, 2085, 502, 1456, 423
833, 416299, 27.764705882352942, 0, 7672, 3342, 974, 2360, 652
833, 416399, 28.181818181818183, 0, 9629, 4658, 1588, 3347, 778
833, 416499, 31.5, 0, 11586, 6078, 2144, 4225, 967
834, 416599, 29.88, 0, 2695, 763, 535, 766, 241
834, 416699, 33, 0, 4406, 1629, 1577, 1891, 497
834, 416799, 32.666666666666664, 0, 6126, 2471, 2696, 2993, 714
834, 416899, 37.09756097560975, 0, 7603, 3350, 3944, 4112, 991
834, 416999, 31.928571428571427, 0, 8994, 4350, 5194, 5270, 1192
835, 417099, 0, 0, 3238, 629, 381, 576, 176
835, 417199, 0, 0, 6047, 1543, 689, 1374, 347
835, 417299, 0, 0, 8590, 2770, 963, 2227, 450
835, 417399, 0, 0, 11151, 4019, 1179, 3064, 587
835, 417499, 26.5, 0, 13673, 5309, 1421, 3903, 694
836, 417599, 0, 0, 3089, 745, 457, 558, 151
836, 417699, 0, 0, 5698, 1879, 826, 1340, 257
836, 417799, 0, 0, 8183, 3102, 1178, 2180, 357
836, 417899, 27.57894736842105, 0, 10286, 4359, 1638, 3137, 580
836, 417999, 29.3, 0, 12286, 5343, 2429, 4086, 856
837, 418099, 0, 0, 3467, 585, 430, 366, 152
837, 418199, 27.533333333333335, 0, 5962, 1727, 759, 1217, 335
837, 418299, 29.476190476190474, 0, 7912, 2873, 1331, 2278, 606
837, 418399, 29.32, 0, 9648, 4075, 1891, 3454, 932
837, 418499, 30.857142857142858, 0, 11480, 5250, 2454, 4558, 1258
838, 418599, 28.818181818181817, 0, 2796, 930, 400, 715, 159
838, 418699, 28.285714285714285, 0, 4394, 2252, 1045, 1958, 351
838, 418799, 33.29032258064516, 0, 5843, 3411, 1958, 3151, 637
838, 418899, 35.34285714285714, 0, 7246, 4521, 2966, 4326, 941
838, 418999, 32.1875, 0, 8689, 5411, 4125, 5530, 1245
839, 419099, 0, 0, 3340, 612, 418, 495, 135
839, 419199, 0, 0, 6124, 1658, 701, 1217, 300
839, 419299, 0, 0, 8788, 2781, 994, 1963, 474
839, 419399, 0, 0, 11449, 3936, 1264, 2700, 651
839, 419499, 0, 0, 14106, 5107, 1597, 3395, 795
840, 419599, 0, 0, 3162, 879, 341, 460, 158
840, 419699, 0, 0, 5737, 2097, 615, 1236, 315
840, 419799, 26, 0, 8265, 3347, 901, 2054, 433
840, 419899, 28.307692307692307, 0, 10276, 4688, 1379, 3004, 653
840, 419999, 27.5, 0, 12172, 6126, 1839, 3966, 897
841, 420099, 28.952380952380953, 0, 3067, 701, 450, 584, 198
841, 420199, 34.23529411764706, 0, 4645, 1728, 1340, 1774, 513
841, 420299, 36.76923076923077, 0, 6220, 2645, 2489, 2825, 821
841, 420399, 37.833333333333336, 0, 7640, 3570, 3714, 3953, 1123
841, 420499, 31.923076923076923, 0, 9147, 4491, 4854, 5085, 1423
842, 420599, 0, 0, 3162, 707, 440, 511, 180
842, 420699, 27.6875, 0, 5649, 1765, 887, 1340, 359
842, 420799, 27.058823529411764, 0, 7698, 3021, 1376, 2327, 578
842, 420899, 34.705882352941174, 0, 9452, 4007, 2254, 3371, 916
842, 420999, 31.3, 0, 11080, 5008, 3290, 4332, 1290
843, 421099, 30.928571428571427, 0, 2701, 692, 812, 593, 202
843, 421199, 31.275862068965516, 0, 4558, 1523, 2085, 1415, 419
843, 421299, 32.214285714285715, 0, 6328, 2400, 3390, 2252, 630
843, 421399, 29.8, 0, 8120, 3376, 4615, 3053, 836
843, 421499, 28.5, 0, 9938, 4345, 5755, 3928, 1034
844, 421599, 0, 0, 3099, 810, 392, 585, 114
844, 421699, 33.275862068965516, 0, 5255, 1879, 1037, 1494, 335
844, 421799, 37.666666666666664, 0, 6604, 2853, 2271, 2718, 554
844, 421899, 38.48717948717949, 0, 7978, 3779, 3539, 3944, 760
844, 421999, 32.857142857142854, 0, 9372, 4721, 4780, 5158, 969
845, 422099, 0, 0, 3204, 761, 378, 503, 154
845, 422199, 28.9, 0, 5556, 1995, 797, 1339, 313
845, 422299, 32.67857142857143, 0, 7191, 2933, 1973, 2301, 602
845, 422399, 31.321428571428573, 0, 8950, 3766, 3150, 3226, 908
845, 422499, 31.555555555555557, 0, 10688, 4633, 4307, 4159, 1213
846, 422599, 0, 0, 3093, 771, 419, 561, 156
846, 422699, 29.458333333333332, 0, 5084, 1768, 1287, 1568, 293
846, 422799, 28.925925925925927, 0, 6972, 2607, 2320, 2622, 479
846, 422899, 30.51851851851852, 0, 8831, 3494, 3193, 3750, 732
846, 422999, 28.6, 0, 10592, 4292, 4202, 4907, 1007
847, 423099, 26.666666666666668, 0, 3245, 629, 495, 455, 176
847, 423199, 32.46666666666667, 0, 5305, 1808, 1198, 1344, 345
847, 423299, 36.513513513513516, 0, 7205, 2673, 2242, 2307, 573
847, 423399, 35.73684210526316, 0, 9008, 3491, 3305, 3387, 809
847, 423499, 31.846153846153847, 0, 10782, 4291, 4435, 4444, 1048
848, 423599, 0, 0, 3225, 682, 433, 521, 139
848, 423699, 0, 0, 6022, 1704, 805, 1204, 265
848, 423799, 30.846153846153847, 0, 8373, 2725, 1443, 2112, 347
848, 423899, 31.193548387096776, 0, 9978, 3710, 2572, 3279, 461
848, 423999, 32.625, 0, 11425, 4622, 3842, 4477, 634
849, 424099, 27.571428571428573, 0, 3074, 731, 487, 579, 129
849, 424199, 29.541666666666668, 0, 5220, 1697, 1338, 1512, 233
849, 424299, 32.483870967741936, 0, 7039, 2921, 2304, 2393, 343
849, 424399, 34.857142857142854, 0, 8734, 3967, 3453, 3294, 552
849, 424499, 30.875, 0, 10378, 5009, 4585, 4273, 755
850, 424599, 0, 0, 3067, 836, 392, 528, 177
850, 424699, 0, 0, 5702, 1996, 656, 1301, 345
850, 424799, 26.923076923076923, 0, 7982, 3289, 955, 2238, 536
850, 424899, 26.764705882352942, 0, 10099, 4691, 1278, 3236, 696
850, 424999, 0, 0, 12268, 6044, 1537, 4227, 924
851, 425099, 27.818181818181817, 0, 3079, 756, 434, 605, 126
851, 425199, 26, 0, 5005, 1764, 1251, 1574, 406
851, 425299, 27, 0, 7018, 3015, 1738, 2634, 595
851, 425399, 28.25, 0, 9029, 4027, 2413, 3661, 870
851, 425499, 26.5, 0, 11110, 5240, 2990, 4608, 1052
852, 425599, 0, 0, 3377, 562, 479, 430, 152
852, 425699, 0, 0, 6420, 1361, 899, 1024, 296
852, 425799, 0, 0, 9191, 2375, 1219, 1760, 455
852, 425899, 27.5, 0, 11828, 3570, 1483, 2505, 614
852, 425999, 27, 0, 14072, 4854, 1855, 3377, 842
853, 426099, 29.19047619047619, 0, 3106, 731, 465, 543, 155
853, 426199, 34.28125, 0, 4893, 1655, 1516, 1670, 266
853, 426299, 39.4, 0, 6431, 2562, 2774, 2865, 368
853, 426399, 39.675, 0, 7965, 3586, 4021, 3955, 473
853, 426499, 35.85, 0, 9482, 4570, 5251, 5117, 580
854, 426599, 0, 0, 3114, 736, 453, 573, 124
854, 426699, 0, 0, 5919, 1675, 862, 1280, 264
854, 426799, 0, 0, 8683, 2715, 1255, 1983, 364
854, 426899, 28.647058823529413, 0, 11434, 3728, 1644, 2721, 473
854, 426999, 29.5, 0, 13296, 4862, 2509, 3661, 672
855, 427099, 0, 0, 3275, 645, 312, 608, 160
855, 427199, 28.235294117647058, 0, 5757, 1743, 650, 1541, 309
855, 427299, 32.03448275862069, 0, 7766, 2623, 1624, 2520, 467
855, 427399, 34.285714285714285, 0, 9385, 3397, 2882, 3717, 619
855, 427499, 32.166666666666664, 0, 11045, 4208, 4202, 4772, 773
856, 427599, 0, 0, 3067, 769, 442, 578, 144
856, 427699, 0, 0, 5819, 1755, 861, 1309, 256
856, 427799, 0, 0, 8567, 2767, 1310, 1987, 369
856, 427899, 0, 0, 11151, 3867, 1739, 2765, 478
856, 427999, 0, 0, 13800, 4977, 2152, 3485, 586
857, 428099, 0, 0, 3125, 646, 484, 580, 165
857, 428199, 0, 0, 5666, 1818, 854, 1352, 310
857, 428299, 0, 0, 8105, 3110, 1179, 2145, 461
857, 428399, 0, 0, 10512, 4372, 1500, 2989, 627
857, 428499, 0, 0, 12815, 5693, 1846, 3851, 795
858, 428599, 0, 0, 3081, 728, 433, 594, 164
858, 428699, 28, 0, 5508, 1751, 956, 1502, 283
858, 428799, 33, 0, 7230, 2770, 1873, 2753, 374
858, 428899, 40.35897435897436, 0, 8774, 3780, 2999, 3970, 477
858, 428999, 32.5, 0, 10322, 4774, 4243, 5078, 583
859, 429099, 27.083333333333332, 0, 2979, 673, 584, 605, 159
859, 429199, 27.875, 0, 4838, 1895, 1238, 1720, 309
859, 429299, 29.130434782608695, 0, 6624, 3017, 2092, 2813, 454
859, 429399, 28.4, 0, 8766, 4012, 2911, 3741, 570
859, 429499, 27.5, 0, 10626, 5034, 3870, 4712, 758
860, 429599, 0, 0, 2886, 865, 415, 622, 212
860, 429699, 0, 0, 5351, 2097, 709, 1460, 383
860, 429799, 0, 0, 7751, 3333, 989, 2308, 619
860, 429899, 26.5, 0, 10098, 4671, 1219, 3166, 846
860, 429999, 28, 0, 12230, 5859, 1713, 4066, 1132
