--------------------------------------------------------------------------------
TIMESTAMP: 09:16:04.164 PM 26-Jun-2022
PARAMS:
  population 0
  wiggle-angle 45
  look-ahead 1
  sniff-threshold 0.9
  sniff-angle 45
  chemical-drop 3
  diffuse-share 1
  evaporation-rate 0.95
  cluster-threshold 25
  cluster-radius 10
  learning-turtles 50
  ticks-per-episode 500
  episodes 1500
  learning-rate 0.9
  discount-factor 0.1
  reward 100
  penalty -1
  e-greedy 0.5 0.9
ACTION SPACE: move-toward-chemical random-walk drop-chemical
OBSERVATION SPACE: chemical-here in-cluster
REWARD: rewardFunc8
--------------------------------------------------------------------------------
Episode, Tick, Avg cluster size X tick, Avg reward X episode, move-toward-chemical, random-walk, drop-chemical
76, 37899, 0, 0, 7339, 3101, 9560
76, 37999, 0, 0, 9147, 3873, 11980
77, 38099, 0, 0, 2062, 767, 2171
77, 38199, 0, 0, 3863, 1455, 4682
77, 38299, 0, 0, 5604, 2109, 7287
77, 38399, 0, 0, 7209, 2861, 9930
77, 38499, 0, 0, 8785, 3627, 12588
78, 38599, 0, 0, 1940, 743, 2317
78, 38699, 0, 0, 3733, 1443, 4824
78, 38799, 0, 0, 5535, 2104, 7361
78, 38899, 0, 0, 7312, 2819, 9869
78, 38999, 0, 0, 9065, 3544, 12391
79, 39099, 0, 0, 1873, 777, 2350
79, 39199, 0, 0, 3509, 1550, 4941
79, 39299, 0, 0, 5124, 2436, 7440
79, 39399, 0, 0, 6765, 3295, 9940
79, 39499, 0, 0, 8421, 4139, 12440
80, 39599, 0, 0, 1763, 788, 2449
80, 39699, 0, 0, 3385, 1541, 5074
80, 39799, 0, 0, 4904, 2315, 7781
80, 39899, 0, 0, 6311, 3103, 10586
80, 39999, 0, 0, 7696, 3883, 13421
81, 40099, 0, 0, 1603, 725, 2672
81, 40199, 0, 0, 2953, 1477, 5570
81, 40299, 0, 0, 4243, 2264, 8493
81, 40399, 0, 0, 5526, 3048, 11426
81, 40499, 0, 0, 6798, 3830, 14372
82, 40599, 0, 0, 1606, 675, 2719
82, 40699, 0, 0, 2953, 1359, 5688
82, 40799, 0, 0, 4330, 2036, 8634
82, 40899, 0, 0, 5707, 2758, 11535
82, 40999, 0, 0, 7035, 3508, 14457
83, 41099, 0, 0, 1821, 814, 2365
83, 41199, 0, 0, 3451, 1699, 4850
83, 41299, 0, 0, 5116, 2591, 7293
83, 41399, 0, 0, 6697, 3469, 9834
83, 41499, 0, 0, 8234, 4326, 12440
