--------------------------------------------------------------------------------
TIMESTAMP: 07:08:42.403 AM 24-Jun-2022
PARAMS:
  population 0
  wiggle-angle 45
  look-ahead 1
  sniff-threshold 0.9
  sniff-angle 45
  chemical-drop 3
  diffuse-share 1
  evaporation-rate 0.95
  cluster-threshold 25
  cluster-radius 10
  learning-turtles 50
  ticks-per-episode 500
  episodes 1500
  learning-rate 0.9
  discount-factor 0.9
  reward 100
  penalty -1
  e-greedy 0.5 0.9
ACTION SPACE: move-toward-chemical random-walk drop-chemical
OBSERVATION SPACE: chemical-here in-cluster
REWARD: rewardFunc8
--------------------------------------------------------------------------------
Episode, Tick, Avg cluster size X tick, Avg reward X episode, move-toward-chemical, random-walk, drop-chemical
395, 197199, 0, 0, 4271, 2009, 3720
395, 197299, 0, 0, 6175, 3105, 5720
395, 197399, 0, 0, 8099, 4181, 7720
395, 197499, 0, 0, 10026, 5254, 9720
396, 197599, 0, 0, 2448, 926, 1626
396, 197699, 0, 0, 4364, 2104, 3532
396, 197799, 0, 0, 6272, 3236, 5492
396, 197899, 0, 0, 8154, 4345, 7501
396, 197999, 0, 0, 10068, 5431, 9501
397, 198099, 0, 0, 2289, 877, 1834
397, 198199, 0, 0, 4139, 1882, 3979
397, 198299, 0, 0, 5948, 2929, 6123
397, 198399, 0, 0, 7748, 3985, 8267
397, 198499, 0, 0, 9552, 5038, 10410
398, 198599, 0, 0, 2351, 887, 1762
398, 198699, 0, 0, 4359, 1877, 3764
398, 198799, 0, 0, 6357, 2809, 5834
398, 198899, 0, 0, 8376, 3718, 7906
398, 198999, 0, 0, 10356, 4642, 10002
399, 199099, 0, 0, 2201, 869, 1930
399, 199199, 0, 0, 4018, 1846, 4136
399, 199299, 0, 0, 5860, 2828, 6312
399, 199399, 0, 0, 7734, 3785, 8481
399, 199499, 0, 0, 9642, 4708, 10650
400, 199599, 0, 0, 2255, 964, 1781
400, 199699, 0, 0, 4059, 2060, 3881
400, 199799, 0, 0, 5846, 3173, 5981
400, 199899, 0, 0, 7616, 4272, 8112
400, 199999, 0, 0, 9414, 5363, 10223
401, 200099, 0, 0, 2261, 980, 1759
401, 200199, 0, 0, 4069, 2072, 3859
401, 200299, 0, 0, 5816, 3225, 5959
401, 200399, 0, 0, 7552, 4389, 8059
401, 200499, 0, 0, 9393, 5448, 10159
402, 200599, 0, 0, 2263, 898, 1839
402, 200699, 0, 0, 3948, 1976, 4076
402, 200799, 0, 0, 5585, 3114, 6301
402, 200899, 0, 0, 7346, 4174, 8480
402, 200999, 0, 0, 9046, 5265, 10689
403, 201099, 0, 0, 2112, 966, 1922
403, 201199, 0, 0, 3784, 2022, 4194
403, 201299, 0, 0, 5500, 3106, 6394
403, 201399, 0, 0, 7222, 4180, 8598
403, 201499, 0, 0, 8941, 5261, 10798
404, 201599, 28.555555555555557, 0, 1989, 1000, 2011
404, 201699, 27.75, 0, 3348, 2076, 4576
404, 201799, 29, 0, 4812, 3009, 7179
404, 201899, 31.166666666666668, 0, 6319, 3903, 9778
404, 201999, 33, 0, 7894, 4729, 12377
405, 202099, 0, 0, 2197, 940, 1863
405, 202199, 0, 0, 3945, 2009, 4046
405, 202299, 0, 0, 5707, 2978, 6315
405, 202399, 0, 0, 7447, 3969, 8584
405, 202499, 0, 0, 9167, 4980, 10853
406, 202599, 0, 0, 2220, 878, 1902
406, 202699, 0, 0, 4036, 1862, 4102
406, 202799, 0, 0, 5830, 2868, 6302
406, 202899, 0, 0, 7578, 3920, 8502
406, 202999, 0, 0, 9339, 4959, 10702
407, 203099, 0, 0, 2251, 922, 1827
407, 203199, 0, 0, 3972, 2001, 4027
407, 203299, 0, 0, 5723, 3050, 6227
407, 203399, 0, 0, 7465, 4108, 8427
407, 203499, 0, 0, 9203, 5170, 10627
408, 203599, 0, 0, 2146, 935, 1919
408, 203699, 0, 0, 3831, 2045, 4124
408, 203799, 0, 0, 5571, 3080, 6349
408, 203899, 0, 0, 7238, 4138, 8624
408, 203999, 0, 0, 8914, 5190, 10896
409, 204099, 0, 0, 2072, 907, 2021
409, 204199, 0, 0, 3778, 1928, 4294
409, 204299, 0, 0, 5503, 2932, 6565
409, 204399, 0, 0, 7269, 3894, 8837
409, 204499, 0, 0, 9018, 4874, 11108
410, 204599, 0, 0, 2269, 872, 1859
410, 204699, 0, 0, 4005, 1936, 4059
410, 204799, 0, 0, 5758, 2983, 6259
410, 204899, 0, 0, 7489, 4052, 8459
410, 204999, 0, 0, 9287, 5054, 10659
411, 205099, 0, 0, 2239, 899, 1862
411, 205199, 0, 0, 3970, 1960, 4070
411, 205299, 0, 0, 5748, 2982, 6270
411, 205399, 0, 0, 7534, 3996, 8470
411, 205499, 0, 0, 9314, 5016, 10670
412, 205599, 0, 0, 2240, 904, 1856
412, 205699, 0, 0, 4033, 1911, 4056
412, 205799, 0, 0, 5805, 2939, 6256
412, 205899, 0, 0, 7546, 3998, 8456
412, 205999, 0, 0, 9306, 5038, 10656
413, 206099, 0, 0, 2156, 992, 1852
413, 206199, 0, 0, 3723, 2155, 4122
413, 206299, 0, 0, 5320, 3289, 6391
413, 206399, 0, 0, 6912, 4434, 8654
413, 206499, 0, 0, 8512, 5557, 10931
414, 206599, 0, 0, 2294, 818, 1888
414, 206699, 0, 0, 4108, 1804, 4088
414, 206799, 0, 0, 5870, 2842, 6288
414, 206899, 0, 0, 7595, 3931, 8474
414, 206999, 0, 0, 9316, 5042, 10642
415, 207099, 0, 0, 2247, 930, 1823
415, 207199, 0, 0, 4063, 2014, 3923
415, 207299, 0, 0, 5881, 3096, 6023
415, 207399, 0, 0, 7717, 4160, 8123
415, 207499, 0, 0, 9557, 5220, 10223
416, 207599, 0, 0, 2199, 972, 1829
416, 207699, 0, 0, 4022, 1990, 3988
416, 207799, 0, 0, 5814, 3027, 6159
416, 207899, 0, 0, 7541, 4130, 8329
416, 207999, 0, 0, 9272, 5229, 10499
417, 208099, 0, 0, 2146, 1095, 1759
417, 208199, 0, 0, 3793, 2335, 3872
417, 208299, 26, 0, 5475, 3548, 5977
417, 208399, 0, 0, 7118, 4795, 8087
417, 208499, 0, 0, 8798, 6013, 10189
418, 208599, 0, 0, 2204, 876, 1920
418, 208699, 0, 0, 3844, 2057, 4099
418, 208799, 0, 0, 5500, 3230, 6270
418, 208899, 0, 0, 7181, 4380, 8439
418, 208999, 0, 0, 8870, 5522, 10608
419, 209099, 0, 0, 2182, 984, 1834
419, 209199, 0, 0, 3956, 2110, 3934
419, 209299, 0, 0, 5701, 3265, 6034
419, 209399, 0, 0, 7438, 4428, 8134
419, 209499, 0, 0, 9195, 5571, 10234
420, 209599, 0, 0, 2160, 1024, 1816
420, 209699, 0, 0, 3845, 2166, 3989
420, 209799, 0, 0, 5560, 3279, 6161
420, 209899, 0, 0, 7270, 4398, 8332
420, 209999, 0, 0, 9005, 5492, 10503
421, 210099, 0, 0, 2171, 860, 1969
421, 210199, 0, 0, 3908, 1820, 4272
421, 210299, 0, 0, 5653, 2837, 6510
421, 210399, 0, 0, 7447, 3804, 8749
421, 210499, 0, 0, 9194, 4819, 10987
422, 210599, 0, 0, 2320, 992, 1688
422, 210699, 0, 0, 3991, 2266, 3743
422, 210799, 0, 0, 5648, 3470, 5882
422, 210899, 0, 0, 7287, 4659, 8054
422, 210999, 0, 0, 8897, 5878, 10225
423, 211099, 0, 0, 2184, 963, 1853
423, 211199, 0, 0, 3877, 2086, 4037
423, 211299, 0, 0, 5672, 3119, 6209
423, 211399, 0, 0, 7419, 4189, 8392
423, 211499, 0, 0, 9081, 5350, 10569
424, 211599, 0, 0, 2150, 992, 1858
424, 211699, 0, 0, 3897, 2078, 4025
424, 211799, 0, 0, 5667, 3144, 6189
424, 211899, 0, 0, 7453, 4179, 8368
424, 211999, 0, 0, 9268, 5188, 10544
425, 212099, 0, 0, 2342, 855, 1803
425, 212199, 0, 0, 4271, 1773, 3956
425, 212299, 0, 0, 6222, 2645, 6133
425, 212399, 0, 0, 8149, 3556, 8295
425, 212499, 0, 0, 10028, 4500, 10472
426, 212599, 0, 0, 2218, 912, 1870
426, 212699, 0, 0, 4070, 1932, 3998
426, 212799, 0, 0, 5889, 2947, 6164
426, 212899, 0, 0, 7733, 3933, 8334
426, 212999, 0, 0, 9573, 4937, 10490
427, 213099, 0, 0, 2248, 845, 1907
427, 213199, 0, 0, 4056, 1835, 4109
427, 213299, 0, 0, 5919, 2793, 6288
427, 213399, 0, 0, 7747, 3779, 8474
427, 213499, 0, 0, 9617, 4714, 10669
428, 213599, 0, 0, 2217, 885, 1898
428, 213699, 0, 0, 4069, 1870, 4061
428, 213799, 0, 0, 5912, 2858, 6230
428, 213899, 0, 0, 7727, 3863, 8410
428, 213999, 0, 0, 9562, 4838, 10600
429, 214099, 26, 0, 2403, 913, 1684
429, 214199, 0, 0, 4125, 1994, 3881
429, 214299, 0, 0, 5832, 3093, 6075
429, 214399, 0, 0, 7560, 4174, 8266
429, 214499, 0, 0, 9322, 5212, 10466
430, 214599, 0, 0, 2257, 844, 1899
430, 214699, 0, 0, 4145, 1756, 4099
430, 214799, 0, 0, 5990, 2711, 6299
430, 214899, 0, 0, 7800, 3701, 8499
430, 214999, 0, 0, 9633, 4668, 10699
431, 215099, 28, 0, 2129, 893, 1978
431, 215199, 26, 0, 3901, 1907, 4192
431, 215299, 0, 0, 5649, 2877, 6474
431, 215399, 28, 0, 7435, 3830, 8735
431, 215499, 0, 0, 9175, 4788, 11037
432, 215599, 0, 0, 2237, 863, 1900
432, 215699, 0, 0, 4095, 1805, 4100
432, 215799, 0, 0, 5972, 2752, 6276
432, 215899, 0, 0, 7952, 3672, 8376
432, 215999, 0, 0, 9927, 4597, 10476
433, 216099, 0, 0, 2350, 835, 1815
433, 216199, 0, 0, 4224, 1861, 3915
433, 216299, 0, 0, 6074, 2911, 6015
433, 216399, 0, 0, 7921, 3964, 8115
433, 216499, 0, 0, 9752, 5033, 10215
434, 216599, 0, 0, 2197, 1045, 1758
434, 216699, 0, 0, 3969, 2244, 3787
434, 216799, 0, 0, 5739, 3377, 5884
434, 216899, 0, 0, 7493, 4514, 7993
434, 216999, 0, 0, 9262, 5634, 10104
435, 217099, 0, 0, 2361, 829, 1810
435, 217199, 0, 0, 4389, 1683, 3928
435, 217299, 0, 0, 6425, 2533, 6042
435, 217399, 0, 0, 8458, 3386, 8156
435, 217499, 0, 0, 10475, 4253, 10272
436, 217599, 0, 0, 2280, 960, 1760
436, 217699, 26, 0, 4045, 2094, 3861
436, 217799, 0, 0, 5813, 3225, 5962
436, 217899, 0, 0, 7605, 4331, 8064
436, 217999, 0, 0, 9375, 5461, 10164
437, 218099, 26.333333333333332, 0, 2081, 951, 1968
437, 218199, 0, 0, 3748, 2030, 4222
437, 218299, 0, 0, 5585, 3090, 6325
437, 218399, 0, 0, 7466, 4105, 8429
437, 218499, 0, 0, 9311, 5160, 10529
438, 218599, 0, 0, 2309, 895, 1796
438, 218699, 0, 0, 4160, 1987, 3853
438, 218799, 0, 0, 6149, 3098, 5753
438, 218899, 0, 0, 8184, 4163, 7653
438, 218999, 0, 0, 10175, 5272, 9553
439, 219099, 0, 0, 2347, 961, 1692
439, 219199, 0, 0, 4337, 2071, 3592
439, 219299, 0, 0, 6376, 3132, 5492
439, 219399, 0, 0, 8377, 4231, 7392
439, 219499, 0, 0, 10380, 5328, 9292
440, 219599, 0, 0, 2407, 935, 1658
440, 219699, 0, 0, 4426, 2010, 3564
440, 219799, 0, 0, 6451, 3085, 5464
440, 219899, 0, 0, 8473, 4163, 7364
440, 219999, 0, 0, 10478, 5256, 9266
441, 220099, 0, 0, 2370, 964, 1666
441, 220199, 0, 0, 4345, 2085, 3570
441, 220299, 0, 0, 6326, 3204, 5470
441, 220399, 0, 0, 8295, 4335, 7370
441, 220499, 0, 0, 10296, 5434, 9270
442, 220599, 0, 0, 2404, 910, 1686
442, 220699, 0, 0, 4445, 1969, 3586
442, 220799, 0, 0, 6479, 3035, 5486
442, 220899, 0, 0, 8510, 4104, 7386
442, 220999, 0, 0, 10529, 5185, 9286
443, 221099, 0, 0, 2421, 893, 1686
443, 221199, 0, 0, 4435, 1979, 3586
443, 221299, 0, 0, 6479, 3035, 5486
443, 221399, 0, 0, 8563, 4051, 7386
443, 221499, 0, 0, 10640, 5074, 9286
444, 221599, 0, 0, 2434, 859, 1707
444, 221699, 0, 0, 4476, 1917, 3607
444, 221799, 0, 0, 6498, 2995, 5507
444, 221899, 0, 0, 8526, 4067, 7407
444, 221999, 0, 0, 10601, 5092, 9307
445, 222099, 0, 0, 2384, 953, 1663
445, 222199, 0, 0, 4375, 2058, 3567
445, 222299, 0, 0, 6296, 3237, 5467
445, 222399, 0, 0, 8280, 4349, 7371
445, 222499, 0, 0, 10268, 5461, 9271
446, 222599, 0, 0, 2379, 946, 1675
446, 222699, 0, 0, 4444, 1976, 3580
446, 222799, 0, 0, 6530, 2978, 5492
446, 222899, 0, 0, 8594, 4002, 7404
446, 222999, 0, 0, 10663, 5023, 9314
447, 223099, 0, 0, 2413, 909, 1678
447, 223199, 0, 0, 4433, 1985, 3582
447, 223299, 0, 0, 6491, 3027, 5482
447, 223399, 0, 0, 8523, 4095, 7382
447, 223499, 0, 0, 10545, 5173, 9282
448, 223599, 0, 0, 2330, 964, 1706
448, 223699, 0, 0, 4369, 2019, 3612
448, 223799, 0, 0, 6414, 3074, 5512
448, 223899, 0, 0, 8433, 4155, 7412
448, 223999, 0, 0, 10462, 5226, 9312
449, 224099, 0, 0, 2543, 884, 1573
449, 224199, 0, 0, 4630, 1897, 3473
449, 224299, 0, 0, 6779, 2848, 5373
449, 224399, 0, 0, 8961, 3766, 7273
449, 224499, 0, 0, 11142, 4685, 9173
450, 224599, 0, 0, 2454, 998, 1548
450, 224699, 0, 0, 4357, 2215, 3428
450, 224799, 0, 0, 6341, 3329, 5330
450, 224899, 0, 0, 8302, 4466, 7232
450, 224999, 0, 0, 10253, 5615, 9132
451, 225099, 0, 0, 2302, 1113, 1585
451, 225199, 0, 0, 4234, 2286, 3480
451, 225299, 0, 0, 6196, 3424, 5380
451, 225399, 0, 0, 8200, 4520, 7280
451, 225499, 0, 0, 10193, 5627, 9180
452, 225599, 0, 0, 2443, 1019, 1538
452, 225699, 0, 0, 4443, 2178, 3379
452, 225799, 26, 0, 6460, 3353, 5187
452, 225899, 26, 0, 8428, 4529, 7043
452, 225999, 0, 0, 10332, 5748, 8920
453, 226099, 0, 0, 2360, 1003, 1637
453, 226199, 0, 0, 4304, 2269, 3427
453, 226299, 0, 0, 6368, 3365, 5267
453, 226399, 0, 0, 8491, 4442, 7067
453, 226499, 0, 0, 10603, 5530, 8867
454, 226599, 0, 0, 2522, 851, 1627
454, 226699, 0, 0, 4735, 1727, 3538
454, 226799, 0, 0, 6941, 2680, 5379
454, 226899, 0, 0, 9156, 3645, 7199
454, 226999, 0, 0, 11377, 4604, 9019
455, 227099, 0, 0, 2382, 898, 1720
455, 227199, 0, 0, 4537, 1874, 3589
455, 227299, 0, 0, 6698, 2843, 5459
455, 227399, 0, 0, 8845, 3827, 7328
455, 227499, 0, 0, 10985, 4818, 9197
456, 227599, 0, 0, 2482, 817, 1701
456, 227699, 0, 0, 4607, 1798, 3595
456, 227799, 0, 0, 6710, 2804, 5486
456, 227899, 0, 0, 8855, 3770, 7375
456, 227999, 0, 0, 11000, 4736, 9264
457, 228099, 0, 0, 2396, 944, 1660
457, 228199, 0, 0, 4599, 1945, 3456
457, 228299, 0, 0, 6787, 2937, 5276
457, 228399, 0, 0, 8967, 3937, 7096
457, 228499, 0, 0, 11160, 4924, 8916
458, 228599, 0, 0, 2395, 864, 1741
458, 228699, 0, 0, 4551, 1759, 3690
458, 228799, 0, 0, 6732, 2687, 5581
458, 228899, 0, 0, 8891, 3637, 7472
458, 228999, 0, 0, 11067, 4571, 9362
459, 229099, 0, 0, 2420, 843, 1737
459, 229199, 0, 0, 4477, 1881, 3642
459, 229299, 0, 0, 6562, 2978, 5460
459, 229399, 0, 0, 8669, 3962, 7369
459, 229499, 0, 0, 10866, 4885, 9249
460, 229599, 0, 0, 2556, 786, 1658
460, 229699, 0, 0, 4937, 1681, 3382
460, 229799, 0, 0, 7316, 2580, 5104
460, 229899, 0, 0, 9678, 3498, 6824
460, 229999, 0, 0, 11981, 4460, 8559
461, 230099, 0, 0, 2495, 857, 1648
461, 230199, 0, 0, 4770, 1907, 3323
461, 230299, 0, 0, 7044, 2967, 4989
461, 230399, 0, 0, 9285, 4053, 6662
461, 230499, 0, 0, 11549, 5129, 8322
462, 230599, 0, 0, 2499, 932, 1569
462, 230699, 0, 0, 4716, 1900, 3384
462, 230799, 0, 0, 6799, 3008, 5193
462, 230899, 0, 0, 8967, 4160, 6873
462, 230999, 0, 0, 11144, 5382, 8474
463, 231099, 0, 0, 2400, 1111, 1489
463, 231199, 0, 0, 4496, 2365, 3139
463, 231299, 0, 0, 6561, 3699, 4740
463, 231399, 0, 0, 8673, 4974, 6353
463, 231499, 0, 0, 10852, 6169, 7979
464, 231599, 0, 0, 2423, 1011, 1566
464, 231699, 0, 0, 4522, 2188, 3290
464, 231799, 0, 0, 6643, 3343, 5014
464, 231899, 0, 0, 8715, 4549, 6736
464, 231999, 0, 0, 10804, 5736, 8460
465, 232099, 0, 0, 2538, 934, 1528
465, 232199, 0, 0, 4860, 1948, 3192
465, 232299, 0, 0, 7173, 3015, 4812
465, 232399, 0, 0, 9516, 4052, 6432
465, 232499, 0, 0, 11873, 5075, 8052
466, 232599, 0, 0, 2512, 1039, 1449
466, 232699, 0, 0, 4839, 2176, 2985
466, 232799, 0, 0, 7231, 3208, 4561
466, 232899, 0, 0, 9578, 4205, 6217
466, 232999, 0, 0, 11822, 5290, 7888
467, 233099, 0, 0, 2534, 900, 1566
467, 233199, 0, 0, 4711, 2037, 3252
467, 233299, 0, 0, 6972, 3081, 4947
467, 233399, 0, 0, 9233, 4152, 6615
467, 233499, 0, 0, 11515, 5228, 8257
468, 233599, 0, 0, 2554, 965, 1481
468, 233699, 0, 0, 4745, 2049, 3206
468, 233799, 0, 0, 7008, 3100, 4892
468, 233899, 0, 0, 9302, 4120, 6578
468, 233999, 0, 0, 11585, 5149, 8266
469, 234099, 0, 0, 2614, 886, 1500
469, 234199, 0, 0, 4946, 1905, 3149
469, 234299, 0, 0, 7250, 2927, 4823
469, 234399, 0, 0, 9539, 3975, 6486
469, 234499, 0, 0, 11903, 4937, 8160
470, 234599, 0, 0, 2461, 927, 1612
470, 234699, 0, 0, 4665, 1989, 3346
470, 234799, 0, 0, 6943, 2957, 5100
470, 234899, 0, 0, 9230, 3896, 6874
470, 234999, 0, 0, 11474, 4878, 8648
471, 235099, 0, 0, 2456, 1016, 1528
471, 235199, 0, 0, 4525, 2175, 3300
471, 235299, 0, 0, 6599, 3331, 5070
471, 235399, 0, 0, 8659, 4502, 6839
471, 235499, 0, 0, 10763, 5629, 8608
472, 235599, 0, 0, 2481, 945, 1574
472, 235699, 0, 0, 4688, 2038, 3274
472, 235799, 0, 0, 6903, 3123, 4974
472, 235899, 0, 0, 9121, 4205, 6674
472, 235999, 0, 0, 11315, 5311, 8374
473, 236099, 0, 0, 2413, 949, 1638
473, 236199, 0, 0, 4544, 2041, 3415
473, 236299, 0, 0, 6738, 3112, 5150
473, 236399, 0, 0, 8795, 4255, 6950
473, 236499, 0, 0, 10828, 5422, 8750
474, 236599, 0, 0, 2537, 912, 1551
474, 236699, 0, 0, 4826, 1803, 3371
474, 236799, 0, 0, 7096, 2713, 5191
474, 236899, 0, 0, 9358, 3631, 7011
474, 236999, 0, 0, 11604, 4565, 8831
475, 237099, 0, 0, 2415, 1029, 1556
475, 237199, 0, 0, 4449, 2175, 3376
475, 237299, 0, 0, 6475, 3329, 5196
475, 237399, 0, 0, 8466, 4518, 7016
475, 237499, 0, 0, 10454, 5710, 8836
476, 237599, 0, 0, 2367, 1005, 1628
476, 237699, 0, 0, 4498, 2074, 3428
476, 237799, 0, 0, 6582, 3190, 5228
476, 237899, 0, 0, 8696, 4276, 7028
476, 237999, 0, 0, 10840, 5332, 8828
477, 238099, 0, 0, 2578, 880, 1542
477, 238199, 0, 0, 4697, 1961, 3342
477, 238299, 0, 0, 6807, 3051, 5142
477, 238399, 0, 0, 8904, 4150, 6946
477, 238499, 0, 0, 11009, 5245, 8746
478, 238599, 0, 0, 2535, 945, 1520
478, 238699, 0, 0, 4791, 1889, 3320
478, 238799, 0, 0, 7020, 2860, 5120
478, 238899, 0, 0, 9278, 3802, 6920
478, 238999, 0, 0, 11491, 4789, 8720
479, 239099, 0, 0, 2360, 1144, 1496
479, 239199, 0, 0, 4401, 2283, 3316
479, 239299, 0, 0, 6520, 3344, 5136
479, 239399, 0, 0, 8667, 4377, 6956
479, 239499, 0, 0, 10847, 5377, 8776
480, 239599, 0, 0, 2329, 1159, 1512
480, 239699, 0, 0, 4295, 2461, 3244
480, 239799, 0, 0, 6235, 3721, 5044
480, 239899, 0, 0, 8228, 4928, 6844
480, 239999, 0, 0, 10237, 6119, 8644
481, 240099, 0, 0, 2389, 1083, 1528
481, 240199, 0, 0, 4478, 2196, 3326
481, 240299, 0, 0, 6535, 3339, 5126
481, 240399, 0, 0, 8580, 4494, 6926
481, 240499, 0, 0, 10621, 5653, 8726
482, 240599, 0, 0, 2430, 1041, 1529
482, 240699, 0, 0, 4539, 2124, 3337
482, 240799, 0, 0, 6673, 3182, 5145
482, 240899, 0, 0, 8742, 4307, 6951
482, 240999, 0, 0, 10812, 5429, 8759
483, 241099, 0, 0, 2323, 1107, 1570
483, 241199, 0, 0, 4339, 2291, 3370
483, 241299, 0, 0, 6397, 3433, 5170
483, 241399, 0, 0, 8457, 4573, 6970
483, 241499, 0, 0, 10481, 5747, 8772
484, 241599, 0, 0, 2475, 926, 1599
484, 241699, 0, 0, 4649, 1932, 3419
484, 241799, 0, 0, 6862, 2899, 5239
484, 241899, 0, 0, 9057, 3884, 7059
484, 241999, 0, 0, 11187, 4934, 8879
485, 242099, 0, 0, 2427, 961, 1612
485, 242199, 0, 0, 4495, 2093, 3412
485, 242299, 0, 0, 6656, 3132, 5212
485, 242399, 0, 0, 8814, 4174, 7012
485, 242499, 0, 0, 10932, 5250, 8818
486, 242599, 0, 0, 2466, 1011, 1523
486, 242699, 0, 0, 4582, 2120, 3298
486, 242799, 0, 0, 6669, 3233, 5098
486, 242899, 0, 0, 8763, 4339, 6898
486, 242999, 0, 0, 10840, 5462, 8698
487, 243099, 0, 0, 2486, 901, 1613
487, 243199, 0, 0, 4635, 1882, 3483
487, 243299, 0, 0, 6892, 2756, 5352
487, 243399, 0, 0, 9122, 3657, 7221
487, 243499, 0, 0, 11349, 4561, 9090
488, 243599, 0, 0, 2440, 1013, 1547
488, 243699, 0, 0, 4597, 2070, 3333
488, 243799, 0, 0, 6767, 3100, 5133
488, 243899, 0, 0, 8899, 4168, 6933
488, 243999, 0, 0, 11056, 5211, 8733
489, 244099, 0, 0, 2465, 1034, 1501
489, 244199, 0, 0, 4575, 2124, 3301
489, 244299, 0, 0, 6770, 3129, 5101
489, 244399, 0, 0, 8907, 4192, 6901
489, 244499, 0, 0, 11059, 5240, 8701
490, 244599, 0, 0, 2418, 961, 1621
490, 244699, 0, 0, 4600, 1979, 3421
490, 244799, 0, 0, 6728, 3051, 5221
490, 244899, 0, 0, 8845, 4134, 7021
490, 244999, 0, 0, 11018, 5161, 8821
491, 245099, 0, 0, 2331, 1153, 1516
491, 245199, 0, 0, 4230, 2452, 3318
491, 245299, 0, 0, 6194, 3673, 5133
491, 245399, 0, 0, 8166, 4891, 6943
491, 245499, 0, 0, 10123, 6125, 8752
492, 245599, 0, 0, 2506, 1005, 1489
492, 245699, 0, 0, 4721, 2067, 3212
492, 245799, 0, 0, 6849, 3139, 5012
492, 245899, 0, 0, 9007, 4181, 6812
492, 245999, 0, 0, 11200, 5188, 8612
493, 246099, 0, 0, 2458, 954, 1588
493, 246199, 0, 0, 4594, 2018, 3388
493, 246299, 0, 0, 6713, 3099, 5188
493, 246399, 0, 0, 8821, 4191, 6988
493, 246499, 0, 0, 10966, 5246, 8788
494, 246599, 0, 0, 2451, 1003, 1546
494, 246699, 0, 0, 4484, 2170, 3346
494, 246799, 0, 0, 6559, 3295, 5146
494, 246899, 0, 0, 8617, 4437, 6946
494, 246999, 0, 0, 10697, 5557, 8746
495, 247099, 0, 0, 2447, 976, 1577
495, 247199, 0, 0, 4642, 1907, 3451
495, 247299, 0, 0, 6827, 2849, 5324
495, 247399, 0, 0, 8961, 3842, 7197
495, 247499, 0, 0, 11067, 4862, 9071
496, 247599, 0, 0, 2461, 905, 1634
496, 247699, 0, 0, 4518, 2048, 3434
496, 247799, 0, 0, 6532, 3234, 5234
496, 247899, 0, 0, 8620, 4346, 7034
496, 247999, 0, 0, 10699, 5467, 8834
497, 248099, 26.25, 0, 2258, 1153, 1589
497, 248199, 0, 0, 4264, 2365, 3371
497, 248299, 27, 0, 6267, 3525, 5208
497, 248399, 28, 0, 8272, 4710, 7018
497, 248499, 0, 0, 10297, 5882, 8821
498, 248599, 0, 0, 2356, 1116, 1528
498, 248699, 0, 0, 4308, 2364, 3328
498, 248799, 0, 0, 6274, 3598, 5128
498, 248899, 0, 0, 8226, 4846, 6928
498, 248999, 0, 0, 10170, 6100, 8730
499, 249099, 0, 0, 2475, 966, 1559
499, 249199, 0, 0, 4560, 2013, 3427
499, 249299, 0, 0, 6588, 3085, 5327
499, 249399, 0, 0, 8633, 4140, 7227
499, 249499, 0, 0, 10688, 5185, 9127
500, 249599, 0, 0, 2292, 1045, 1663
500, 249699, 0, 0, 4215, 2222, 3563
500, 249799, 0, 0, 6143, 3386, 5471
500, 249899, 0, 0, 8060, 4569, 7371
500, 249999, 0, 0, 9994, 5735, 9271
501, 250099, 0, 0, 2322, 1168, 1510
501, 250199, 0, 0, 4211, 2507, 3282
501, 250299, 0, 0, 6076, 3842, 5082
501, 250399, 0, 0, 7948, 5170, 6882
501, 250499, 0, 0, 9817, 6415, 8768
502, 250599, 0, 0, 2220, 1127, 1653
502, 250699, 0, 0, 4064, 2381, 3555
502, 250799, 0, 0, 5953, 3592, 5455
502, 250899, 0, 0, 7816, 4829, 7355
502, 250999, 0, 0, 9740, 6005, 9255
503, 251099, 0, 0, 2265, 1019, 1716
503, 251199, 0, 0, 4180, 2184, 3636
503, 251299, 0, 0, 6083, 3360, 5557
503, 251399, 0, 0, 8017, 4506, 7477
503, 251499, 0, 0, 9910, 5693, 9397
504, 251599, 0, 0, 2319, 978, 1703
504, 251699, 0, 0, 4173, 2152, 3675
504, 251799, 0, 0, 6036, 3316, 5648
504, 251899, 0, 0, 7848, 4532, 7620
504, 251999, 0, 0, 9682, 5726, 9592
505, 252099, 0, 0, 2292, 1012, 1696
505, 252199, 0, 0, 4137, 2263, 3600
505, 252299, 0, 0, 6023, 3477, 5500
505, 252399, 0, 0, 7926, 4674, 7400
505, 252499, 0, 0, 9797, 5903, 9300
506, 252599, 0, 0, 2544, 924, 1532
506, 252699, 0, 0, 4712, 1956, 3332
506, 252799, 0, 0, 6783, 3055, 5162
506, 252899, 0, 0, 8934, 4080, 6986
506, 252999, 0, 0, 11014, 5170, 8816
507, 253099, 0, 0, 2388, 1058, 1554
507, 253199, 0, 0, 4418, 2210, 3372
507, 253299, 0, 0, 6452, 3358, 5190
507, 253399, 0, 0, 8474, 4518, 7008
507, 253499, 0, 0, 10515, 5661, 8824
508, 253599, 0, 0, 2292, 1073, 1635
508, 253699, 0, 0, 4334, 2231, 3435
508, 253799, 0, 0, 6403, 3362, 5235
508, 253899, 0, 0, 8521, 4444, 7035
508, 253999, 0, 0, 10592, 5573, 8835
509, 254099, 0, 0, 2427, 1013, 1560
